trace_id;activity_ids
case_400;6,4,4,5,5,4,5,6,5,4,5,6,6,6,4,5,5,6,6,4
case_401;4,6,4,5,6,4,4,4,4,4,4,6,5,5,5,4,6,4,5,4
case_402;6,5,5,6,5,5,5,5,5,5,5,4,5,6,4,5,5,4,5,4
case_403;4,5,4,4,6,5,5,6,4,5,6,5,5,5,6,6,4,4,6,4
case_404;4,5,5,5,4,6,6,4,6,6,5,4,4,6,6,6,4,4,6,4
case_405;6,5,6,4,5,5,5,5,4,6,6,4,4,4,5,4,4,5,6,4
case_406;4,5,5,4,5,4,4,6,4,4,6,5,5,4,5,6,4,5,6,4
case_407;5,4,4,4,6,5,6,6,6,5,5,4,4,5,6,5,4,5,6,4
case_408;4,6,6,6,5,5,5,4,6,6,6,4,4,4,6,6,5,5,6,4
case_409;6,5,4,4,6,5,6,5,4,4,4,4,6,5,5,4,5,5,5,5
case_410;5,5,4,6,4,4,5,5,5,6,6,4,6,6,5,6,4,5,4,5
case_411;5,4,6,6,5,4,4,4,4,5,4,4,6,6,4,4,4,4,5,5
case_412;6,6,6,4,4,4,6,5,4,6,6,6,5,4,5,4,4,4,5,5
case_413;6,6,4,6,6,6,5,4,4,5,5,4,6,6,6,5,5,5,6,4
case_414;4,5,5,5,6,4,5,6,6,4,6,5,5,4,4,6,6,4,6,4
case_415;4,6,5,4,4,5,6,4,4,5,4,6,6,4,5,5,4,4,4,5
case_416;5,4,5,5,4,4,4,4,4,6,4,5,5,5,6,4,6,5,5,4
case_417;6,4,4,6,6,5,5,6,6,5,4,5,5,6,6,6,4,5,6,4
case_418;4,4,4,5,6,4,4,5,6,4,4,5,4,6,4,6,4,5,5,5
case_419;6,4,6,4,4,6,5,6,4,5,6,5,4,5,5,5,4,5,6,4
case_420;6,4,4,4,4,6,6,5,6,6,6,6,5,6,5,4,5,4,5,5
case_421;5,4,5,6,4,6,6,6,4,4,4,6,6,5,4,6,5,4,5,5
case_422;5,6,4,4,5,6,5,6,5,6,6,6,4,4,6,4,6,4,5,5
case_423;4,5,6,5,5,4,6,4,6,4,4,4,6,4,5,4,5,6,5,4
case_424;4,6,5,4,5,4,4,5,6,4,5,4,5,5,5,5,5,5,5,5
case_425;4,6,5,5,4,6,4,6,5,4,5,5,6,5,6,5,5,6,5,4
case_426;5,4,6,6,5,6,4,6,6,4,4,5,6,6,4,6,4,5,5,5
case_427;6,6,6,6,5,4,5,5,6,5,6,6,6,6,4,5,6,6,5,4
case_428;5,4,5,5,6,6,6,4,5,6,5,4,4,4,5,6,4,5,6,4
case_429;4,4,5,4,6,4,5,6,6,4,5,4,5,6,6,5,4,4,5,5
case_430;6,4,5,6,6,6,6,6,4,5,5,6,4,4,4,6,5,5,6,4
case_431;5,6,4,5,5,4,6,5,6,4,5,4,5,5,5,4,5,6,6,4
case_432;4,5,5,4,5,4,5,4,5,5,5,4,5,4,5,6,5,4,6,4
case_433;6,5,5,5,4,6,5,4,4,6,5,6,4,5,4,5,6,4,4,4
case_434;5,6,4,5,5,6,4,6,5,4,6,4,6,5,4,4,5,4,6,4
case_435;4,6,6,5,6,5,4,4,4,5,5,4,6,6,5,4,4,6,5,4
case_436;5,5,4,6,5,6,4,5,4,4,6,6,4,5,5,6,5,5,6,4
case_437;6,5,4,4,6,5,6,6,6,4,5,6,4,4,5,4,5,5,6,4
case_438;5,6,4,6,4,6,4,6,5,4,4,5,4,4,4,5,6,5,5,4
case_439;4,6,6,5,6,4,4,6,6,5,6,5,5,4,6,4,5,5,6,4
case_440;4,6,4,5,6,5,4,6,5,6,5,5,6,5,5,4,5,6,5,4
case_441;4,5,4,5,5,5,6,6,4,4,6,6,4,4,4,6,6,5,6,4
case_442;5,5,5,4,5,4,6,4,4,5,4,5,5,5,4,6,6,6,5,4
case_443;6,6,6,6,6,4,5,6,5,4,6,4,6,6,4,5,6,5,5,4
case_444;4,6,4,4,4,5,5,5,4,4,4,4,5,5,5,5,6,6,6,4
case_445;6,5,4,6,6,4,4,5,5,6,5,4,5,5,6,6,6,4,6,4
case_446;5,4,6,4,4,4,6,6,6,4,4,5,6,5,6,6,4,5,5,4
case_447;4,6,6,5,4,5,6,4,5,6,6,4,4,4,5,6,6,4,5,5
case_448;4,4,5,4,5,6,6,4,4,6,5,6,4,6,6,5,5,6,4,4
case_449;4,4,6,6,5,4,5,4,5,4,6,4,5,5,4,6,5,6,6,4
case_450;5,5,4,5,4,4,4,5,4,4,4,6,5,5,4,5,5,6,5,4
case_451;6,4,5,4,4,6,4,5,4,5,4,5,6,4,6,5,4,4,5,5
case_452;6,4,5,5,5,4,5,5,4,5,4,4,6,6,5,6,6,4,6,4
case_453;6,5,4,4,5,4,5,6,4,5,5,4,6,4,5,4,5,5,6,4
case_454;4,4,4,6,4,5,5,4,6,5,5,5,6,4,4,6,4,5,5,5
case_455;4,5,4,6,5,4,6,5,6,5,5,6,6,6,6,5,6,5,6,4
case_456;5,5,5,5,4,6,6,5,5,5,4,4,5,5,6,4,6,4,4,5
case_457;6,5,4,6,6,5,4,5,4,5,6,5,6,5,6,5,5,6,4,4
case_458;4,4,4,6,4,4,4,4,6,6,4,6,5,6,4,6,4,5,5,4
case_459;5,4,4,6,5,6,6,4,4,6,5,6,5,4,6,6,4,4,5,5
case_460;6,4,6,4,5,5,5,4,6,4,6,6,5,5,6,6,4,4,4,4
case_461;5,6,6,5,5,4,5,5,5,6,6,5,6,5,6,5,4,6,4,4
case_462;4,6,6,6,6,4,4,5,6,6,5,4,6,5,6,5,4,4,5,5
case_463;6,4,5,4,4,4,4,6,4,5,4,5,5,6,4,6,4,4,6,4
case_464;5,6,6,5,4,6,6,4,5,6,6,5,5,5,6,4,4,6,4,5
case_465;5,4,4,6,5,4,6,6,4,6,4,5,6,5,5,6,4,5,5,5
case_466;4,5,5,6,6,5,5,4,6,6,5,4,4,5,5,4,5,5,4,5
case_467;5,5,5,4,4,4,6,5,4,5,6,6,5,4,6,6,6,6,4,5
case_468;6,6,6,5,5,6,5,4,6,6,6,6,6,5,6,6,5,4,5,5
case_469;4,5,4,5,5,6,5,4,5,5,5,4,6,5,5,4,5,5,5,5
case_470;5,6,4,5,5,4,6,4,4,6,6,6,4,4,4,4,6,6,5,4
case_471;6,6,5,6,6,6,4,4,4,6,6,6,5,5,6,4,6,5,6,4
case_472;4,6,4,5,4,5,4,6,5,5,4,4,4,5,6,5,6,6,5,4
case_473;5,5,4,6,6,5,4,4,4,4,4,4,5,5,4,4,4,5,4,4
case_474;6,6,4,4,4,6,5,5,5,6,4,4,5,6,4,6,5,4,4,5
case_475;5,4,4,6,5,4,4,6,4,5,6,6,5,4,6,5,6,4,5,5
case_476;4,4,5,6,6,5,5,4,5,4,4,5,6,6,4,6,6,5,6,4
case_477;5,6,5,6,4,6,5,4,4,5,5,6,4,4,5,6,4,4,4,4
case_478;4,6,6,4,4,5,4,6,6,6,5,6,4,5,6,6,6,5,5,4
case_479;5,4,6,6,6,6,4,6,6,5,4,5,4,6,4,5,5,4,6,4
case_480;6,4,4,4,4,5,6,4,4,4,4,4,4,6,6,4,5,4,5,5
case_481;4,4,5,6,5,4,4,6,4,6,6,4,6,4,5,5,5,6,5,4
case_482;5,4,4,4,6,6,4,4,6,4,6,5,6,4,5,4,4,4,5,5
case_483;4,4,4,4,6,5,5,5,6,6,4,6,4,6,6,5,5,5,4,5
case_484;4,6,4,6,4,4,5,5,4,6,4,5,6,6,5,6,5,5,5,4
case_485;5,5,5,6,5,4,6,4,5,4,4,6,6,4,4,6,6,4,6,4
case_486;4,6,6,4,5,6,6,4,6,6,5,5,4,4,6,6,5,4,4,5
case_487;4,6,6,6,4,4,6,4,5,6,6,4,4,6,5,4,5,5,5,5
case_488;4,5,5,4,6,6,4,6,4,6,4,4,5,6,5,6,5,6,6,4
case_489;6,4,5,5,6,5,4,5,4,6,5,4,4,4,5,6,4,5,6,4
case_490;5,5,4,6,5,6,6,6,4,4,4,4,4,6,4,5,6,4,4,4
case_491;6,4,6,6,6,4,5,6,6,6,5,4,4,6,4,5,4,5,5,4
case_492;6,6,6,5,5,4,5,6,5,5,5,6,6,6,6,4,4,6,5,4
case_493;5,5,6,6,4,5,5,6,6,5,6,6,6,6,5,4,4,6,5,4
case_494;5,4,4,5,5,6,6,5,6,5,5,4,4,4,5,4,5,5,6,4
case_495;4,5,4,5,5,6,6,5,5,4,6,4,4,4,6,6,5,6,5,4
case_496;4,4,4,5,4,5,6,4,4,5,4,4,5,5,6,5,4,5,6,4
case_497;5,6,4,4,6,4,4,6,6,4,5,5,5,6,4,5,5,6,4,5
