trace_id;activity_ids
case_800;4,5,5,6,4,4,4,4,6,5,4,5,4,4,6,6,4,6,5,5
case_801;4,6,4,5,4,6,6,5,5,4,4,6,4,6,6,6,6,5,5,5
case_802;4,4,6,5,4,5,6,6,4,5,5,4,4,6,4,5,4,6,5,4
case_803;5,4,6,5,6,4,6,5,4,4,4,5,5,5,4,5,5,4,6,5
case_804;4,6,6,6,5,4,5,4,4,5,5,5,5,4,5,6,4,6,5,4
case_805;4,6,5,5,6,5,6,6,4,5,4,4,4,5,5,6,4,6,6,5
case_806;4,5,6,4,6,5,4,5,5,5,4,4,6,4,6,6,6,5,5,5
case_807;4,5,6,4,6,5,6,4,6,4,6,6,6,6,4,4,5,5,5,5
case_808;4,6,4,6,4,4,4,5,4,4,5,6,4,4,6,6,6,5,6,5
case_809;4,5,5,4,6,5,4,5,5,4,5,5,5,5,4,5,5,5,5,6
case_810;4,6,6,5,4,6,5,4,5,5,5,4,6,5,6,5,4,5,6,4
case_811;5,4,5,6,6,5,6,5,5,6,4,5,4,5,4,6,6,4,6,6
case_812;4,5,5,4,6,4,4,6,4,4,5,6,5,6,5,5,5,4,5,4
case_813;5,5,4,5,6,4,6,6,6,4,6,4,5,5,5,6,4,5,4,5
case_814;5,4,4,4,5,5,4,4,4,6,4,4,6,6,5,5,6,5,5,5
case_815;5,6,6,4,4,5,6,5,5,6,6,5,6,6,5,4,4,4,4,5
case_816;4,5,4,4,4,6,4,5,4,4,4,6,6,4,6,5,4,4,5,4
case_817;5,5,5,4,6,4,5,4,4,5,6,4,6,4,5,4,6,4,6,4
case_818;5,6,5,5,4,6,5,6,6,5,6,6,4,5,6,5,5,5,4,6
case_819;4,5,4,4,4,4,4,6,4,6,6,5,6,6,4,4,4,6,5,6
case_820;5,5,6,4,6,4,4,6,6,4,5,4,4,4,4,4,6,6,6,6
case_821;5,4,4,4,4,6,5,6,4,4,5,6,5,4,6,4,4,4,6,6
case_822;5,4,6,4,6,5,4,5,5,6,4,4,5,5,4,5,4,6,4,6
case_823;4,4,4,5,6,4,5,5,6,5,6,5,6,5,4,6,6,6,6,5
case_824;5,5,5,4,4,6,4,5,4,6,4,6,5,4,6,4,6,4,4,4
case_825;5,5,4,5,4,5,6,6,4,6,5,6,4,6,6,4,4,6,5,4
case_826;4,5,4,4,4,5,4,6,4,6,4,5,4,6,4,5,5,6,5,5
case_827;5,4,5,4,4,5,4,5,4,5,5,6,5,6,5,4,5,6,6,4
case_828;5,6,6,6,5,4,5,4,5,5,6,5,4,5,6,4,4,6,6,6
case_829;4,6,6,6,5,6,6,4,4,6,5,6,4,4,5,6,4,4,6,6
case_830;5,6,4,6,6,5,6,4,4,4,4,4,5,5,6,6,4,6,5,6
case_831;5,4,5,5,4,6,4,6,6,5,5,6,4,4,4,5,6,5,5,5
case_832;4,6,5,6,6,5,4,5,6,5,6,4,6,5,4,6,6,5,6,4
case_833;4,4,5,4,5,6,4,5,6,6,4,4,4,6,4,6,4,5,6,5
case_834;5,6,6,5,4,4,5,6,5,6,4,5,5,6,4,6,5,4,5,5
case_835;4,4,5,6,4,4,5,4,6,4,6,4,4,5,4,4,5,4,6,4
case_836;5,5,5,5,4,6,6,4,6,5,4,6,6,6,6,5,4,6,6,5
case_837;4,5,6,5,4,6,5,4,5,4,6,6,5,4,4,6,6,4,4,5
case_838;4,6,5,6,4,4,4,5,4,6,6,6,4,5,4,4,6,5,6,6
case_839;4,5,5,6,5,5,5,6,5,5,6,6,6,4,4,5,5,6,6,4
case_840;5,6,5,5,4,4,6,5,4,4,4,4,6,5,6,6,6,5,6,4
case_841;5,4,5,5,4,5,5,6,4,5,5,4,6,6,5,4,4,6,4,6
case_842;4,5,5,6,5,4,4,4,4,4,4,6,5,4,5,4,6,6,6,5
case_843;4,5,5,4,5,5,5,6,5,5,4,4,6,5,4,6,6,5,4,5
case_844;4,5,6,6,5,4,6,4,5,6,6,4,4,6,4,4,6,5,6,5
case_845;4,5,5,5,5,6,4,4,4,4,4,5,4,6,5,6,4,4,6,4
case_846;4,4,6,5,4,6,4,4,5,4,5,5,4,5,6,4,6,4,5,4
case_847;4,5,4,6,4,6,5,5,6,5,5,6,6,6,6,6,4,5,6,4
case_848;4,4,5,4,5,5,6,6,4,6,4,5,4,5,5,5,5,4,5,5
case_849;5,6,6,4,6,4,4,4,5,5,5,5,6,6,5,4,6,6,6,6
case_850;4,5,6,6,6,6,5,4,6,4,5,5,6,4,4,5,5,6,6,4
case_851;5,6,6,4,6,5,4,4,5,4,6,4,6,5,4,6,4,5,4,4
case_852;5,6,6,6,4,5,4,5,5,4,5,6,5,4,5,6,4,5,6,4
case_853;4,4,4,6,4,5,4,6,5,5,6,4,6,4,4,4,5,6,6,4
case_854;4,6,4,6,6,4,5,4,4,4,4,5,5,4,4,5,5,4,5,5
case_855;4,5,5,6,5,4,4,6,5,5,5,4,6,6,6,5,5,5,4,4
case_856;5,6,4,5,6,5,6,4,4,6,5,4,5,5,6,4,5,5,6,4
case_857;5,4,6,5,5,6,5,4,5,4,5,6,5,4,4,4,4,5,4,5
case_858;5,6,5,4,5,6,5,5,5,6,4,5,4,6,6,4,5,6,6,5
case_859;5,5,5,4,6,6,5,6,4,5,6,5,6,5,5,5,4,4,6,6
case_860;5,6,5,4,6,4,6,5,5,5,5,5,6,6,6,6,6,6,5,6
case_861;4,6,5,6,6,6,4,4,4,5,4,6,6,5,5,4,6,4,5,4
case_862;4,6,6,4,5,4,6,6,4,6,6,5,6,5,4,6,5,6,6,6
case_863;4,4,6,5,5,4,6,5,6,4,5,6,6,4,6,4,5,4,5,6
case_864;4,4,4,5,6,4,6,5,6,6,6,6,5,4,6,6,4,5,4,6
case_865;5,4,5,5,5,5,6,6,5,5,6,5,4,6,4,6,6,4,4,5
case_866;4,6,5,4,6,6,6,5,5,4,4,5,5,4,5,5,6,5,6,6
case_867;5,5,6,5,4,6,4,5,4,6,4,4,4,5,6,5,6,5,5,6
case_868;5,4,5,4,5,4,4,5,6,5,4,6,6,4,4,5,4,5,6,6
case_869;4,6,5,4,5,6,6,5,4,5,5,6,5,6,6,4,6,6,5,4
case_870;5,4,4,6,6,4,5,4,5,5,5,5,6,6,4,5,6,4,4,5
case_871;5,5,5,4,6,4,5,6,6,5,5,4,4,5,6,6,4,6,6,4
case_872;5,4,4,4,5,6,5,4,5,5,4,4,5,5,5,5,6,6,4,6
case_873;4,5,4,5,5,6,5,5,4,6,4,6,4,4,4,5,5,4,6,5
case_874;4,6,6,5,5,4,4,6,5,4,6,5,5,6,5,4,5,6,6,5
case_875;4,5,6,5,4,5,5,5,4,4,6,4,6,6,4,4,5,4,4,6
case_876;5,6,5,6,4,6,6,6,5,6,5,5,4,4,5,6,4,4,5,6
case_877;4,4,5,5,6,4,6,5,5,4,6,5,6,5,4,6,5,5,6,5
case_878;4,6,4,5,5,5,4,4,5,4,5,5,5,5,6,4,4,4,5,4
case_879;5,5,4,4,5,5,6,6,4,5,4,6,5,5,6,6,6,4,4,4
case_880;5,6,6,4,5,5,5,5,5,4,4,5,4,5,4,6,4,5,6,4
case_881;4,5,4,4,4,6,5,4,5,5,5,5,6,4,4,6,5,4,5,5
case_882;5,5,6,4,5,4,5,5,6,5,6,6,5,5,4,5,5,4,6,6
case_883;5,4,4,4,5,5,5,4,5,4,6,6,5,6,6,6,5,4,4,5
case_884;5,6,5,5,4,6,6,4,4,6,5,5,5,5,6,6,4,5,5,4
case_885;4,6,6,6,5,6,5,6,5,6,5,6,6,4,4,6,4,6,5,5
case_886;5,4,5,5,4,4,6,5,4,5,5,5,6,6,6,6,4,5,6,6
case_887;5,6,6,4,6,4,5,6,6,4,4,5,5,6,4,6,5,4,4,6
case_888;5,4,6,5,6,6,4,4,4,6,4,4,4,6,5,5,5,6,6,5
case_889;5,5,6,6,6,5,5,4,5,4,4,6,5,5,4,5,5,5,4,5
case_890;4,6,5,6,4,4,4,5,4,4,4,5,5,5,5,4,5,4,6,4
case_891;4,4,6,5,4,6,4,5,5,6,5,5,6,4,5,5,5,4,6,5
case_892;5,6,6,6,6,4,5,6,6,4,6,6,6,4,6,6,6,5,5,4
case_893;5,4,4,6,6,5,6,6,4,6,4,4,5,4,4,4,4,6,5,4
case_894;4,5,6,4,6,6,5,4,6,4,6,4,5,5,4,5,6,6,5,5
case_895;5,5,4,6,4,6,4,6,4,4,5,4,5,6,5,5,5,6,6,4
case_896;4,5,4,4,6,6,4,4,6,6,6,6,6,4,6,6,4,6,6,5
case_897;4,6,6,4,4,5,5,5,5,4,4,5,4,6,5,4,5,6,4,6
case_898;5,4,5,6,6,5,4,6,5,4,5,6,6,4,6,6,4,5,5,5
case_899;5,4,5,5,4,6,4,4,6,6,5,6,4,4,4,4,5,4,5,4
case_900;4,5,6,4,5,4,4,6,6,5,4,4,6,5,6,4,6,4,4,5
case_901;5,5,6,4,4,4,4,5,5,6,6,4,5,6,6,6,6,6,4,6
case_902;4,6,4,6,4,6,5,4,5,6,6,4,4,6,5,5,4,4,5,5
case_903;4,6,6,6,5,6,5,6,6,6,6,5,6,5,6,5,6,6,5,5
case_904;5,4,4,6,6,6,5,5,6,4,6,4,6,5,5,4,5,4,5,4
case_905;5,5,4,5,5,5,4,6,4,5,5,6,4,6,6,6,5,5,5,5
case_906;4,6,4,4,4,5,6,6,4,4,4,5,5,4,5,6,4,6,5,4
case_907;4,4,6,4,4,5,6,6,4,5,5,6,6,5,6,6,5,6,5,6
case_908;5,6,5,6,6,4,6,6,6,6,4,5,4,5,6,5,6,5,6,6
case_909;5,4,5,6,5,4,6,4,4,6,6,5,6,6,6,4,4,4,5,5
case_910;5,4,6,6,5,4,4,5,4,6,4,6,4,6,4,4,5,5,4,6
case_911;4,5,6,4,6,5,4,5,6,4,6,6,4,4,5,4,6,4,6,5
case_912;4,5,4,6,4,6,5,6,4,5,6,4,4,5,5,6,4,4,4,4
case_913;5,6,6,4,5,4,6,4,5,6,5,4,5,4,6,6,4,5,5,5
case_914;4,5,5,4,4,4,4,5,4,5,6,4,4,6,4,4,4,5,5,5
case_915;5,4,4,5,6,5,4,5,6,5,5,5,6,4,4,5,5,6,6,5
case_916;5,4,5,4,5,4,6,5,4,5,4,6,5,6,6,5,6,6,6,4
case_917;5,6,5,4,5,4,5,6,5,4,6,6,5,4,4,5,6,4,4,5
case_918;4,4,6,5,5,4,4,6,5,6,4,4,4,5,4,5,5,6,6,6
case_919;5,5,5,5,5,5,6,6,6,5,4,5,4,6,4,6,5,4,5,4
case_920;5,4,6,6,6,6,6,4,4,4,4,4,6,5,5,6,4,4,6,5
case_921;5,4,5,5,6,4,4,6,4,4,5,5,6,4,4,6,5,5,4,4
case_922;5,5,4,5,4,5,4,5,5,4,4,4,6,5,4,4,6,6,5,5
case_923;5,6,4,4,6,5,6,5,5,4,6,6,5,6,5,6,5,4,4,4
case_924;4,5,5,6,6,5,6,6,6,6,5,5,6,6,5,4,5,5,4,4
case_925;5,5,4,6,4,4,6,4,5,4,6,5,5,6,5,6,6,4,5,5
case_926;5,5,4,5,4,6,4,4,4,5,6,6,6,4,5,5,6,6,4,5
case_927;4,5,4,4,6,6,6,4,6,6,6,5,5,5,6,5,4,5,5,6
case_928;5,5,5,5,4,6,4,5,5,6,6,4,5,5,6,4,4,5,6,4
case_929;5,6,5,5,6,6,5,4,4,6,5,6,4,4,5,4,6,5,5,4
case_930;5,6,4,4,5,6,6,4,5,5,5,6,4,5,6,6,5,4,4,5
case_931;4,6,6,5,4,4,5,5,6,4,6,6,6,5,5,4,6,4,4,5
case_932;5,5,5,4,6,4,6,5,6,5,5,5,4,5,6,5,4,5,4,5
case_933;4,6,4,4,6,4,5,4,4,6,4,5,4,4,4,6,6,5,5,6
case_934;4,4,5,5,5,4,4,4,6,6,5,4,6,6,5,4,5,6,4,6
case_935;4,6,5,6,6,5,6,4,5,5,6,4,4,6,6,4,6,5,5,5
case_936;4,5,5,6,6,5,6,4,5,6,6,5,6,4,6,5,5,6,6,6
case_937;5,6,6,4,6,4,6,6,5,5,6,5,6,4,6,5,6,6,6,5
case_938;5,5,5,5,4,6,4,6,6,6,6,4,6,6,6,4,6,5,5,4
case_939;5,5,4,4,6,5,5,6,4,4,4,4,5,5,4,5,4,6,4,4
case_940;4,6,6,5,6,6,4,4,6,6,4,4,6,6,6,4,4,5,4,6
case_941;4,6,6,6,6,4,4,5,5,5,5,4,5,4,6,5,4,6,4,5
case_942;4,4,5,6,4,4,6,5,4,5,6,4,4,5,4,5,4,4,4,6
case_943;5,5,5,6,5,5,6,5,5,5,5,4,4,5,6,6,6,4,5,6
case_944;4,4,4,4,5,4,5,5,5,4,6,6,4,5,5,4,5,4,5,5
case_945;5,6,6,6,6,6,5,4,4,4,6,4,5,4,5,4,6,4,5,5
case_946;4,6,6,5,4,5,6,5,6,5,5,4,5,4,4,6,5,6,6,6
case_947;4,6,4,5,6,6,6,4,4,4,5,6,5,5,4,6,4,4,6,5
case_948;4,4,4,6,4,5,4,6,4,5,6,4,5,6,5,4,4,6,5,5
case_949;4,6,5,5,5,6,6,5,4,5,6,6,4,4,4,5,5,5,6,5
case_950;5,6,4,4,5,5,5,5,5,4,6,5,5,4,6,6,6,6,6,4
case_951;5,5,4,4,4,6,6,5,5,5,5,5,5,5,6,6,4,4,4,6
case_952;5,4,5,6,6,5,4,6,6,5,6,4,5,5,5,4,4,5,5,5
case_953;4,5,5,4,5,6,6,5,5,4,4,6,6,6,4,5,4,4,4,4
case_954;4,4,5,5,4,6,6,6,4,6,4,4,4,4,4,6,6,6,6,4
case_955;4,5,4,5,6,4,6,6,4,4,4,5,5,5,5,4,5,4,5,6
case_956;4,5,6,6,5,4,5,6,4,4,6,5,6,6,4,5,5,6,4,5
case_957;5,6,5,4,6,6,6,6,6,5,4,4,5,6,4,4,6,6,4,5
case_958;5,6,5,4,6,5,5,4,4,5,4,4,6,4,5,5,6,6,4,6
case_959;5,5,4,4,6,4,6,6,5,4,4,4,5,5,4,6,5,5,5,5
case_960;5,4,5,5,5,4,4,4,4,6,6,5,5,6,6,6,5,5,6,6
case_961;5,6,6,4,4,5,4,4,6,4,6,4,6,5,6,4,4,5,4,4
case_962;4,4,5,6,4,4,5,5,4,5,6,4,5,4,5,5,6,6,4,6
case_963;4,4,6,5,6,4,5,5,5,6,5,6,4,6,5,6,6,5,4,5
