trace_id;activity_ids
case_800;4,4,5,5,4,5,5,4,6,6,4,4,6,6,6,4,6,4,5,5
case_801;4,5,4,5,5,4,5,6,5,5,4,4,4,5,4,6,4,4,4,5
case_802;4,4,6,4,5,6,6,4,5,5,6,5,5,6,6,4,6,5,5,5
case_803;4,4,6,6,6,6,4,5,4,4,5,5,5,4,4,6,5,6,5,4
case_804;4,5,6,6,4,5,6,6,6,4,5,6,4,5,5,4,6,4,6,4
case_805;4,6,4,6,6,5,4,4,5,4,4,5,5,5,4,5,4,4,6,4
case_806;4,6,5,4,6,5,6,6,6,6,5,5,5,6,5,4,5,4,4,5
case_807;4,6,6,6,5,5,4,4,5,6,5,4,6,6,6,5,6,4,5,5
case_808;4,4,5,6,5,5,5,4,5,6,4,6,6,5,4,6,4,5,6,5
case_809;4,6,6,4,4,6,5,6,6,6,4,5,4,4,4,5,4,4,5,5
case_810;4,6,5,5,4,6,6,4,5,5,4,4,6,5,4,4,5,4,5,6
case_811;4,6,4,6,4,5,6,4,5,4,6,6,4,6,4,6,5,5,5,5
case_812;4,6,4,5,6,5,5,5,4,5,6,4,5,4,6,6,4,6,6,4
case_813;4,6,6,4,5,6,5,6,4,5,4,5,5,6,5,4,4,5,4,4
case_814;4,5,5,4,5,4,6,4,4,6,4,4,4,6,4,5,6,6,5,4
case_815;4,6,6,6,5,4,4,6,5,4,5,4,6,4,5,6,6,4,5,5
case_816;4,4,6,5,6,4,6,4,6,4,6,5,4,4,5,6,4,6,5,5
case_817;4,4,5,5,4,5,4,5,4,5,6,6,4,6,4,6,6,4,4,4
case_818;4,5,4,4,6,4,6,4,6,5,5,5,6,4,4,5,4,5,5,6
case_819;4,6,4,5,5,5,5,5,5,4,4,4,5,5,5,6,5,4,4,6
case_820;4,6,4,5,5,5,5,5,4,6,6,6,5,5,5,6,4,6,4,6
case_821;4,6,4,5,6,5,6,4,6,6,4,4,6,5,5,6,5,6,5,5
case_822;4,5,5,4,5,6,4,6,4,4,6,4,6,4,4,5,6,6,5,5
case_823;4,5,5,5,6,5,6,6,4,6,6,5,5,6,4,6,4,5,6,4
case_824;4,5,5,4,6,4,6,6,5,6,5,6,6,6,4,4,6,5,5,6
case_825;4,4,5,4,5,4,4,4,4,4,5,5,5,4,6,6,5,4,6,4
case_826;4,4,5,4,6,4,4,6,6,6,5,6,6,5,6,4,4,6,5,5
case_827;4,4,6,4,6,4,5,4,6,4,4,5,5,5,4,5,6,4,4,4
case_828;4,6,4,5,6,6,4,4,6,5,6,4,5,4,5,5,5,4,5,5
case_829;4,5,4,6,5,6,5,4,6,5,4,5,6,5,4,5,4,4,5,5
case_830;4,6,5,6,6,5,5,6,5,6,6,6,5,6,5,4,4,4,5,5
case_831;4,6,6,5,4,5,4,4,5,4,6,5,6,4,4,6,6,4,5,5
case_832;4,6,6,5,6,4,6,6,4,5,6,5,6,6,4,4,6,4,5,5
case_833;4,5,5,5,4,5,5,6,4,6,4,5,5,5,5,4,6,4,5,5
case_834;4,6,4,5,6,5,6,4,4,4,4,5,4,6,5,5,4,5,4,6
case_835;4,5,4,6,6,6,4,6,4,5,5,5,4,6,6,4,4,5,6,4
case_836;4,5,6,5,6,6,4,4,6,6,4,6,6,5,5,6,4,4,6,6
case_837;4,4,6,5,6,5,5,5,5,4,6,5,5,6,4,5,4,4,6,5
case_838;4,5,4,6,6,6,5,5,6,6,4,6,6,4,6,4,4,4,5,5
case_839;4,6,6,4,4,5,5,6,5,4,6,4,5,6,4,4,4,5,4,5
case_840;4,4,5,5,6,5,6,4,5,5,5,6,5,4,6,4,6,4,5,5
case_841;4,5,5,5,6,5,5,4,5,6,4,4,5,4,5,4,5,6,5,4
case_842;4,6,4,5,5,4,6,6,5,4,5,6,5,4,5,5,6,6,4,4
case_843;4,4,4,6,4,6,6,5,6,6,5,6,6,6,6,4,6,6,5,5
case_844;4,6,5,5,4,5,5,5,5,6,6,5,6,5,4,6,4,4,4,6
case_845;4,4,6,5,6,5,5,5,5,6,6,6,5,4,5,5,6,6,6,6
case_846;4,4,5,5,4,6,6,5,5,6,6,6,5,6,4,5,5,5,6,4
case_847;4,5,6,6,4,4,4,5,6,4,6,5,4,5,4,6,4,5,5,6
case_848;4,6,6,5,5,6,4,6,5,6,6,5,4,5,5,6,6,4,5,6
case_849;4,5,6,6,5,6,6,4,5,4,4,6,4,5,4,4,6,5,5,5
case_850;4,4,4,6,4,4,6,6,6,4,4,4,6,6,5,6,6,6,5,5
case_851;4,5,6,5,6,6,5,6,5,4,5,4,4,4,6,4,4,4,5,5
case_852;4,5,6,4,6,5,4,4,6,6,4,4,5,5,6,5,6,5,4,5
case_853;4,6,4,4,5,4,5,5,5,4,5,6,5,4,6,5,6,6,5,6
case_854;4,5,4,6,5,6,6,6,6,6,4,5,5,4,4,6,6,5,5,5
case_855;4,5,6,5,4,6,4,6,5,6,4,4,4,5,6,6,4,5,5,5
case_856;4,6,6,4,4,6,4,5,4,6,4,5,5,6,5,6,6,6,6,5
case_857;4,4,6,6,5,5,5,5,6,5,4,5,4,4,5,5,6,4,5,6
case_858;4,6,4,6,5,4,5,4,5,4,5,4,4,4,4,6,6,5,5,6
case_859;4,4,5,5,4,5,5,6,4,4,6,4,5,4,4,5,6,4,5,5
case_860;4,6,6,4,6,4,4,6,6,5,5,6,5,4,6,5,4,5,4,6
case_861;4,4,5,6,6,4,6,6,5,6,5,4,5,4,4,5,4,4,5,5
case_862;4,4,4,6,6,5,6,5,5,6,6,4,5,5,4,4,6,4,5,5
case_863;4,4,5,4,5,6,4,4,5,4,5,6,5,4,5,5,4,6,5,5
case_864;4,5,5,5,4,4,4,5,5,5,6,6,5,6,5,6,6,5,4,6
case_865;4,5,6,6,6,6,4,5,6,6,5,6,4,6,4,5,4,5,5,6
case_866;4,4,4,4,4,6,6,6,6,5,6,5,4,4,6,6,4,6,5,5
case_867;4,4,6,4,5,6,5,4,5,6,5,6,6,5,5,4,6,4,5,5
case_868;4,6,5,6,5,4,4,4,6,4,4,6,4,5,5,5,4,5,4,6
case_869;4,6,4,4,6,6,4,4,5,5,6,6,4,6,4,5,5,5,6,6
case_870;4,4,4,6,4,6,5,4,5,6,5,4,6,4,4,5,6,6,5,5
case_871;4,5,6,4,4,5,4,4,4,4,6,4,4,6,6,4,5,6,5,5
case_872;4,6,6,5,6,4,4,5,5,5,6,4,5,4,4,6,6,4,5,6
case_873;4,5,4,5,4,5,5,4,6,4,5,5,4,4,4,6,6,4,4,4
case_874;4,5,6,5,6,6,6,6,5,5,5,5,5,5,6,5,6,6,6,4
case_875;4,5,6,6,6,5,5,6,4,4,4,6,6,4,4,5,5,6,4,4
case_876;4,6,4,5,6,6,6,4,6,4,6,5,5,5,5,5,6,4,5,5
case_877;4,6,4,6,4,5,6,4,5,5,6,6,6,6,5,6,5,5,4,5
case_878;4,6,6,4,5,4,5,4,4,4,5,6,4,6,5,4,6,5,5,4
case_879;4,5,5,6,5,5,5,6,5,6,6,4,4,4,4,6,6,4,6,4
case_880;4,6,6,5,5,6,6,4,4,6,6,5,4,4,6,6,5,4,4,6
case_881;4,4,6,4,6,5,5,6,6,4,4,5,4,4,6,5,6,6,4,4
case_882;4,5,6,5,6,6,6,5,5,6,6,6,5,5,5,5,6,5,6,4
case_883;4,4,6,6,5,6,5,4,4,5,5,4,5,4,6,4,6,4,5,6
case_884;4,4,6,5,6,6,6,6,6,4,5,4,5,6,6,5,4,6,5,5
case_885;4,6,5,4,4,4,4,5,4,6,6,4,6,5,5,4,4,4,6,6
case_886;4,4,5,4,5,5,4,5,4,4,6,6,6,4,6,4,5,4,5,6
case_887;4,6,4,5,5,4,4,4,5,6,5,6,4,6,6,4,5,6,6,6
case_888;4,4,6,5,5,5,4,6,4,5,6,5,6,6,6,6,5,5,4,6
case_889;4,4,4,5,5,4,6,6,4,6,6,6,5,6,5,4,4,5,5,4
case_890;4,4,5,4,6,4,6,5,4,5,5,5,4,6,4,5,4,6,6,5
case_891;4,4,4,6,6,4,4,6,6,5,5,4,4,4,5,6,5,6,4,4
case_892;4,4,6,4,4,6,4,4,4,4,6,4,4,4,6,6,5,5,4,4
case_893;4,5,4,6,5,4,6,6,4,6,6,5,5,6,6,4,5,5,5,5
case_894;4,6,5,6,4,4,4,6,6,4,4,5,4,5,5,5,5,4,5,5
case_895;4,6,5,6,4,5,4,5,5,4,4,5,6,6,6,4,4,4,4,4
case_896;4,4,4,5,5,4,5,5,6,4,6,6,4,5,6,4,5,6,6,4
case_897;4,4,4,5,4,4,4,5,4,6,6,4,6,4,4,6,4,6,5,5
case_898;4,4,5,5,6,6,4,5,6,5,5,4,6,5,4,6,6,5,6,5
case_899;4,5,6,5,4,6,4,6,6,5,5,5,5,5,5,5,5,4,5,5
case_900;4,5,6,4,5,5,5,5,4,6,4,4,5,4,4,6,6,4,5,5
case_901;4,5,6,5,5,4,4,4,6,5,4,6,4,6,6,4,4,6,6,6
case_902;4,5,5,4,6,4,5,6,6,4,6,6,6,4,4,5,6,6,5,5
case_903;4,4,4,6,5,6,6,5,5,5,5,6,5,5,5,5,5,6,6,6
case_904;4,6,4,4,4,4,6,4,4,5,6,5,4,6,4,6,4,4,5,5
case_905;4,6,4,5,4,4,4,4,6,6,5,4,4,5,6,5,4,4,5,5
case_906;4,4,5,5,6,6,5,4,6,5,5,6,4,4,4,4,5,6,5,6
case_907;4,5,4,6,6,5,4,5,6,4,5,6,4,6,6,5,4,5,5,5
case_908;4,5,6,5,6,5,6,4,4,6,6,6,5,6,5,5,6,5,5,5
case_909;4,4,6,6,6,4,5,6,6,6,5,5,6,4,4,6,6,6,6,6
case_910;4,5,6,5,6,4,4,5,5,4,6,6,4,6,4,4,4,4,4,6
case_911;4,5,4,4,4,4,5,5,6,5,4,4,5,4,5,4,5,4,5,5
case_912;4,5,4,6,5,6,6,6,5,5,5,6,5,5,4,5,6,6,4,6
case_913;4,4,4,5,6,4,5,6,4,4,4,4,6,4,4,4,4,6,5,5
case_914;4,5,4,4,4,6,6,6,6,4,4,5,6,4,6,6,5,5,5,6
case_915;4,6,5,6,5,5,5,6,4,6,6,6,4,6,5,4,4,4,4,4
case_916;4,4,4,4,6,6,4,6,5,6,5,6,6,4,4,5,6,6,5,5
case_917;4,5,5,6,5,4,6,6,5,5,4,4,5,6,4,6,4,5,6,6
case_918;4,5,6,6,5,4,5,6,5,5,5,5,6,4,4,6,6,6,6,6
case_919;4,4,4,4,6,6,6,4,4,6,5,5,5,5,6,4,6,5,5,5
case_920;4,5,5,4,4,5,4,5,4,4,4,4,6,4,5,6,5,6,4,5
case_921;4,6,4,4,4,6,4,6,4,5,6,4,4,6,6,6,6,5,5,5
case_922;4,6,6,5,5,6,6,6,4,4,4,6,4,6,4,6,6,4,5,6
case_923;4,5,5,5,4,5,4,4,5,5,4,4,5,6,5,4,6,4,6,6
case_924;4,6,6,4,4,6,6,4,4,4,6,4,5,4,4,4,4,6,5,5
case_925;4,6,5,6,6,4,6,5,4,6,6,4,4,4,5,6,5,4,5,5
case_926;4,6,6,6,6,5,6,6,4,5,5,5,6,6,5,5,4,6,4,6
case_927;4,4,4,6,4,6,5,5,6,4,5,5,5,5,4,4,5,6,4,4
case_928;4,5,4,6,5,4,5,5,5,6,6,4,4,6,5,6,6,5,4,4
case_929;4,4,6,5,5,5,6,5,4,4,4,5,5,4,5,6,5,6,5,5
case_930;4,5,6,5,5,6,5,4,6,4,5,6,4,6,6,6,6,4,5,6
case_931;4,6,4,4,5,4,4,4,4,6,5,6,5,6,6,4,6,4,5,5
case_932;4,6,6,4,4,5,6,6,6,6,6,5,6,5,6,4,5,6,5,5
case_933;4,4,4,5,6,6,6,4,6,5,5,6,4,5,5,4,4,5,4,6
case_934;4,4,5,4,6,5,6,5,6,5,4,4,6,4,4,6,6,4,5,5
case_935;4,5,4,6,5,6,4,5,6,4,5,5,6,6,6,4,5,4,6,4
case_936;4,6,4,6,5,6,5,6,4,6,4,4,4,6,4,4,6,4,5,5
case_937;4,6,6,6,6,4,5,5,4,5,6,5,6,6,6,6,4,4,4,5
case_938;4,5,5,6,5,5,4,4,4,5,5,4,5,5,4,4,5,5,6,4
case_939;4,5,4,6,5,4,6,5,6,6,5,4,6,5,4,4,4,4,5,5
case_940;4,6,6,4,5,6,6,5,6,5,4,4,4,5,5,5,6,5,4,4
case_941;4,4,5,4,6,6,4,4,4,4,4,6,6,6,6,5,5,4,4,5
case_942;4,5,4,4,6,6,4,4,4,6,5,6,5,6,6,4,4,4,5,5
case_943;4,6,4,4,4,6,6,4,5,4,6,4,5,6,5,4,4,6,5,5
case_944;4,5,5,5,4,6,4,6,6,4,6,5,4,6,4,4,4,4,4,5
case_945;4,4,6,6,4,6,5,4,5,4,4,5,6,6,6,4,6,6,5,5
case_946;4,4,6,5,5,5,6,4,5,5,5,5,6,5,6,5,6,5,6,6
case_947;4,5,6,6,4,6,5,5,6,6,4,5,5,5,5,4,5,4,5,5
case_948;4,4,6,4,5,4,6,6,6,6,6,4,4,6,5,6,5,6,5,5
case_949;4,6,6,5,5,5,5,5,5,4,5,5,4,6,5,4,6,6,4,5
case_950;4,6,5,4,4,4,6,4,5,4,5,5,6,5,5,5,6,6,5,5
case_951;4,5,4,4,4,5,5,5,5,5,6,4,4,5,6,6,5,6,6,5
case_952;4,5,4,6,6,6,4,6,4,4,4,6,5,6,5,5,6,6,5,5
case_953;4,6,5,4,4,5,5,4,4,5,5,4,4,4,4,4,4,5,6,5
case_954;4,6,5,4,6,4,5,4,4,4,4,6,5,6,5,4,6,6,5,5
case_955;4,6,5,4,6,4,4,5,4,6,5,4,5,6,4,6,4,4,5,5
case_956;4,6,4,6,6,4,5,4,6,4,6,5,4,6,6,6,6,4,5,5
case_957;4,6,6,4,5,6,6,6,4,6,4,6,5,4,6,4,4,4,5,5
case_958;4,6,6,4,4,4,4,5,5,4,6,5,5,5,5,6,4,4,5,6
case_959;4,5,4,5,6,4,4,6,6,5,6,5,5,4,4,4,5,6,6,6
case_960;4,6,4,5,5,4,4,6,5,6,6,4,6,6,6,4,4,6,5,5
case_961;4,6,4,6,4,4,6,4,6,5,6,6,4,4,5,4,5,5,6,4
case_962;4,5,6,4,5,4,4,6,4,6,5,6,6,6,5,4,5,5,5,4
case_963;4,5,5,4,4,6,4,4,5,5,6,5,6,5,6,4,5,4,5,6
case_964;4,4,4,5,5,5,4,5,6,5,5,5,4,4,5,5,5,5,4,5
case_965;4,6,5,5,5,4,6,4,5,5,4,6,5,4,5,6,6,5,5,6
case_966;4,4,5,4,6,5,4,6,4,5,4,5,4,6,4,4,5,4,5,5
case_967;4,6,5,5,6,4,5,4,4,6,5,5,5,5,4,6,4,5,4,4
case_968;4,4,4,6,6,5,6,6,6,6,6,6,5,5,6,4,5,5,5,6
case_969;4,6,6,4,4,6,5,4,6,5,4,4,6,4,4,5,5,6,5,5
case_970;4,6,5,5,6,5,5,6,4,6,4,4,6,4,4,4,6,5,6,6
case_971;4,5,5,6,4,4,5,4,4,6,6,6,5,4,4,5,5,5,6,6
case_972;4,5,4,5,4,4,5,4,6,5,6,5,4,5,6,6,5,6,5,5
case_973;4,5,5,6,5,6,4,4,4,5,6,6,4,5,6,6,4,5,5,6
case_974;4,4,4,4,4,6,6,6,6,6,4,5,5,4,4,5,4,4,6,5
case_975;4,4,4,4,4,4,5,4,4,5,6,5,4,4,6,5,6,4,5,5
case_976;4,5,6,5,4,4,5,4,6,6,6,5,5,5,5,6,5,6,5,4
case_977;4,4,4,6,4,5,5,6,4,6,6,4,4,6,5,6,4,6,5,4
case_978;4,5,4,5,5,5,6,4,4,6,5,4,5,6,6,6,4,4,5,5
case_979;4,6,5,6,4,4,5,5,4,5,5,4,5,5,4,4,6,5,6,6
case_980;4,6,5,4,5,6,4,6,6,5,6,5,6,5,5,4,6,6,6,5
