trace_id;activity_ids
case_600;5,4,4,6,4,4,6,4,5,6,4,4,6,5,5,5,5,4,4,4
case_601;5,4,5,6,5,6,5,6,6,6,4,4,6,5,6,4,4,6,5,6
case_602;5,5,5,4,4,5,6,4,4,5,4,5,5,6,6,4,4,5,4,6
case_603;6,5,5,5,4,5,6,4,4,5,4,4,4,4,4,4,5,6,5,5
case_604;4,5,6,4,5,5,5,4,6,6,4,5,4,6,6,4,4,6,6,5
case_605;6,5,4,4,5,5,5,5,5,4,6,4,5,6,6,5,4,5,5,4
case_606;6,4,5,4,4,6,6,6,6,6,5,5,5,4,6,5,6,6,6,5
case_607;4,5,4,5,4,4,5,4,6,5,4,5,6,5,4,6,6,5,6,4
case_608;6,6,6,5,4,6,6,6,5,4,4,4,6,4,4,5,5,6,5,4
case_609;5,5,6,5,6,6,4,5,6,6,4,5,6,5,4,5,5,4,4,6
case_610;4,4,4,6,4,5,4,4,5,6,4,6,5,5,6,5,4,5,6,4
case_611;6,4,5,4,5,6,4,6,6,6,5,5,6,5,4,4,5,6,5,4
case_612;6,6,6,5,6,6,6,4,5,5,6,4,6,5,5,6,4,5,4,4
case_613;5,4,4,5,4,6,5,4,5,6,4,4,4,4,6,6,6,6,6,4
case_614;4,5,4,4,6,5,4,6,4,4,6,5,6,4,4,4,4,5,5,4
case_615;5,6,4,5,5,4,6,4,4,4,4,4,5,4,4,6,4,4,5,5
case_616;6,4,6,4,5,5,5,4,6,4,6,5,5,5,5,4,6,6,4,4
case_617;5,5,4,4,6,5,6,4,6,5,5,6,6,5,5,4,4,6,6,5
case_618;6,6,5,6,6,6,4,4,5,6,5,5,6,6,4,4,4,5,6,4
case_619;5,6,6,6,5,5,6,4,4,6,5,5,5,5,6,4,6,6,6,4
case_620;4,4,4,4,5,4,4,5,6,6,6,4,4,6,5,4,6,6,6,4
case_621;6,5,4,5,6,5,6,6,6,5,5,5,6,4,6,4,4,4,4,4
case_622;5,5,6,6,4,6,5,5,6,5,4,5,4,4,4,5,6,4,5,6
