trace_id;activity_ids
case_600;5,6,6,5,6,4,5,6,6,5,5,6,4,4,6,6,5,6,4,4
case_601;5,6,6,5,5,5,4,5,5,6,4,6,6,6,6,6,6,4,6,4
case_602;4,5,5,5,4,4,5,6,5,6,4,6,5,6,6,6,5,5,5,4
case_603;4,6,6,6,4,6,4,6,5,6,6,5,5,5,5,4,5,4,5,4
case_604;4,6,4,6,6,6,4,4,4,6,5,5,6,4,5,5,4,5,6,4
case_605;5,5,6,5,4,5,6,5,4,4,4,4,5,5,6,4,6,6,4,5
case_606;4,6,6,4,5,5,5,5,4,6,5,5,5,5,4,6,4,4,5,5
case_607;4,5,5,5,4,6,5,4,4,5,4,6,4,5,4,5,4,6,6,5
case_608;4,6,5,4,4,6,5,6,5,6,4,4,6,6,5,5,6,4,5,4
case_609;5,6,6,5,5,4,4,6,6,6,5,5,4,4,5,4,6,5,5,5
case_610;5,6,6,6,6,6,6,5,4,5,5,6,4,5,6,5,4,5,5,6
case_611;5,6,5,4,4,5,6,4,5,6,6,6,6,4,6,6,5,5,5,5
case_612;4,4,6,4,5,5,5,5,5,5,4,5,4,4,4,5,5,6,6,6
case_613;4,4,4,4,5,5,4,5,4,6,5,4,6,4,5,6,6,5,4,6
case_614;5,6,6,5,5,4,6,6,5,5,6,5,4,6,4,6,5,5,4,6
case_615;4,6,5,5,4,4,6,6,5,6,6,5,5,6,5,6,6,6,5,6
case_616;4,5,5,4,4,5,5,5,4,5,5,6,4,4,4,6,6,5,4,4
case_617;4,6,5,6,5,5,5,4,4,6,4,4,6,5,4,6,5,6,4,5
case_618;4,6,5,5,4,5,5,4,5,6,4,6,4,6,6,5,5,6,4,4
case_619;5,5,4,4,4,4,6,4,4,5,5,4,5,5,6,6,6,4,6,4
case_620;5,5,4,6,6,6,6,6,5,6,6,6,4,4,4,6,4,4,6,5
case_621;5,5,6,4,6,4,4,6,4,4,4,5,5,4,5,4,4,4,4,5
case_622;4,6,4,5,6,4,4,4,6,6,4,4,5,5,6,5,6,5,5,5
case_623;4,4,5,6,5,4,5,5,6,6,5,6,5,6,6,5,4,6,4,5
case_624;5,5,5,5,4,6,5,5,6,5,4,4,6,5,6,6,4,6,5,6
case_625;4,4,4,5,6,6,4,5,4,5,6,6,5,4,5,5,4,6,5,4
case_626;4,4,4,6,5,5,6,4,6,5,5,4,6,6,4,4,5,4,4,6
case_627;5,6,6,5,5,5,6,6,4,5,5,4,6,4,5,5,4,6,5,5
case_628;5,4,4,6,4,5,5,5,5,6,5,6,4,4,6,6,4,4,6,4
case_629;5,5,6,4,4,5,4,4,5,6,4,5,5,4,4,5,6,5,6,5
case_630;4,4,4,5,4,5,5,5,6,6,5,6,6,4,5,4,6,6,4,6
case_631;4,6,6,4,4,5,5,6,4,4,5,4,4,4,5,6,5,4,4,6
case_632;5,5,6,5,4,4,5,6,4,4,5,6,4,4,4,4,5,4,6,5
case_633;4,4,6,5,4,5,4,4,5,5,4,5,6,5,6,5,6,6,4,5
case_634;4,6,4,5,5,4,4,5,6,4,6,6,4,4,6,6,6,4,6,4
case_635;4,5,5,4,5,5,5,5,6,6,4,5,6,5,6,5,6,5,6,5
