trace_id;activity_ids
case_200;6,4,4,6,4,6,5,5,5,6,4,4,4,5,6,6,5,6,6,5
case_201;5,5,5,4,4,4,5,5,4,6,5,5,4,6,5,6,6,6,5,4
case_202;5,6,4,4,6,4,5,6,6,4,6,6,5,5,6,4,6,4,6,6
case_203;5,4,6,6,5,5,4,4,4,4,5,6,6,5,4,6,5,5,4,4
case_204;5,4,5,4,4,5,6,5,6,6,6,4,4,4,5,4,4,4,4,5
case_205;5,6,5,5,6,6,6,4,5,6,6,6,4,6,5,5,6,6,4,5
case_206;5,5,6,6,6,4,4,5,4,4,5,4,4,6,5,4,6,5,5,6
case_207;6,6,6,6,6,6,6,5,5,6,6,5,6,6,5,4,4,6,5,5
case_208;5,5,5,4,4,6,4,4,6,4,4,6,5,4,6,6,5,6,4,4
case_209;6,5,4,4,4,4,6,5,5,4,5,4,4,5,5,4,6,5,6,4
case_210;5,6,4,5,6,5,6,5,6,4,4,6,5,5,4,6,5,5,6,6
case_211;6,5,4,5,4,6,6,6,5,4,5,6,6,5,4,5,6,4,5,6
case_212;6,4,5,5,5,5,6,4,5,5,6,4,4,6,4,6,5,6,6,6
case_213;6,6,4,6,6,4,5,5,5,5,6,4,4,4,6,6,4,4,6,6
case_214;6,5,4,4,4,5,5,5,6,4,6,5,6,6,5,5,6,6,5,5
case_215;6,4,6,6,6,4,6,6,5,4,6,5,5,6,6,5,5,6,4,6
case_216;5,4,6,4,4,5,6,5,4,4,6,4,4,5,5,6,4,4,6,6
case_217;6,4,6,6,5,4,6,6,4,6,6,4,5,6,6,6,6,5,6,6
case_218;6,4,5,5,4,5,4,6,5,4,5,6,5,4,6,6,5,4,4,6
case_219;6,4,6,4,4,4,4,4,4,5,5,6,6,4,4,4,6,6,4,4
case_220;5,6,6,6,5,6,5,4,4,6,5,4,5,4,6,4,5,4,4,5
case_221;6,6,5,6,5,6,4,4,6,5,5,4,5,5,6,5,4,5,4,4
case_222;5,4,4,6,6,5,4,4,4,5,4,6,4,4,4,5,6,5,5,6
case_223;5,5,5,6,4,5,5,5,6,4,5,6,4,6,5,4,5,4,6,6
case_224;5,5,4,6,4,4,5,6,4,5,4,5,4,6,6,4,6,5,4,6
case_225;6,6,6,5,5,6,6,6,4,5,5,6,5,6,4,6,5,5,5,5
case_226;6,4,5,5,4,6,5,6,6,5,4,6,4,4,5,6,4,5,4,4
case_227;6,6,6,5,5,5,5,5,6,5,5,4,4,4,5,5,4,6,6,6
case_228;6,6,6,4,6,6,6,5,6,6,5,6,4,5,5,5,6,4,4,4
case_229;6,6,4,6,4,6,6,4,5,5,5,6,4,4,4,6,6,4,5,6
case_230;5,5,6,6,6,5,4,4,5,5,5,6,4,5,4,6,6,4,4,6
case_231;6,5,6,6,6,4,4,6,5,6,4,5,5,5,6,4,5,4,5,4
case_232;5,6,5,5,6,6,6,4,6,5,5,6,4,5,6,4,6,6,4,4
case_233;6,5,6,4,6,4,5,5,5,4,6,4,6,4,4,6,4,4,6,6
case_234;5,4,6,6,6,4,5,4,5,6,5,5,5,4,6,5,6,4,5,4
case_235;6,4,4,5,6,5,4,5,5,4,4,6,4,4,5,6,4,4,6,4
case_236;6,4,4,4,6,6,5,6,4,4,4,4,5,6,4,4,6,4,4,4
case_237;5,6,6,4,6,6,4,4,5,5,4,5,5,5,5,4,5,5,5,6
case_238;5,4,5,6,5,4,4,6,5,6,4,4,6,4,6,6,5,5,6,4
case_239;5,5,4,4,6,6,6,4,6,6,5,4,5,4,6,6,6,5,5,5
case_240;6,4,6,4,6,5,5,4,6,5,5,5,6,5,5,6,4,6,6,5
case_241;5,4,5,4,4,4,5,6,5,6,6,6,6,4,4,4,4,4,5,5
case_242;5,6,5,5,6,5,4,6,5,5,6,5,4,4,5,4,5,4,6,6
case_243;5,4,6,5,5,4,4,4,4,4,6,4,5,5,6,6,4,6,4,6
case_244;6,6,5,5,6,5,6,4,4,6,6,6,5,5,4,6,6,4,5,5
case_245;6,4,6,4,4,6,4,4,6,6,4,4,6,4,4,5,6,5,4,4
case_246;5,6,6,6,5,5,4,5,6,6,4,5,6,6,6,6,6,4,6,4
case_247;6,6,4,6,5,4,5,4,5,6,6,6,6,6,5,4,6,5,6,6
case_248;6,5,6,5,6,4,4,6,5,5,5,4,4,4,5,6,4,5,5,5
case_249;6,4,5,6,6,5,6,6,6,5,6,5,6,6,6,4,4,4,6,5
case_250;5,4,4,4,4,4,4,6,4,5,6,4,4,6,4,4,5,5,6,6
case_251;6,4,6,6,6,4,4,5,4,6,6,6,4,6,6,5,4,6,6,5
case_252;5,5,5,5,4,4,6,5,6,5,5,5,4,5,6,6,6,6,4,4
case_253;6,6,6,5,5,4,6,4,4,4,6,4,6,6,5,5,4,5,6,5
case_254;5,4,5,4,4,5,4,6,6,4,4,4,5,5,5,5,4,5,4,6
case_255;5,5,5,4,6,4,4,6,4,4,4,6,5,4,5,5,5,6,6,4
case_256;6,6,4,6,4,6,5,6,6,6,6,4,4,4,6,5,6,5,5,6
case_257;5,4,4,5,6,4,5,4,6,4,6,5,6,5,4,5,5,5,6,6
case_258;6,4,4,4,4,5,6,5,5,6,6,5,5,4,6,4,6,6,4,5
case_259;5,5,5,5,4,5,4,6,5,4,6,6,5,6,6,6,5,4,5,6
case_260;6,6,6,4,6,4,6,6,4,5,6,6,4,5,6,6,5,5,4,4
case_261;5,5,5,4,4,4,5,5,6,4,5,5,5,6,4,6,5,5,6,6
case_262;5,4,6,5,6,4,5,4,4,4,4,6,5,4,6,6,4,5,5,4
case_263;5,5,4,5,5,6,5,4,6,5,4,5,5,4,5,6,5,5,6,6
case_264;5,6,5,4,6,4,4,4,5,4,4,4,6,5,6,5,5,6,6,5
case_265;6,4,4,4,6,5,4,4,5,4,6,6,5,6,4,5,5,6,4,6
case_266;6,5,6,4,4,5,6,6,5,5,4,4,5,4,5,6,5,4,4,4
case_267;5,6,6,4,6,4,4,4,4,4,5,5,4,5,6,6,6,5,6,6
case_268;6,4,6,6,6,6,6,5,6,6,5,5,4,6,6,5,6,6,6,5
case_269;6,6,6,4,6,6,4,5,4,4,4,4,4,6,4,6,5,5,5,5
case_270;5,4,5,5,6,5,6,6,5,5,6,4,5,6,5,6,6,4,5,5
case_271;6,6,6,5,4,6,6,5,5,6,4,5,4,5,5,4,4,5,5,5
case_272;6,6,4,5,6,4,4,6,5,6,4,4,5,5,5,5,5,4,6,4
case_273;6,5,5,5,6,4,6,5,5,4,6,6,5,5,5,5,4,4,4,6
case_274;6,4,4,5,5,6,6,6,6,6,4,5,5,6,6,6,6,5,5,4
case_275;6,6,5,6,6,6,4,4,6,4,5,6,5,6,5,5,4,5,4,4
case_276;6,4,6,4,6,6,6,5,4,6,6,4,4,6,5,4,6,5,5,5
case_277;6,4,5,4,4,6,4,5,5,4,6,5,4,6,6,4,6,5,4,5
case_278;5,4,6,4,6,4,5,5,5,4,5,4,4,5,5,4,5,4,6,6
case_279;5,5,4,4,4,5,4,6,5,6,5,6,4,5,5,5,4,5,6,6
case_280;5,6,4,5,4,6,5,4,5,6,4,4,4,4,4,6,4,5,6,6
case_281;6,4,4,6,6,4,6,4,6,5,6,6,6,4,4,6,4,5,5,6
case_282;5,4,5,6,6,6,6,6,5,5,4,6,4,6,5,4,5,4,6,5
case_283;6,5,6,4,4,6,6,4,4,4,4,5,4,4,4,6,5,5,6,6
case_284;5,4,6,6,6,6,4,4,4,5,5,6,6,6,6,5,4,4,5,5
case_285;5,4,5,4,4,5,4,4,5,5,6,6,4,4,6,6,6,6,4,5
case_286;5,6,6,4,6,6,4,4,6,6,5,6,5,5,6,4,4,4,6,4
case_287;5,6,4,4,4,4,6,6,6,5,6,6,6,6,5,4,6,6,4,6
case_288;6,4,6,5,4,6,5,4,6,6,6,4,4,6,4,6,6,4,4,4
case_289;6,6,4,4,5,6,6,5,6,6,4,6,4,5,5,5,6,4,4,6
case_290;5,4,4,6,6,5,6,4,5,5,4,6,5,5,4,5,4,5,4,6
case_291;5,4,6,6,6,6,4,6,4,5,5,5,6,4,4,4,4,6,6,6
