trace_id;activity_ids
case_600;6,6,4,5,5,4,5,6,4,5,5,4,5,5,5,4,6,6,5,5
case_601;6,4,6,4,4,5,4,6,6,5,5,6,6,5,5,6,6,4,6,5
case_602;6,5,6,4,5,5,4,4,4,5,5,4,5,5,5,4,6,5,6,4
case_603;6,6,5,5,5,5,5,4,4,6,4,4,4,4,4,5,5,4,4,6
case_604;5,4,4,5,6,5,5,6,5,4,6,5,5,4,5,5,6,4,6,6
case_605;5,5,6,6,4,5,5,4,6,6,6,6,4,4,6,4,6,6,4,6
case_606;5,4,6,4,6,5,6,6,4,5,6,6,6,6,5,5,4,5,4,4
case_607;6,5,4,6,5,4,4,6,6,6,4,6,6,5,6,6,5,6,6,4
case_608;6,5,6,4,6,5,6,5,5,6,5,4,5,4,4,5,4,5,5,6
case_609;5,5,6,6,5,6,6,6,6,5,4,4,6,5,6,5,4,4,6,5
case_610;6,6,5,6,4,5,4,4,4,4,4,5,4,5,6,5,6,6,5,6
case_611;6,6,4,6,6,6,6,4,5,4,5,5,5,5,5,4,4,5,4,5
case_612;6,4,6,4,4,4,5,4,5,4,5,4,6,5,6,6,4,6,6,4
case_613;6,5,6,5,5,4,4,6,5,4,6,5,6,4,5,5,4,5,4,5
case_614;6,4,5,5,5,5,5,4,4,4,5,4,4,5,4,6,4,5,6,4
case_615;5,5,6,4,4,4,5,5,4,6,4,5,6,4,6,5,6,4,6,6
case_616;6,5,4,4,6,6,5,5,4,4,4,5,6,5,6,5,5,5,6,5
case_617;5,6,4,5,6,6,5,4,4,5,5,6,6,6,4,4,5,6,5,5
case_618;6,4,4,5,6,6,4,6,5,4,6,6,4,5,4,4,6,5,5,5
case_619;5,4,6,5,6,5,6,4,5,4,4,4,5,6,4,6,4,5,6,6
case_620;5,5,4,5,6,4,5,4,4,5,5,4,5,6,6,4,6,5,6,6
case_621;6,5,6,6,5,4,4,5,4,4,4,6,5,6,4,4,4,4,5,6
case_622;5,4,4,5,5,6,4,4,5,4,5,5,6,4,5,5,6,4,6,6
case_623;5,4,4,6,6,6,4,5,5,5,5,6,5,4,4,4,5,6,4,6
case_624;5,4,5,6,4,6,6,4,6,5,5,6,4,5,5,4,5,5,5,4
case_625;5,6,6,5,4,6,4,6,6,5,6,6,6,4,5,6,4,4,5,4
case_626;6,6,5,6,6,5,4,5,4,5,6,5,6,6,6,6,6,4,5,5
case_627;5,4,6,4,6,6,5,4,5,4,5,5,5,4,5,5,4,5,4,4
case_628;6,6,4,4,5,5,5,5,5,6,5,5,4,5,6,4,4,5,5,4
case_629;5,5,6,6,6,4,4,4,4,6,4,5,4,4,6,4,4,5,6,5
case_630;6,6,6,4,6,6,4,5,5,4,4,4,5,4,6,5,4,4,6,4
case_631;6,6,6,4,6,4,4,5,5,6,5,4,4,4,5,5,5,6,6,5
case_632;5,6,5,6,5,6,4,4,6,6,4,6,6,6,5,6,4,5,4,5
case_633;5,4,4,6,4,4,6,5,5,5,5,6,6,5,4,4,6,4,4,6
case_634;6,5,4,4,6,4,6,6,4,6,6,5,6,6,6,5,4,4,5,4
case_635;5,4,5,6,5,4,4,4,5,6,5,6,5,6,4,6,6,6,4,5
case_636;6,6,6,6,4,6,4,5,4,6,4,4,6,5,6,4,4,5,4,6
case_637;5,5,6,6,5,4,6,6,4,6,4,5,6,5,6,4,4,4,6,6
case_638;5,6,4,5,6,5,6,5,6,4,6,6,5,6,6,5,4,5,6,4
