trace_id;activity_ids
case_400;6,6,5,6,6,5,4,6,4,5,4,5,6,6,6,6,6,5,5,6
case_401;5,4,4,6,6,6,4,5,5,5,5,4,4,4,4,5,4,5,5,5
case_402;5,5,6,6,6,6,5,4,4,4,6,5,4,5,6,5,4,5,6,4
case_403;4,6,6,5,6,5,6,6,4,4,6,4,5,5,5,4,6,4,4,4
case_404;6,4,6,6,4,6,5,6,4,6,6,6,6,5,6,5,4,6,5,5
case_405;6,4,5,6,4,5,6,5,6,4,6,6,5,4,6,5,4,6,5,5
case_406;6,4,5,6,5,5,4,4,4,5,5,4,6,5,5,5,5,4,4,5
case_407;6,6,6,5,5,5,4,6,6,5,6,6,4,4,6,5,5,5,6,4
case_408;4,5,6,5,4,6,4,6,4,5,6,5,6,4,4,6,6,6,5,5
case_409;6,4,4,4,4,6,5,6,4,5,4,4,5,5,4,5,4,4,4,5
case_410;5,5,6,5,4,4,6,6,4,6,5,6,6,4,6,5,4,4,6,5
case_411;5,5,5,6,4,4,4,6,5,4,6,4,6,4,5,4,5,4,5,5
case_412;5,4,5,4,4,5,6,4,6,5,5,4,6,4,4,4,4,6,6,4
case_413;4,6,5,6,6,5,5,6,5,4,4,4,6,4,6,4,5,5,5,5
case_414;6,4,6,5,4,6,6,4,4,5,6,4,4,6,5,5,6,5,6,6
case_415;5,6,5,4,4,6,4,5,6,4,5,4,4,5,4,6,5,5,6,4
case_416;4,4,6,4,5,6,6,6,6,6,5,6,6,5,4,6,6,6,5,5
case_417;5,6,6,6,6,6,6,5,5,6,4,4,5,6,6,4,5,6,6,6
case_418;6,6,6,4,4,4,5,5,5,4,5,6,6,6,4,4,4,6,5,6
case_419;6,4,5,6,6,4,6,6,6,5,6,4,5,6,4,4,4,6,5,5
case_420;5,4,6,4,5,4,6,5,4,4,5,4,4,5,4,4,6,6,4,5
case_421;4,5,5,5,5,4,4,5,4,4,5,4,5,4,5,4,6,4,4,6
case_422;6,4,5,5,6,4,6,5,4,4,6,6,4,5,5,5,5,5,4,6
case_423;5,6,4,5,6,5,6,4,4,6,6,4,6,6,5,5,5,6,6,4
case_424;6,6,6,5,4,4,4,6,5,6,5,5,4,4,5,6,5,5,4,4
case_425;5,5,6,6,5,5,6,5,4,4,6,5,4,4,4,5,4,5,4,4
case_426;4,6,6,5,6,6,4,6,5,4,4,5,6,5,4,4,6,6,5,5
case_427;4,6,4,4,5,5,4,5,5,4,6,5,4,4,6,5,6,4,5,4
case_428;4,6,4,4,5,4,5,6,4,5,6,4,6,4,5,5,5,6,6,6
case_429;4,5,5,5,6,6,6,4,5,6,6,5,5,5,5,4,4,6,6,4
case_430;6,5,4,6,5,6,4,6,6,4,5,4,4,5,6,4,6,4,5,5
case_431;5,6,5,4,6,4,5,5,5,5,5,6,5,6,4,4,6,6,6,4
case_432;5,5,4,4,5,6,5,6,4,5,5,6,5,4,6,6,6,4,5,6
case_433;6,6,6,5,4,5,5,4,6,5,5,4,6,4,6,5,6,6,4,4
case_434;4,5,6,6,5,4,6,4,6,6,5,4,4,4,6,5,4,4,5,5
case_435;4,4,5,4,5,5,6,5,5,6,5,5,6,5,4,6,4,6,5,6
case_436;5,5,4,6,4,5,6,6,4,4,5,5,6,4,5,6,6,4,4,5
case_437;6,4,5,4,5,5,4,6,5,6,6,6,4,4,4,4,6,5,4,4
case_438;4,6,6,4,5,5,5,6,5,5,5,6,5,5,5,6,6,6,6,4
case_439;4,5,4,5,4,5,4,4,6,6,6,6,6,5,4,6,4,6,5,5
case_440;4,5,5,4,6,5,5,4,5,4,6,4,5,5,4,4,4,6,5,6
case_441;4,4,5,4,6,4,6,6,5,4,5,4,6,4,5,4,6,4,5,5
case_442;4,5,6,5,4,5,6,4,4,4,4,5,5,5,6,6,4,5,5,5
case_443;4,5,4,4,6,5,5,6,5,5,5,6,5,4,6,4,4,6,6,6
case_444;5,6,5,4,5,5,4,4,4,5,6,6,6,6,6,5,6,6,6,5
case_445;4,6,6,6,6,6,6,5,6,4,5,5,5,5,5,5,4,5,5,4
case_446;5,6,5,6,4,6,5,4,5,4,4,5,6,6,4,4,4,4,5,4
case_447;6,6,5,6,4,4,6,5,6,5,5,5,5,5,5,4,6,6,6,5
case_448;6,6,4,6,4,4,5,5,6,6,5,4,6,5,6,5,6,6,5,6
case_449;6,6,4,6,4,6,5,6,5,4,4,4,5,4,6,4,5,6,5,5
case_450;5,4,5,4,5,6,5,6,4,4,5,4,6,6,5,5,5,5,4,5
case_451;6,6,6,6,4,5,6,6,5,6,6,6,6,5,6,4,5,4,5,5
case_452;6,5,4,5,4,4,5,6,5,6,4,6,4,6,6,5,6,6,5,5
case_453;6,4,4,5,6,5,6,5,4,6,4,5,5,4,4,6,4,6,6,5
case_454;4,4,4,4,4,6,6,4,5,6,5,6,5,4,5,5,4,6,5,5
case_455;4,5,4,6,6,6,6,6,5,6,5,4,4,5,6,4,5,5,5,5
case_456;5,5,5,4,5,6,5,6,5,4,6,4,4,4,5,4,6,5,5,4
case_457;4,6,5,6,5,4,4,4,5,5,5,5,5,4,6,6,6,6,4,5
case_458;4,6,6,6,6,6,6,4,5,4,5,5,6,5,6,5,6,5,4,4
case_459;6,6,6,6,5,5,5,6,4,6,4,6,6,6,6,4,6,6,4,5
case_460;4,5,4,6,4,6,5,4,4,6,5,6,5,4,6,4,6,6,5,5
case_461;4,5,5,6,6,5,5,6,4,4,4,5,5,6,6,6,5,4,5,5
case_462;4,4,4,5,5,5,4,6,5,6,5,4,6,5,4,6,6,5,5,4
case_463;4,5,4,6,6,6,4,4,6,6,5,5,4,6,5,5,4,4,4,6
case_464;4,6,6,6,4,6,5,4,5,5,5,6,6,4,4,4,5,4,6,4
case_465;5,5,4,6,4,6,4,4,5,5,5,6,4,4,6,4,4,6,5,4
case_466;4,5,6,4,5,4,4,6,5,6,5,5,4,6,5,5,5,6,4,4
case_467;6,5,5,4,6,4,5,6,5,5,5,6,4,6,5,6,4,6,6,5
case_468;4,4,4,4,5,4,6,4,5,4,4,6,6,5,4,6,4,6,5,5
case_469;6,5,5,4,4,4,4,6,6,5,4,4,5,6,4,6,5,5,6,6
case_470;6,4,5,6,5,4,6,5,6,4,5,4,6,6,5,4,4,4,5,5
case_471;4,4,4,5,4,5,6,5,4,6,4,6,6,6,4,4,5,6,5,5
case_472;5,4,4,4,4,6,5,4,5,4,6,5,6,4,6,5,5,4,5,6
case_473;4,4,4,6,4,5,6,4,4,4,6,6,6,6,4,4,5,4,5,5
case_474;4,6,5,4,5,4,5,4,5,5,4,5,4,4,4,4,6,6,4,4
case_475;5,4,4,5,6,4,4,4,6,4,4,5,6,4,5,5,4,5,4,5
case_476;6,4,4,6,5,6,6,4,6,5,5,4,4,6,6,6,6,6,4,5
case_477;4,5,6,4,4,6,6,6,4,4,6,6,6,4,4,5,5,5,6,6
case_478;6,6,6,5,6,5,6,5,4,4,6,4,5,4,6,4,5,5,5,4
case_479;6,6,5,6,4,6,4,5,4,6,5,6,4,6,6,5,4,6,5,5
case_480;4,4,4,5,4,4,6,5,4,4,4,6,4,4,6,5,6,4,5,5
case_481;4,6,5,4,5,5,4,6,4,5,5,5,4,5,6,4,5,4,5,5
case_482;5,6,5,4,6,5,6,5,5,4,6,5,4,5,5,6,4,4,4,5
case_483;6,6,4,5,6,6,5,4,5,6,4,6,4,6,6,6,6,5,5,5
case_484;4,6,6,6,5,6,6,6,4,5,4,5,6,6,5,4,5,4,5,5
case_485;6,4,4,4,4,6,5,4,4,5,6,4,6,4,5,5,6,4,4,5
