trace_id;activity_ids
case_600;6,6,4,6,4,5,4,6,4,5,6,4,5,5,5,6,4,6,4,5
case_601;6,4,6,6,5,4,6,4,5,6,6,6,5,5,5,5,6,5,6,5
case_602;6,5,5,6,5,6,6,4,5,6,4,5,4,5,5,6,4,6,5,5
case_603;5,5,6,6,4,6,6,6,4,6,5,6,6,6,4,5,5,6,6,5
case_604;6,5,5,6,6,4,6,6,6,5,6,5,6,4,6,4,6,6,6,6
case_605;6,6,6,4,5,4,6,4,5,6,4,6,4,5,4,5,5,6,6,5
case_606;5,5,5,4,6,6,5,5,4,6,5,4,6,6,6,6,6,5,5,5
case_607;5,5,5,6,6,4,5,5,5,4,5,4,6,6,5,6,5,4,5,5
case_608;6,4,5,4,6,6,5,5,4,6,5,6,4,5,5,6,6,4,5,5
case_609;6,5,4,5,4,5,6,4,5,4,6,5,4,6,4,5,4,5,6,6
case_610;5,4,5,4,6,4,5,6,6,5,4,5,5,5,4,6,4,6,5,6
case_611;5,6,5,6,4,6,4,6,4,5,5,4,6,4,5,4,5,4,5,5
case_612;6,4,5,5,6,5,5,4,6,6,5,5,4,6,6,5,6,5,5,6
case_613;5,6,6,5,6,4,5,6,4,6,4,5,4,5,4,6,4,6,4,5
case_614;5,5,5,5,5,6,5,4,5,4,6,6,4,5,6,4,6,4,6,5
case_615;5,4,5,6,5,4,6,5,4,5,6,6,4,5,6,6,5,5,5,5
case_616;5,4,6,4,5,6,5,6,5,5,4,5,5,5,6,4,6,4,6,5
case_617;5,5,4,5,4,6,6,5,4,5,6,5,5,5,6,4,5,6,6,6
case_618;6,4,6,5,4,6,6,5,6,4,5,6,5,4,5,4,5,5,5,6
case_619;6,5,6,4,5,5,4,6,5,4,6,6,5,6,6,5,5,5,5,6
case_620;5,5,4,6,4,5,4,6,4,5,5,4,5,5,5,4,5,5,4,6
case_621;5,4,6,4,5,6,6,5,4,6,4,6,6,6,4,6,4,5,4,5
case_622;5,5,5,6,4,6,4,6,5,6,4,5,4,6,4,5,5,6,6,6
case_623;5,4,5,5,6,6,6,6,4,6,5,6,5,4,6,5,6,5,5,6
case_624;6,5,4,6,6,4,6,6,4,5,6,4,5,5,4,6,4,6,6,6
case_625;6,6,5,5,4,5,4,5,4,5,6,5,5,4,6,6,6,4,5,6
case_626;5,6,5,5,6,5,5,5,5,5,6,5,4,5,6,6,6,5,5,5
case_627;6,6,6,4,6,5,5,5,6,4,6,6,4,6,5,5,6,4,6,6
case_628;6,6,4,5,5,6,5,6,5,5,4,5,6,4,5,5,6,5,5,6
