trace_id;activity_ids
case_0;4,5,4,6,5,4,5,4,5,4,6,4,6,5,4,5,4,6,6,5
case_1;6,4,4,4,4,6,5,4,6,4,5,4,4,6,5,4,6,6,4,5
case_2;5,4,4,5,4,4,4,6,4,4,5,4,6,4,5,4,4,6,6,5
case_3;4,5,4,4,4,4,6,4,4,5,4,5,4,5,4,6,6,6,4,5
case_4;5,4,6,6,4,4,5,4,6,6,6,6,6,4,6,5,4,6,4,5
case_5;5,4,6,4,6,5,4,5,4,4,4,4,5,4,6,6,6,4,6,5
case_6;4,4,5,4,5,4,5,4,4,4,5,4,4,5,4,6,4,6,6,5
case_7;6,5,4,6,6,4,6,4,4,5,4,4,6,4,4,6,5,4,4,5
case_8;6,5,4,5,4,5,4,5,4,4,4,5,4,6,4,6,4,6,6,5
case_9;6,6,5,4,5,4,4,6,5,4,6,6,4,6,6,5,4,6,6,5
case_10;6,4,6,4,6,4,5,4,6,4,4,5,4,6,5,4,4,6,6,5
case_11;5,5,4,6,4,5,4,4,6,5,6,6,4,6,5,4,5,6,4,5
case_12;6,5,6,6,5,5,4,4,4,6,4,5,6,5,5,6,6,5,4,5
case_13;5,4,5,6,6,4,4,4,5,5,5,6,6,6,5,5,5,6,4,5
case_14;5,5,5,6,4,5,6,5,5,5,6,4,4,6,6,6,6,4,4,5
case_15;6,4,6,4,5,4,6,5,5,5,5,4,4,4,5,4,4,6,6,5
case_16;6,6,5,4,5,4,4,5,6,6,5,5,5,5,4,5,6,6,6,5
case_17;4,6,4,4,5,6,5,4,5,5,6,4,6,6,5,4,4,4,5,4
case_18;6,6,4,5,5,6,6,5,6,5,4,6,5,5,6,4,6,4,4,5
case_19;5,5,5,4,4,5,5,6,6,4,5,6,6,6,4,6,4,5,5,5
case_20;5,4,4,4,6,4,5,4,6,4,4,4,6,5,5,5,6,6,5,5
case_21;4,6,4,5,4,5,4,4,4,6,6,5,4,6,4,4,5,4,5,5
case_22;6,5,5,5,4,4,6,5,4,6,6,4,4,5,6,5,6,5,5,4
case_23;4,5,4,6,6,6,6,4,4,5,5,6,4,5,6,4,4,4,6,5
case_24;6,5,6,6,6,4,6,4,5,4,6,5,4,5,6,4,4,4,6,5
case_25;4,6,4,4,6,5,6,4,6,4,5,6,5,6,4,4,4,6,6,5
case_26;6,6,6,5,4,6,5,6,6,4,5,5,4,5,5,6,6,4,5,4
case_27;4,5,6,6,4,6,5,6,6,6,6,4,4,5,5,4,6,6,4,5
case_28;5,6,5,6,4,5,6,5,4,4,4,4,5,6,5,5,5,6,6,5
case_29;5,5,5,6,4,6,4,4,5,6,6,4,6,6,4,6,5,5,5,5
case_30;4,6,4,4,5,5,5,6,4,4,4,6,6,6,5,6,4,5,5,4
case_31;5,6,5,6,6,6,4,4,6,5,5,4,6,6,5,5,5,4,5,4
case_32;4,6,4,6,5,6,6,6,4,5,6,5,5,5,5,4,6,6,6,5
case_33;5,5,4,5,6,5,5,6,4,5,6,4,6,4,6,5,4,6,6,5
case_34;5,5,5,6,5,6,6,5,4,6,6,5,5,4,4,4,5,4,6,5
case_35;4,5,6,5,6,5,4,5,4,5,4,4,4,5,4,5,6,6,5,5
case_36;5,5,5,4,5,4,5,6,6,6,4,6,4,5,4,4,5,6,4,5
case_37;5,6,4,4,5,5,6,5,4,6,5,5,4,5,4,5,6,6,5,5
case_38;4,4,5,6,6,4,4,4,5,4,4,4,4,5,5,6,5,5,5,5
case_39;4,6,5,5,4,4,6,4,5,4,6,5,4,4,6,5,5,6,6,5
case_40;4,4,4,4,4,6,4,5,4,5,6,4,6,4,6,5,5,6,6,5
case_41;5,5,5,4,4,5,5,6,5,5,6,5,4,4,5,6,5,6,6,5
case_42;6,5,4,6,5,6,4,6,6,6,5,4,5,4,6,4,4,4,5,4
case_43;6,4,4,4,6,6,4,5,5,6,4,4,5,6,5,6,5,6,6,5
case_44;5,5,5,4,4,4,5,5,6,6,5,5,6,5,4,6,4,5,6,5
case_45;5,6,4,6,4,4,4,6,4,6,5,6,4,4,6,5,4,6,6,5
case_46;4,6,6,6,4,6,6,6,5,5,6,4,5,6,5,5,4,4,5,5
case_47;6,5,4,6,5,4,5,6,4,4,6,4,4,6,6,6,4,6,5,5
case_48;6,4,4,6,4,5,6,6,6,6,4,5,4,4,6,6,5,5,6,5
case_49;4,6,6,4,4,5,5,4,6,5,5,6,6,6,6,6,5,6,4,5
case_50;5,4,6,5,6,4,6,5,5,5,4,4,4,4,5,6,4,6,6,5
case_51;6,4,5,6,5,5,6,6,4,4,4,5,4,4,5,6,4,4,4,5
case_52;6,6,4,5,6,4,6,5,5,5,6,6,5,4,5,6,5,6,6,5
case_53;5,6,5,5,5,4,5,4,5,5,6,6,4,4,4,6,4,5,6,5
case_54;6,6,4,4,6,6,4,5,6,6,5,6,5,4,4,4,6,4,5,4
case_55;4,5,6,6,4,4,5,6,5,5,6,6,5,5,5,6,6,4,4,5
case_56;5,5,5,6,6,6,5,6,4,6,4,5,5,4,5,6,4,6,6,5
case_57;4,4,6,6,5,4,4,6,4,6,5,4,6,6,6,4,6,6,5,5
case_58;6,6,6,4,6,4,4,6,5,5,4,5,4,4,6,5,5,4,5,5
case_59;4,6,4,5,6,4,5,5,5,6,5,5,4,4,4,5,4,6,6,5
case_60;5,5,5,5,6,4,6,4,5,6,6,6,6,5,5,6,6,6,5,4
case_61;6,6,6,6,5,6,6,4,5,4,6,5,6,6,6,6,5,4,6,5
case_62;5,5,5,6,6,5,5,6,5,5,4,4,6,4,5,4,5,4,5,5
case_63;4,4,4,6,6,6,4,4,4,6,5,4,6,6,4,5,5,6,4,5
case_64;6,6,5,4,4,6,4,6,5,6,4,5,6,6,4,5,4,6,6,5
case_65;6,6,4,5,4,6,5,6,6,6,4,4,5,4,5,6,5,5,4,4
case_66;6,6,6,6,4,6,5,5,5,4,6,6,6,6,5,6,4,4,6,5
case_67;6,5,6,5,4,6,5,5,6,4,6,4,4,5,6,5,5,6,6,5
case_68;6,5,6,6,6,5,5,4,4,4,6,5,6,5,5,5,6,6,6,5
case_69;5,4,6,4,4,4,6,6,4,6,4,4,5,4,6,6,6,4,5,5
case_70;5,5,4,5,6,4,4,4,4,5,5,6,4,6,5,6,4,6,6,5
case_71;4,6,6,4,4,5,5,5,6,5,5,4,6,5,5,6,6,5,6,5
case_72;5,5,6,5,4,5,4,4,4,4,4,5,4,5,4,5,5,6,6,5
case_73;6,5,5,5,5,6,6,5,4,6,4,6,4,6,6,5,5,4,5,4
case_74;6,4,5,4,4,4,4,4,4,6,4,4,5,4,5,4,5,6,6,5
case_75;5,4,5,5,6,5,6,4,4,6,5,5,4,6,6,6,4,6,5,5
case_76;6,6,4,5,6,4,4,5,4,4,6,6,4,5,4,5,4,6,6,5
case_77;5,5,4,5,6,5,5,5,5,4,5,4,5,4,4,5,5,6,6,5
case_78;6,5,6,4,6,4,5,4,5,5,4,6,4,4,6,4,4,6,6,5
case_79;6,5,6,6,4,6,5,5,5,5,5,5,4,4,6,5,6,4,5,4
case_80;4,5,6,4,6,6,5,5,4,6,5,5,5,6,5,6,6,4,6,5
case_81;5,4,4,5,4,5,4,6,4,6,4,6,6,4,5,6,4,4,4,5
case_82;6,6,5,6,5,5,4,6,4,6,6,6,4,5,4,4,6,5,5,5
case_83;5,6,4,4,5,6,5,6,5,6,6,5,6,5,5,6,6,6,5,5
case_84;6,4,5,4,4,6,5,6,5,4,6,6,4,5,6,6,4,6,6,5
case_85;5,4,4,6,5,5,4,5,6,6,5,6,4,5,4,5,6,6,4,5
case_86;5,4,4,6,4,5,4,5,4,4,4,4,6,6,5,6,6,4,6,5
case_87;5,6,6,6,5,4,4,4,4,4,4,6,4,6,5,6,6,4,5,4
case_88;4,5,6,5,5,4,6,5,4,6,4,4,5,4,4,6,6,4,4,5
case_89;6,4,5,5,4,5,4,4,6,5,6,5,6,6,5,5,4,5,4,5
case_90;5,4,6,5,6,5,4,4,6,6,6,6,5,4,6,4,4,4,6,5
case_91;5,4,5,4,6,6,5,5,6,6,4,5,5,5,6,4,5,5,4,4
case_92;6,5,6,4,4,5,4,6,5,6,6,6,6,6,5,5,4,6,6,5
case_93;6,6,4,4,4,4,6,4,4,4,5,6,4,4,4,5,4,4,6,5
case_94;4,4,5,5,4,6,5,5,6,5,5,5,6,5,4,4,4,6,6,5
case_95;6,6,6,5,6,4,6,5,4,4,6,6,5,6,4,5,5,4,4,5
case_96;4,6,4,6,4,6,6,5,4,4,4,4,5,6,5,6,4,4,5,5
case_97;4,4,5,4,4,6,5,6,5,6,5,4,4,4,4,4,4,6,6,5
case_98;6,5,4,5,4,4,5,6,4,5,6,5,5,4,5,4,6,6,5,4
case_99;4,4,5,6,5,4,4,5,6,4,5,6,4,4,4,5,4,6,6,5
case_100;6,4,4,4,5,5,6,4,5,5,4,5,6,5,5,5,6,6,6,5
case_101;4,5,6,4,4,6,6,5,6,4,4,6,6,5,5,6,4,5,5,4
case_102;5,6,5,6,6,4,6,5,5,4,4,4,6,4,5,6,6,4,6,5
case_103;6,6,4,6,6,5,5,5,4,4,4,6,4,5,6,6,4,4,4,5
case_104;4,6,4,4,6,6,6,4,6,5,4,4,6,4,6,4,6,5,6,5
case_105;4,5,5,6,6,4,5,4,6,5,6,6,4,6,4,4,4,4,6,5
case_106;5,4,4,6,6,4,4,4,4,5,6,6,4,6,6,6,5,4,5,4
case_107;4,5,5,5,5,6,4,5,4,6,4,4,5,6,4,4,6,6,5,5
case_108;4,4,4,5,5,6,4,5,5,5,5,4,6,6,5,5,5,6,6,5
case_109;4,6,4,5,5,4,5,4,5,6,4,4,6,5,5,4,4,6,6,5
case_110;5,5,6,4,4,4,6,6,4,4,5,5,5,5,4,4,4,6,5,4
case_111;4,6,6,6,5,4,4,5,5,5,4,6,4,4,4,6,6,6,5,4
case_112;5,5,6,6,5,5,5,5,4,4,4,6,5,5,5,5,5,5,5,5
case_113;5,4,5,4,5,5,6,5,4,5,5,4,6,6,6,6,5,4,6,5
case_114;5,5,6,6,4,5,4,4,4,6,4,5,6,4,6,6,5,6,6,5
case_115;4,6,5,5,5,6,5,6,4,4,6,4,4,4,6,5,5,6,6,5
case_116;6,5,5,4,5,5,6,4,5,5,5,4,5,4,5,5,4,6,6,5
case_117;5,6,4,4,4,5,6,5,4,5,5,5,4,4,4,5,4,6,6,5
case_118;5,6,5,6,4,5,6,5,6,6,6,6,6,6,5,4,4,4,5,4
case_119;4,5,5,4,5,5,4,6,6,5,6,4,4,5,5,4,5,5,4,4
case_120;6,4,5,6,4,4,6,5,6,6,6,6,5,4,5,6,6,5,5,4
case_121;6,4,6,4,6,5,5,4,4,5,5,4,4,5,5,6,4,6,6,5
case_122;5,4,4,5,6,4,5,6,5,5,4,5,4,6,6,6,6,4,6,5
case_123;5,6,6,4,5,4,5,5,5,5,4,6,6,5,6,5,4,6,5,4
case_124;4,6,5,5,4,4,6,4,4,4,6,6,4,4,6,5,4,6,4,5
case_125;4,6,4,5,5,6,6,4,6,4,6,6,5,6,5,4,5,6,5,4
case_126;4,5,6,4,4,4,4,5,4,5,4,5,4,6,6,6,6,5,4,4
case_127;4,4,4,4,5,5,4,5,5,4,5,5,5,4,4,4,5,6,6,5
case_128;5,4,6,6,6,5,5,4,5,5,4,5,6,4,4,4,6,6,5,4
case_129;4,4,5,4,4,4,6,5,5,6,6,6,6,6,5,6,5,5,4,5
case_130;5,6,5,6,5,6,4,4,5,5,5,5,5,5,4,6,4,6,6,5
case_131;6,4,6,4,6,5,4,4,4,5,5,5,5,4,5,4,6,6,4,5
case_132;5,6,6,5,5,6,6,6,5,6,5,6,5,4,4,6,4,6,5,5
case_133;5,4,5,4,5,6,5,5,6,6,4,4,4,6,4,4,4,6,6,5
case_134;6,4,5,6,6,4,6,4,5,5,6,6,5,4,5,4,4,5,5,5
case_135;5,6,4,6,4,5,6,4,5,5,6,6,6,4,5,5,4,5,6,5
case_136;5,6,5,6,5,4,5,4,6,5,5,5,6,6,6,5,6,6,5,4
case_137;4,4,6,6,6,5,4,4,4,4,5,4,5,5,6,5,6,6,5,5
case_138;5,5,5,4,4,4,6,4,4,6,6,5,6,6,4,6,6,4,4,5
case_139;4,6,5,5,5,5,6,5,6,5,4,4,6,4,5,5,5,6,6,5
case_140;4,5,6,5,5,4,6,5,5,4,5,6,4,6,6,5,4,6,6,5
case_141;4,6,6,4,6,4,6,4,5,6,4,6,5,5,5,6,5,6,5,4
case_142;4,5,4,6,5,6,6,4,4,5,6,6,6,6,4,5,5,6,6,5
case_143;6,6,5,6,5,4,6,4,5,6,6,4,6,6,6,4,4,5,5,5
case_144;4,5,6,5,6,4,4,5,6,4,5,4,5,6,6,6,4,4,5,5
case_145;5,5,4,4,6,4,4,5,6,4,4,5,5,5,6,5,6,6,4,5
case_146;6,4,6,6,6,4,4,6,4,5,5,5,5,4,4,5,6,5,6,5
case_147;4,6,6,5,6,6,5,5,6,6,4,4,6,6,4,6,6,5,4,5
case_148;5,5,6,5,4,5,4,4,5,5,5,5,6,5,5,4,5,6,6,5
case_149;6,6,6,4,4,6,4,6,4,5,6,4,5,6,6,6,6,4,6,5
case_150;4,6,5,4,6,6,6,5,5,5,6,4,6,6,6,6,5,5,5,5
case_151;4,4,6,4,6,6,5,4,5,4,4,5,5,6,5,6,5,4,4,5
case_152;4,4,5,6,5,5,4,4,5,5,6,6,4,6,4,5,4,5,5,4
case_153;5,6,5,6,6,6,4,4,4,4,6,4,6,5,5,4,6,5,5,5
case_154;4,4,5,5,6,5,6,4,5,5,5,4,4,5,5,5,5,6,6,5
case_155;6,4,6,6,6,5,5,6,6,6,6,6,6,5,4,4,5,6,6,5
case_156;6,5,4,5,5,5,4,6,4,5,5,5,5,5,5,5,6,6,4,5
case_157;6,6,6,4,4,5,5,4,4,5,4,5,5,5,4,4,6,5,5,5
case_158;4,5,4,5,5,5,5,5,5,5,4,4,4,4,4,4,6,6,4,5
case_159;4,5,6,5,5,4,4,4,5,5,4,5,5,4,6,6,5,5,6,5
case_160;4,4,6,5,4,4,4,4,6,5,5,6,4,4,4,4,6,6,6,5
case_161;6,6,6,6,5,5,4,4,5,5,4,6,4,4,5,4,4,5,5,4
case_162;5,5,5,4,4,4,6,4,5,4,6,5,4,6,4,6,5,6,6,5
case_163;6,4,4,5,6,4,5,6,4,4,4,4,5,5,4,6,4,6,6,5
case_164;6,4,6,4,4,6,5,4,5,5,6,4,4,5,5,6,5,6,6,5
case_165;4,5,5,5,5,4,6,4,6,4,4,5,5,4,5,5,6,6,4,5
case_166;5,4,6,6,4,6,4,4,5,4,5,4,5,4,5,6,5,6,4,5
case_167;4,4,5,5,4,6,6,5,5,4,4,4,6,4,4,4,6,4,6,5
case_168;5,4,5,4,6,4,4,4,6,6,6,4,4,5,4,4,4,6,5,5
case_169;4,4,6,5,6,4,4,5,4,4,4,4,6,4,6,6,4,5,4,5
case_170;5,4,4,5,4,5,6,6,5,6,5,5,6,5,4,5,5,4,4,5
case_171;5,6,5,6,6,6,6,5,4,4,5,4,6,6,4,5,6,5,6,5
case_172;4,5,5,4,4,6,4,6,6,4,4,6,6,4,6,4,4,6,5,4
case_173;6,5,4,4,5,6,6,6,5,6,5,5,6,6,5,4,5,5,6,5
case_174;4,4,4,4,4,6,4,6,6,5,5,6,5,6,4,4,6,4,6,5
case_175;4,6,6,6,6,5,4,5,5,4,6,4,4,5,5,5,6,4,5,5
case_176;5,6,5,4,6,6,4,4,6,5,6,4,6,5,5,6,4,5,4,5
case_177;4,5,4,5,6,4,6,6,5,4,5,4,5,6,6,6,6,4,6,5
case_178;4,5,4,6,6,6,5,5,4,4,5,4,5,5,6,4,6,4,6,5
case_179;6,4,5,4,5,4,6,4,6,6,6,5,5,6,5,4,4,4,4,4
case_180;4,4,4,6,5,5,6,4,6,5,4,6,4,5,5,5,4,6,6,5
case_181;4,4,4,4,5,4,4,6,6,6,5,4,5,6,6,5,5,4,5,5
case_182;5,5,5,4,6,6,5,5,4,6,6,6,4,6,5,5,6,6,6,5
case_183;4,6,5,5,4,5,4,5,6,6,5,6,4,5,5,4,6,5,6,5
case_184;4,5,5,6,4,6,5,5,5,5,5,6,4,6,5,6,6,6,5,4
case_185;5,6,4,5,4,5,4,4,6,4,6,5,5,4,5,6,5,6,6,5
case_186;4,6,6,4,5,5,5,5,5,5,6,4,5,4,5,5,6,4,4,5
case_187;4,4,6,5,6,4,5,6,4,6,5,6,6,5,5,4,4,5,6,5
case_188;5,4,6,4,6,5,5,5,4,5,4,6,6,5,6,4,4,6,4,5
case_189;6,5,5,6,4,6,6,5,4,5,6,5,5,4,6,5,4,5,4,4
case_190;5,4,6,4,4,4,5,4,6,5,5,6,5,6,5,5,6,6,6,5
case_191;5,6,6,6,4,5,5,4,5,4,6,4,4,6,4,6,5,5,6,5
case_192;6,4,5,4,4,6,4,6,6,5,4,5,4,4,6,6,6,5,6,5
case_193;5,6,6,4,4,6,5,5,5,6,6,5,6,4,5,6,5,4,6,5
case_194;5,4,5,5,5,4,5,6,4,4,5,6,5,6,4,5,6,6,4,5
case_195;4,5,6,6,6,6,4,6,4,4,4,4,5,5,4,5,4,6,6,5
case_196;6,5,4,5,6,5,4,6,5,4,5,6,5,6,5,4,5,6,6,5
case_197;5,5,5,5,6,6,5,5,5,5,5,5,4,5,5,4,6,4,5,4
case_198;6,5,5,4,5,5,6,4,6,5,5,5,6,5,4,6,5,6,6,5
case_199;4,5,4,4,5,6,5,6,5,4,6,6,5,6,4,6,6,5,6,5
case_200;4,5,6,6,6,4,4,6,4,4,6,4,6,4,6,6,5,6,6,5
case_201;4,5,4,6,6,4,4,4,5,6,6,6,4,4,4,5,5,4,6,5
case_202;5,6,6,5,4,6,6,6,5,4,5,6,6,4,4,5,4,5,4,4
case_203;6,5,4,5,5,4,5,6,5,6,4,4,5,6,5,5,4,6,6,5
case_204;6,5,4,4,4,6,4,6,4,4,6,5,5,5,4,5,6,6,4,5
case_205;4,6,6,6,6,4,6,5,6,6,6,5,4,6,4,4,5,4,5,5
case_206;4,4,4,4,5,4,4,4,5,5,4,4,6,5,5,4,6,6,4,5
case_207;5,4,5,6,5,6,6,5,5,6,6,4,4,4,4,6,5,6,4,5
case_208;5,5,5,5,4,5,6,5,6,5,5,5,6,6,4,5,4,4,6,5
case_209;5,4,6,4,4,6,4,4,5,5,4,4,6,6,4,5,5,5,5,4
case_210;5,5,5,4,4,6,4,6,5,5,4,4,4,4,4,5,4,6,6,5
case_211;5,5,6,6,6,4,6,5,6,5,5,4,4,5,4,5,6,4,5,4
case_212;5,5,4,6,6,4,6,6,6,4,5,6,4,5,6,6,6,6,5,5
case_213;6,4,5,5,4,6,6,5,4,5,5,5,5,4,4,4,6,5,6,5
case_214;6,6,6,4,4,5,4,6,5,4,5,4,4,5,6,6,5,6,5,4
case_215;5,4,6,6,5,4,5,6,6,6,6,5,6,4,5,6,4,6,6,5
case_216;4,6,6,5,5,5,5,5,6,5,6,5,4,6,4,4,4,4,6,5
case_217;6,4,5,5,4,4,6,4,4,6,4,5,5,6,5,5,4,6,6,5
case_218;4,6,4,4,4,5,6,5,5,5,5,4,6,6,5,4,4,4,5,5
case_219;4,4,5,4,4,5,4,5,4,6,5,4,4,6,4,5,6,6,4,5
case_220;5,4,5,6,5,6,5,5,4,4,6,4,4,4,4,5,4,6,6,5
case_221;5,5,5,4,4,5,4,5,5,5,4,5,6,5,6,4,5,6,6,5
case_222;4,5,6,5,6,6,6,4,6,5,4,5,5,4,4,4,4,6,6,5
case_223;6,5,6,6,4,5,4,6,4,5,6,6,6,4,5,5,5,4,5,4
case_224;4,4,6,4,6,4,5,4,5,5,4,4,4,5,4,4,6,6,6,5
case_225;6,6,5,4,4,5,6,4,4,5,5,6,4,6,6,4,5,6,5,4
case_226;5,6,5,6,5,6,4,5,6,6,5,6,5,5,5,5,5,5,4,4
case_227;5,4,6,6,5,5,5,6,6,5,4,6,4,6,5,4,6,4,6,5
case_228;4,6,5,6,4,4,4,5,4,5,6,5,5,5,6,4,5,6,6,5
case_229;4,5,5,5,5,5,6,4,4,6,5,6,5,6,5,6,6,6,5,5
case_230;6,4,6,4,5,6,6,6,4,6,4,4,5,6,6,5,6,5,4,4
case_231;6,6,6,6,4,4,6,5,5,4,4,4,4,5,5,6,5,5,4,4
case_232;4,5,5,4,4,6,5,5,5,5,4,4,6,6,6,5,4,4,5,5
case_233;4,5,4,4,4,5,4,4,6,5,4,6,5,5,5,4,6,6,5,4
case_234;5,4,4,6,5,5,4,4,4,4,6,4,4,5,5,5,6,6,4,5
case_235;4,5,5,4,6,6,6,5,6,5,6,5,6,4,6,4,6,6,4,5
case_236;6,5,5,4,4,6,6,6,5,6,5,6,5,4,6,4,4,6,6,5
case_237;6,4,5,6,5,6,4,5,6,6,5,6,4,6,6,5,5,5,5,4
case_238;6,6,4,6,5,4,5,6,4,5,4,5,4,4,6,5,6,5,6,5
case_239;4,4,4,6,5,4,5,5,6,4,5,5,6,5,6,5,5,6,6,5
case_240;5,4,6,4,6,5,6,6,6,4,4,5,4,4,5,4,4,6,6,5
case_241;5,6,4,5,6,5,5,4,6,5,5,6,5,6,4,4,4,6,6,5
case_242;5,4,4,6,4,5,6,4,6,4,6,5,5,4,5,5,6,6,5,5
case_243;5,5,4,6,4,5,4,4,5,5,4,5,6,4,6,5,5,6,6,5
case_244;6,6,6,5,5,4,4,5,5,4,4,4,5,5,6,5,4,5,5,4
case_245;6,5,4,4,4,5,6,4,6,5,5,5,5,5,6,5,5,6,6,5
case_246;6,5,5,5,6,6,5,4,6,4,5,5,5,4,5,5,6,5,5,5
case_247;5,5,4,5,6,4,5,4,5,4,6,5,4,6,6,5,5,6,5,5
case_248;5,5,6,6,4,4,6,4,5,5,4,6,6,4,4,4,6,4,4,5
case_249;4,4,6,4,4,5,5,4,4,5,5,6,5,5,4,6,4,6,6,5
case_250;4,5,6,5,5,6,6,4,5,6,6,5,4,4,6,4,4,6,4,5
case_251;5,5,6,6,4,4,6,4,4,6,5,5,5,6,4,4,4,5,6,5
case_252;5,5,4,6,5,5,4,6,6,6,4,5,5,6,4,6,4,4,4,5
case_253;4,6,6,6,4,6,5,4,5,5,5,4,4,4,6,6,5,6,6,5
