trace_id;activity_ids
case_400;4,4,5,5,6,4,4,4,6,6,6,4,4,4,4,6,5,6,6,4
case_401;4,6,4,4,6,6,6,4,5,5,6,6,4,6,5,5,4,5,5,5
case_402;4,6,5,6,5,6,5,5,6,5,5,5,6,6,4,4,4,5,5,4
case_403;4,5,6,6,5,5,4,5,4,6,6,6,6,5,5,5,5,4,5,4
case_404;4,5,4,4,5,6,4,6,5,4,4,6,4,5,5,5,4,5,6,6
case_405;4,6,4,6,5,4,4,6,6,5,4,4,6,6,4,4,5,4,5,4
case_406;4,6,4,6,4,5,5,6,4,6,5,5,5,6,5,5,6,6,6,4
case_407;4,4,6,6,5,6,4,6,6,4,4,4,5,5,6,4,6,4,5,6
case_408;4,6,4,5,5,5,6,5,5,5,5,5,5,6,6,5,4,6,4,5
case_409;4,4,5,5,5,5,5,5,4,5,6,6,6,4,6,4,6,6,5,5
case_410;4,4,4,6,6,6,5,4,5,5,4,5,5,5,4,4,5,4,5,6
case_411;4,4,6,6,6,5,4,5,4,6,5,4,5,6,5,5,4,6,4,4
case_412;4,5,4,6,6,6,4,5,4,6,4,5,5,4,5,4,6,6,5,4
case_413;4,6,6,6,6,5,4,5,6,6,4,6,6,5,4,4,4,6,6,6
case_414;4,6,5,5,5,4,4,6,6,5,6,6,6,6,6,5,6,5,6,4
case_415;4,5,6,6,6,6,5,5,4,6,5,5,5,6,4,5,4,4,5,5
case_416;4,6,6,5,6,6,5,6,5,6,5,6,5,4,6,5,5,5,5,6
case_417;4,5,5,5,4,4,6,5,5,6,6,6,4,5,6,4,6,6,4,6
case_418;4,6,4,4,4,5,5,5,4,6,6,4,5,5,6,5,4,4,5,6
case_419;4,6,4,4,5,4,5,5,5,6,6,6,4,4,4,5,4,4,5,4
case_420;4,5,5,5,6,6,5,4,6,6,4,6,6,5,4,6,4,6,4,6
case_421;4,6,4,4,5,6,4,6,5,6,5,6,6,5,4,5,4,6,4,5
case_422;4,4,6,4,4,5,5,4,5,5,6,6,5,4,6,6,6,4,4,6
case_423;4,4,6,5,6,5,4,6,5,4,6,4,5,4,6,5,4,4,6,6
case_424;4,4,4,4,4,5,4,4,5,5,6,5,5,5,5,6,4,6,6,4
case_425;4,5,6,6,4,4,6,4,4,6,4,5,6,4,5,5,5,4,4,5
case_426;4,6,4,4,6,6,6,5,6,6,6,4,5,4,5,4,4,6,5,5
case_427;4,5,4,4,6,6,4,4,6,6,6,4,6,5,6,4,5,6,6,6
case_428;4,6,6,4,5,5,5,6,4,5,4,6,4,5,4,5,6,4,6,5
case_429;4,6,4,5,4,5,4,5,5,5,4,6,5,6,4,5,5,5,6,6
case_430;4,6,6,5,6,6,4,5,4,4,4,4,4,5,6,4,4,5,6,6
case_431;4,5,4,4,6,5,4,5,5,5,5,4,5,4,5,6,6,5,4,5
case_432;4,4,5,4,5,6,4,4,5,5,4,4,4,6,4,4,6,6,6,6
case_433;4,4,4,5,6,4,5,6,6,5,5,6,6,5,4,5,5,6,5,4
case_434;4,4,5,5,6,6,6,5,4,6,5,4,4,6,6,4,6,6,4,4
case_435;4,6,4,6,5,6,6,5,4,5,4,6,6,5,4,6,4,5,4,6
case_436;4,4,6,5,5,6,4,6,4,5,5,5,5,5,5,4,5,5,6,6
case_437;4,6,5,6,4,6,6,4,4,5,4,6,4,5,5,6,4,4,4,4
case_438;4,5,4,5,5,4,4,4,4,5,6,6,6,4,5,6,5,6,5,6
case_439;4,5,6,6,4,4,4,4,6,5,6,5,6,4,4,4,5,6,5,4
case_440;4,5,5,6,6,4,4,4,6,6,5,4,6,4,6,6,6,4,4,4
case_441;4,6,6,4,4,6,5,6,4,5,4,5,5,5,5,6,6,4,6,6
case_442;4,6,6,5,6,5,4,4,6,4,4,6,6,5,6,5,6,6,5,4
case_443;4,4,4,4,5,6,4,5,5,4,6,6,6,4,5,5,4,4,5,4
case_444;4,4,5,4,5,4,4,6,5,4,4,4,6,6,4,6,6,5,6,5
case_445;4,6,4,4,4,5,4,4,5,6,6,5,4,4,5,4,6,6,6,6
case_446;4,5,4,6,6,4,4,4,4,5,6,4,4,5,5,6,4,5,5,5
case_447;4,6,4,5,4,4,5,6,6,6,5,6,4,5,4,6,5,6,5,6
case_448;4,4,5,6,6,4,5,5,6,6,5,4,6,6,4,4,6,5,6,4
case_449;4,5,4,6,5,6,6,4,6,5,6,4,4,6,6,4,5,4,6,5
case_450;4,6,5,6,6,4,4,6,5,4,5,6,4,6,4,5,5,5,5,5
case_451;4,5,5,5,4,4,6,4,6,4,4,4,6,5,5,6,6,4,4,5
case_452;4,6,5,4,4,5,5,4,5,5,6,5,6,4,4,6,4,4,6,6
case_453;4,6,6,6,6,5,5,5,5,5,5,5,5,4,4,4,4,6,6,6
case_454;4,5,5,6,6,5,4,5,5,4,5,5,4,4,6,6,4,4,6,6
case_455;4,5,6,5,4,6,5,6,4,5,5,6,5,4,4,6,5,6,6,6
