trace_id;activity_ids
case_600;5,6,4,6,5,6,6,6,4,6,6,4,5,4,6,5,5,6,5,6
case_601;5,4,6,4,4,5,6,6,4,5,5,6,6,4,6,4,4,6,6,5
case_602;5,6,5,4,6,4,4,5,6,6,4,4,5,5,5,4,4,5,4,5
case_603;5,6,6,5,5,6,5,5,5,6,5,6,5,5,5,6,4,4,5,6
case_604;5,4,5,4,4,6,5,4,5,4,6,4,4,6,6,4,4,4,4,6
case_605;5,5,5,6,6,4,4,6,6,6,5,6,6,5,4,6,5,6,5,5
case_606;5,6,6,4,4,5,4,4,4,4,6,6,6,6,5,4,5,4,6,4
case_607;5,6,5,6,5,5,5,5,6,5,5,4,5,4,5,6,6,5,5,6
case_608;5,6,6,6,5,6,6,5,6,6,4,4,5,5,4,5,6,6,5,5
case_609;5,5,4,5,5,6,5,4,4,4,6,5,4,5,4,6,4,6,6,6
case_610;5,6,5,5,6,5,4,4,4,5,5,6,6,6,6,4,6,4,5,4
case_611;5,4,6,4,6,5,4,5,6,6,4,6,5,4,4,5,5,6,6,6
case_612;5,6,4,4,5,5,5,5,6,5,6,6,4,4,4,5,5,5,6,5
case_613;5,6,5,4,6,4,5,5,5,6,6,6,4,4,4,4,4,6,6,5
case_614;5,4,6,6,6,5,6,5,5,6,5,6,6,6,4,5,6,5,6,6
case_615;5,4,5,6,4,5,5,6,4,6,6,4,4,5,5,6,6,4,5,4
case_616;5,5,6,5,6,5,6,4,4,5,4,4,6,4,6,6,5,4,4,6
case_617;5,5,4,4,4,5,5,5,5,4,6,5,6,4,6,5,6,5,5,5
case_618;5,4,5,6,5,4,4,5,6,4,5,6,5,6,5,4,5,4,6,5
case_619;5,4,6,5,6,5,6,5,6,4,6,6,5,4,6,5,6,5,4,4
case_620;5,6,5,4,6,6,6,4,5,6,5,4,4,6,5,4,5,5,6,6
case_621;5,4,6,4,5,5,6,5,4,6,5,6,4,5,4,4,6,4,6,4
case_622;5,4,4,5,6,5,5,5,4,5,5,5,5,6,5,6,6,6,6,6
case_623;5,6,6,4,6,4,4,4,4,4,5,5,5,4,5,4,4,4,6,4
case_624;5,4,4,4,4,5,4,4,5,4,4,6,6,4,6,6,4,5,5,4
case_625;5,4,5,6,4,4,6,6,4,6,5,4,5,5,4,5,5,5,5,5
case_626;5,6,4,6,4,5,6,4,4,5,4,5,4,6,6,6,4,5,5,4
case_627;5,5,6,5,6,4,4,5,4,5,6,6,5,4,4,6,6,5,5,4
case_628;5,4,4,6,6,5,4,4,5,6,5,5,5,5,5,4,5,4,4,5
case_629;5,6,5,5,6,6,6,5,5,5,6,4,6,4,4,4,5,5,5,6
case_630;5,4,6,6,5,4,4,5,5,5,4,5,6,5,6,4,6,5,6,6
case_631;5,5,4,5,6,4,5,6,5,6,5,5,6,4,5,6,4,4,4,4
case_632;5,4,4,4,6,6,6,4,6,5,5,4,4,6,6,6,4,5,6,6
case_633;5,6,4,5,6,6,6,4,5,6,6,6,4,5,6,4,5,4,5,5
case_634;5,5,4,6,6,6,6,4,6,4,6,5,5,5,6,5,6,5,4,6
case_635;5,4,6,6,6,6,6,6,5,4,6,6,6,6,6,6,5,4,4,6
case_636;5,4,5,5,4,4,4,4,5,4,6,4,4,5,6,5,4,6,5,4
case_637;5,5,4,6,6,6,4,6,4,5,4,4,6,5,5,6,6,4,6,4
case_638;5,5,5,6,4,5,5,4,5,5,5,5,6,6,6,6,6,5,4,6
case_639;5,6,6,6,5,6,5,4,4,6,6,5,4,6,4,5,6,6,4,5
case_640;5,5,5,4,6,6,5,5,4,6,4,4,5,5,4,5,5,4,6,5
case_641;5,4,5,6,5,4,4,6,4,5,5,4,6,5,6,4,4,5,6,4
case_642;5,5,4,6,5,5,5,6,4,6,4,6,4,4,5,6,6,6,6,4
case_643;5,5,4,5,6,6,6,5,4,6,4,6,5,4,4,5,6,6,4,5
case_644;5,6,6,5,4,6,6,6,5,6,5,5,5,6,6,4,6,4,4,6
case_645;5,6,6,4,6,4,4,5,5,4,6,5,4,6,4,4,4,4,4,6
case_646;5,5,4,5,4,5,4,4,6,5,5,5,6,6,6,6,6,4,4,5
case_647;5,6,6,4,4,5,5,5,6,6,6,6,5,6,4,5,6,5,4,6
case_648;5,5,6,6,6,6,6,4,6,4,5,4,4,4,6,4,5,4,5,4
case_649;5,4,4,4,5,5,4,4,5,6,5,4,4,6,6,5,4,4,6,5
case_650;5,4,4,6,4,5,4,5,4,4,4,4,5,4,5,4,4,5,6,4
