trace_id;activity_ids
case_800;6,5,6,6,4,5,5,4,6,4,5,5,4,5,5,5,6,4,5,6
case_801;6,6,5,6,6,6,4,6,4,5,4,5,6,4,5,5,6,4,6,5
case_802;6,6,6,4,6,5,6,4,5,6,4,6,6,5,4,5,5,5,4,5
case_803;6,6,4,6,6,5,6,5,6,6,6,5,5,4,6,4,6,5,5,6
case_804;5,5,4,5,6,4,6,6,5,5,5,6,6,4,6,4,5,6,4,6
case_805;6,6,5,5,4,6,4,5,6,5,5,6,5,5,4,6,6,5,5,5
case_806;5,5,4,6,4,5,4,6,6,6,4,5,4,6,4,5,6,6,5,5
case_807;6,6,5,6,4,5,4,6,6,4,6,5,6,5,5,5,6,6,6,5
case_808;6,5,5,4,6,4,5,4,6,6,6,5,6,4,6,6,4,6,5,5
case_809;5,5,4,5,4,6,5,5,5,5,6,4,5,4,5,5,5,4,6,6
case_810;5,4,5,6,5,5,4,6,4,5,5,4,6,5,4,6,6,5,4,6
case_811;6,6,6,5,4,6,4,6,4,5,5,6,6,5,6,6,6,6,6,5
case_812;6,4,6,6,5,6,6,5,6,6,6,5,6,4,5,4,6,6,4,6
case_813;6,6,5,5,4,6,5,4,5,6,4,5,4,5,4,5,4,6,5,5
case_814;5,4,6,6,6,6,5,6,4,6,4,6,6,6,5,4,6,5,4,5
case_815;5,6,5,4,6,6,5,4,5,5,6,5,4,5,4,5,5,5,5,6
case_816;6,5,4,5,5,6,6,5,5,4,6,5,5,5,5,6,5,5,5,5
case_817;6,4,5,4,5,5,6,5,6,5,4,5,6,4,5,5,4,6,4,6
case_818;6,5,6,4,6,4,5,6,6,4,6,5,6,6,4,5,5,4,5,6
case_819;5,4,6,6,4,5,6,4,5,5,6,5,5,4,5,5,6,5,4,6
case_820;6,5,4,6,4,6,6,5,6,4,5,6,6,4,5,5,6,4,5,6
case_821;5,4,6,6,4,6,5,4,5,5,6,4,5,6,5,4,5,5,4,6
case_822;5,4,5,6,4,5,5,6,5,6,4,6,6,6,5,4,6,4,5,5
case_823;6,6,6,6,4,6,4,6,6,6,5,4,6,4,6,5,4,6,4,5
case_824;6,4,5,6,4,5,4,6,4,5,4,5,4,6,4,6,5,5,5,6
case_825;5,4,6,5,5,4,6,4,6,4,5,4,6,4,6,5,4,6,6,5
case_826;5,5,6,4,5,6,6,4,6,6,6,4,6,6,5,6,5,4,5,5
case_827;6,6,5,4,5,5,4,5,5,5,4,5,6,4,5,6,4,5,6,5
case_828;6,4,5,5,4,6,5,6,4,6,5,6,6,5,4,5,6,4,5,5
case_829;6,4,6,4,5,6,4,6,6,6,5,5,4,5,4,5,5,6,4,5
case_830;5,6,5,5,6,4,5,4,6,5,6,5,4,6,4,6,4,5,4,5
case_831;6,4,5,4,5,6,4,6,4,6,4,5,6,4,6,6,4,5,4,6
case_832;6,6,5,6,6,5,5,5,4,6,4,5,4,5,5,4,5,4,5,6
case_833;5,6,6,4,5,4,5,5,6,6,6,5,5,6,6,4,6,5,6,5
case_834;6,6,5,6,5,4,6,5,6,5,5,5,4,5,6,4,5,5,5,5
case_835;5,6,4,5,4,5,4,5,6,4,6,6,5,5,5,6,4,5,6,5
case_836;5,6,6,4,5,5,5,4,6,4,5,6,4,5,4,6,4,5,6,5
case_837;5,5,4,6,6,6,6,5,4,6,6,5,5,6,6,6,4,5,5,6
case_838;6,6,5,5,5,5,5,4,6,6,6,6,6,5,4,5,6,4,5,6
case_839;5,4,5,5,6,4,6,6,4,6,5,5,4,5,6,4,5,4,5,5
