trace_id;activity_ids
case_0;4,4,5,4,5,4,5,4,4,4,5,5,4,4,5,4,5,4,5,5
case_1;4,4,5,5,4,4,4,5,5,5,4,4,5,5,5,4,4,5,4,6
case_2;5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
case_3;6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
case_4;6,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
case_5;4,4,6,5,5,4,4,5,5,5,4,4,5,5,5,4,4,4,5,4
case_6;4,4,5,5,4,4,6,4,4,4,4,5,4,5,4,4,4,4,5,5
case_7;6,6,4,4,5,5,5,4,6,5,4,5,5,4,5,6,5,5,4,4
case_8;4,6,4,6,6,6,6,5,4,4,5,4,4,5,4,4,4,6,5,4
case_9;6,5,6,4,4,6,6,6,5,5,5,6,5,6,4,5,4,5,5,6
case_10;5,5,4,5,6,6,6,4,5,5,6,6,4,4,4,5,5,6,6,6
case_11;5,6,4,6,4,6,6,5,6,6,4,4,5,5,5,4,6,5,6,5
case_12;4,5,4,5,4,6,5,4,5,5,6,5,5,4,6,6,6,4,5,4
case_13;6,5,4,6,6,6,4,5,6,5,6,5,6,4,5,5,6,6,6,4
case_14;6,6,5,6,5,4,4,6,6,6,4,5,5,4,5,5,6,6,6,4
case_15;5,5,6,5,5,6,5,6,6,5,6,5,5,5,6,6,6,4,5,5
case_16;4,5,6,4,4,4,5,6,4,5,6,6,4,5,6,6,4,4,6,6
case_17;4,4,5,4,5,6,4,5,6,6,4,4,6,6,5,4,6,4,5,6
case_18;6,5,5,5,4,6,6,6,6,5,5,4,4,4,6,5,5,6,5,6
case_19;5,6,6,6,5,5,5,5,6,6,5,6,4,5,5,5,5,6,5,4
case_20;6,4,6,6,4,6,5,6,5,4,4,6,4,5,6,4,6,5,6,4
case_21;5,5,5,6,6,5,4,5,5,6,5,5,4,6,5,6,6,4,4,5
case_22;4,4,5,6,6,4,5,4,4,6,4,6,6,6,6,6,4,6,6,5
case_23;6,5,5,6,4,5,4,4,5,5,6,4,6,4,6,4,6,5,4,6
case_24;5,4,6,5,4,6,4,4,4,6,4,6,5,5,4,4,6,6,5,6
