trace_id;activity_ids
case_600;5,5,6,6,4,5,5,5,6,4,6,5,4,4,5,4,4,6,4,4
case_601;4,4,4,5,6,4,4,6,4,5,6,4,4,4,5,5,6,5,4,6
case_602;4,4,4,5,4,6,5,4,6,6,5,6,6,6,6,6,6,6,6,6
case_603;5,5,6,5,4,5,5,5,6,5,5,4,5,4,6,5,4,4,4,6
case_604;4,6,5,5,5,5,4,5,6,6,4,4,5,6,6,5,4,6,5,6
case_605;4,4,4,5,5,6,4,6,6,4,4,4,5,5,5,6,5,4,4,6
case_606;4,6,5,5,4,5,5,4,6,4,5,6,6,4,6,5,5,6,5,6
case_607;4,4,5,4,6,4,5,5,6,5,6,6,4,4,6,5,4,6,6,4
case_608;4,5,5,6,4,5,5,4,4,5,6,5,5,4,5,4,4,4,6,6
case_609;5,6,5,5,4,4,4,5,5,4,6,6,6,5,4,4,5,5,4,6
case_610;5,6,5,5,5,6,4,4,6,5,5,4,4,4,6,5,4,5,4,6
case_611;4,4,4,6,6,4,4,5,6,4,4,4,5,5,6,5,5,6,6,4
case_612;5,6,4,4,4,4,4,6,6,6,5,5,4,4,4,4,5,5,4,6
case_613;5,4,4,4,6,4,5,5,4,6,5,5,4,6,6,6,6,4,6,4
case_614;5,4,5,5,4,5,4,6,6,5,5,5,5,4,4,4,5,6,4,4
case_615;5,4,4,6,6,5,5,4,5,6,4,5,4,6,6,4,6,4,4,6
case_616;5,5,6,4,5,4,6,5,5,4,5,4,6,6,4,5,6,5,5,6
case_617;4,4,4,6,5,6,6,4,4,4,5,5,4,5,6,6,6,5,4,6
case_618;4,4,6,6,5,6,6,5,6,5,4,4,5,4,6,6,4,5,4,6
case_619;5,4,5,6,4,5,5,4,4,5,4,6,6,4,6,4,5,6,6,4
case_620;5,6,6,4,5,4,6,5,4,4,4,6,5,6,5,5,5,5,6,4
case_621;5,4,6,6,5,5,4,5,4,6,6,6,5,5,6,4,6,4,6,6
case_622;4,6,4,5,4,4,4,6,5,5,6,6,5,5,5,5,6,6,4,4
case_623;5,4,4,4,5,5,4,6,4,4,4,6,5,5,4,6,6,5,6,6
case_624;5,6,5,5,4,6,5,5,4,4,5,5,6,5,4,6,5,5,6,4
case_625;5,5,6,5,4,5,4,6,6,5,4,5,6,6,6,5,4,4,4,6
case_626;5,6,5,5,4,5,6,5,5,6,4,4,4,6,4,6,6,5,6,4
case_627;5,4,4,5,6,6,6,6,6,5,5,4,6,5,6,6,6,6,4,6
case_628;4,6,6,5,6,5,4,5,5,5,5,5,6,5,5,5,4,6,4,6
case_629;5,6,5,5,4,6,6,4,5,6,6,6,4,6,4,4,6,5,6,6
case_630;4,5,4,4,4,6,6,4,5,5,6,6,6,5,6,6,4,6,6,6
case_631;4,5,5,6,6,4,4,4,5,4,5,5,5,6,4,4,5,5,5,6
case_632;5,5,5,5,4,5,6,5,4,6,5,4,5,4,5,5,4,6,5,6
case_633;4,5,5,5,5,5,6,5,6,5,6,4,5,4,5,5,4,4,4,6
case_634;4,5,6,6,6,5,6,6,5,5,5,4,6,6,5,5,4,4,4,6
case_635;5,4,6,6,6,5,4,4,4,6,5,6,6,4,5,4,5,4,4,6
case_636;4,5,5,4,4,6,5,6,6,5,4,5,5,6,4,6,5,5,4,6
case_637;4,5,6,6,6,5,4,6,6,5,5,6,4,5,5,6,4,5,6,4
case_638;4,4,6,5,5,4,4,5,4,6,5,4,5,4,5,4,5,5,4,6
case_639;4,6,5,6,4,4,5,4,6,4,5,6,4,6,6,4,6,5,5,6
case_640;5,5,6,4,5,4,6,4,5,5,4,4,5,5,6,5,4,5,4,6
case_641;4,4,5,5,6,6,6,4,6,5,5,4,5,6,5,6,5,6,4,4
case_642;5,4,5,5,5,6,6,4,4,4,6,6,4,4,4,5,5,6,5,6
case_643;4,4,5,4,6,5,6,4,6,5,4,4,5,4,6,4,5,6,6,6
case_644;4,5,5,4,4,4,6,6,4,4,4,6,6,4,5,4,4,5,4,6
