trace_id;activity_ids
case_800;4,5,6,6,6,5,4,6,4,6,5,4,6,4,4,4,4,4,5,6
case_801;4,6,5,4,4,4,4,5,5,5,6,5,5,5,5,6,6,4,6,4
case_802;4,4,4,5,5,4,5,4,4,5,6,4,6,6,6,4,6,4,4,6
case_803;4,6,5,6,5,5,5,5,6,6,4,5,4,6,5,5,6,5,6,4
case_804;4,6,4,4,6,5,4,4,5,4,4,4,4,5,4,6,6,6,4,4
case_805;4,4,5,5,4,4,5,5,5,5,6,6,6,6,4,5,5,4,6,6
case_806;4,4,5,4,4,5,4,6,5,4,5,6,4,4,5,5,6,4,6,6
case_807;4,4,4,5,5,5,6,4,5,4,4,4,4,6,4,6,6,6,6,4
case_808;4,5,4,5,4,6,6,5,5,4,5,4,4,5,5,6,5,5,6,4
case_809;4,5,5,5,4,5,5,4,4,6,4,6,6,4,6,6,6,5,6,6
case_810;4,5,5,4,4,6,5,5,4,5,4,4,5,6,5,4,4,6,6,6
case_811;4,6,4,5,5,4,6,5,6,5,4,4,5,4,4,5,4,5,6,6
case_812;4,4,6,6,5,4,5,6,6,4,4,6,6,6,5,5,4,5,4,5
case_813;4,6,4,5,4,4,6,5,4,4,4,6,5,5,5,6,4,4,6,6
case_814;4,4,6,4,6,4,6,4,5,4,6,4,5,6,5,4,5,6,6,5
case_815;4,6,4,4,4,4,4,6,6,5,6,5,6,4,4,6,6,5,6,4
case_816;4,4,6,6,4,6,4,5,6,4,6,4,5,6,6,4,4,4,6,6
case_817;4,4,4,5,6,4,5,4,6,6,4,5,4,6,5,4,4,5,5,4
case_818;4,4,6,4,6,5,4,4,4,5,5,5,4,5,6,6,4,4,4,5
case_819;4,5,5,6,6,5,5,5,4,6,4,5,6,5,5,5,4,6,5,5
case_820;4,4,5,6,5,4,6,4,4,5,6,4,6,4,6,6,4,5,5,6
case_821;4,4,4,6,5,5,6,5,4,5,4,6,4,6,6,5,5,6,4,4
case_822;4,5,5,5,6,4,4,5,4,4,5,5,5,5,6,5,5,5,6,6
case_823;4,5,4,4,5,4,4,5,6,4,6,5,5,5,4,4,6,5,6,6
case_824;4,4,4,5,4,6,4,6,4,4,6,5,4,5,6,6,5,6,6,6
case_825;4,5,6,4,6,5,4,6,5,4,4,5,4,6,4,6,5,4,6,6
case_826;4,6,5,6,5,6,5,4,6,4,5,5,4,5,6,4,5,6,6,6
case_827;4,5,4,6,5,6,4,5,5,5,5,6,4,4,5,6,4,4,6,6
case_828;4,5,6,5,4,5,6,4,5,6,6,4,5,5,6,5,5,4,5,4
case_829;4,4,6,5,6,4,5,6,5,4,4,5,4,5,5,6,6,5,5,4
case_830;4,5,5,5,5,6,4,4,5,6,4,6,6,5,4,5,4,6,5,5
case_831;4,5,6,4,5,6,4,6,5,5,5,5,4,4,4,6,4,4,6,6
case_832;4,6,5,6,4,6,4,6,4,4,4,5,5,4,5,4,5,4,6,6
case_833;4,5,5,6,4,4,4,5,6,4,4,5,4,5,4,6,5,6,6,6
case_834;4,4,6,5,6,4,5,6,5,5,4,4,6,4,5,5,5,5,6,6
case_835;4,5,4,4,4,5,6,4,4,4,5,6,6,6,5,5,6,4,5,5
case_836;4,4,4,5,4,4,5,4,6,4,4,5,6,4,5,4,5,5,6,6
case_837;4,5,6,5,5,5,6,5,4,5,5,5,4,6,6,4,4,4,5,6
case_838;4,4,4,4,6,4,6,5,4,5,6,6,6,5,5,6,6,5,4,6
case_839;4,4,6,6,5,4,4,6,4,5,6,4,5,6,4,6,6,5,5,4
case_840;4,6,4,4,6,5,5,6,4,5,4,5,4,4,4,4,4,5,6,6
case_841;4,5,5,5,6,6,4,5,6,5,6,4,4,4,6,5,6,6,4,5
case_842;4,6,5,4,6,4,6,5,4,5,6,4,6,6,6,6,5,4,6,6
case_843;4,4,5,4,5,4,6,6,5,4,4,6,6,5,4,6,6,5,6,5
case_844;4,6,5,4,4,5,4,5,5,5,6,4,6,5,4,6,4,5,6,6
case_845;4,4,6,4,4,6,5,4,6,4,6,5,6,4,6,5,5,6,6,5
case_846;4,6,4,4,4,5,6,6,6,5,6,5,6,6,6,6,4,4,5,6
case_847;4,6,5,4,5,4,6,6,4,6,5,6,5,5,5,5,6,4,4,5
case_848;4,4,5,5,6,5,6,5,6,5,4,6,4,5,6,4,6,5,6,6
case_849;4,5,5,5,5,4,4,4,5,4,4,4,5,6,4,5,4,5,6,6
case_850;4,4,5,5,5,6,4,4,5,6,5,5,6,5,5,4,5,5,6,6
