trace_id;activity_ids
case_800;4,5,6,6,4,4,6,5,4,5,4,4,5,5,5,6,5,5,5,4
case_801;4,4,4,6,6,6,5,6,4,5,5,4,5,5,6,6,5,5,6,5
case_802;4,5,4,4,6,4,4,4,4,5,5,6,5,5,6,4,6,5,6,6
case_803;4,6,6,6,5,5,4,6,6,6,5,5,4,5,6,4,4,4,4,4
case_804;4,4,5,5,6,5,5,4,4,4,6,4,4,6,4,5,6,5,5,4
case_805;4,4,4,4,6,4,5,6,6,4,6,5,6,4,5,5,4,4,6,5
case_806;4,6,4,4,5,6,6,5,4,5,5,5,4,4,6,4,4,5,4,6
case_807;4,5,6,6,6,4,5,4,4,6,4,5,6,6,5,4,5,5,6,5
case_808;4,5,6,6,4,5,5,4,4,5,4,5,6,4,6,6,4,6,4,5
case_809;4,5,5,4,6,4,4,6,5,5,4,5,6,4,6,6,5,5,5,5
case_810;4,5,5,5,4,5,6,5,4,4,6,4,6,6,5,6,6,6,5,4
case_811;4,5,4,5,6,4,6,6,4,6,6,5,4,5,6,6,4,5,4,4
case_812;4,4,4,5,6,6,5,5,5,4,4,4,5,4,6,6,4,4,5,6
case_813;4,6,6,5,5,4,6,6,4,4,5,5,4,4,5,6,6,5,4,5
case_814;4,4,5,5,5,5,4,5,6,6,4,4,5,6,4,4,6,5,4,4
case_815;4,5,6,4,4,5,6,5,4,6,4,5,5,5,6,5,6,5,5,4
case_816;4,6,4,5,5,5,4,5,4,4,6,4,5,5,4,6,6,5,4,5
case_817;4,4,4,6,5,5,4,5,5,6,5,5,5,6,5,5,6,4,6,5
case_818;4,5,6,5,4,4,4,4,5,4,4,6,5,4,4,4,4,5,4,6
case_819;4,5,4,5,4,6,5,4,5,5,5,4,4,5,6,4,5,5,6,5
case_820;4,6,6,6,4,4,4,6,6,4,6,5,6,6,5,4,4,4,6,6
case_821;4,6,6,6,5,4,6,5,4,5,4,4,6,6,4,6,5,5,5,6
case_822;4,6,5,4,4,5,5,6,6,5,4,5,5,6,5,6,4,6,5,4
case_823;4,6,4,4,4,6,6,5,4,4,5,4,5,4,6,6,6,5,6,5
case_824;4,4,6,5,6,6,5,4,4,5,4,6,6,4,6,5,5,6,5,5
case_825;4,6,4,5,6,5,5,5,5,6,5,5,4,5,5,5,6,4,5,6
case_826;4,5,6,6,5,4,4,4,4,6,5,5,5,6,5,5,6,5,5,4
case_827;4,5,6,5,5,4,4,4,4,5,6,6,5,6,4,5,4,6,4,6
case_828;4,5,5,6,5,5,4,4,5,5,5,5,5,6,4,4,6,4,5,4
case_829;4,5,4,6,5,6,6,4,4,5,6,5,4,6,6,6,5,5,4,6
case_830;4,4,6,4,6,6,4,5,5,5,5,6,6,6,5,6,4,6,6,5
case_831;4,6,4,5,6,5,4,6,4,4,5,5,6,4,5,4,6,5,5,4
case_832;4,6,5,5,6,6,4,4,6,4,4,6,6,5,6,4,4,6,4,6
case_833;4,5,6,4,5,6,4,4,5,4,5,5,6,6,6,4,5,6,4,5
case_834;4,6,4,4,4,6,4,4,4,4,6,5,6,5,5,6,5,4,6,6
case_835;4,6,4,4,5,6,6,4,6,6,5,4,6,4,4,6,6,6,5,5
case_836;4,5,5,5,5,4,6,6,6,6,6,4,6,5,4,5,5,4,6,4
case_837;4,6,4,5,6,5,5,4,5,4,5,6,4,6,6,4,4,5,6,6
case_838;4,6,5,5,6,5,5,5,5,5,6,4,5,4,4,4,6,5,4,4
