case:concept:name,concept:name,time:timestamp
case_0,a,2025-02-24 19:28:12.136251
case_0,a,2025-02-24 19:33:12.136251
case_0,a,2025-02-24 19:38:12.136251
case_0,a,2025-02-24 19:43:12.136251
case_0,a,2025-02-24 19:48:12.136251
case_0,a,2025-02-24 19:53:12.136251
case_0,a,2025-02-24 19:58:12.136251
case_0,a,2025-02-24 20:03:12.136251
case_0,a,2025-02-24 20:08:12.136251
case_0,a,2025-02-24 20:13:12.136251
case_0,a,2025-02-24 20:18:12.136251
case_0,a,2025-02-24 20:23:12.136251
case_0,a,2025-02-24 20:28:12.136251
case_0,a,2025-02-24 20:33:12.136251
case_0,a,2025-02-24 20:38:12.136251
case_0,a,2025-02-24 20:43:12.136251
case_0,a,2025-02-24 20:48:12.136251
case_0,a,2025-02-24 20:53:12.136251
case_0,a,2025-02-24 20:58:12.136251
case_0,a,2025-02-24 21:03:12.136251
case_1,a,2025-02-24 19:28:12.136292
case_1,a,2025-02-24 19:33:12.136292
case_1,a,2025-02-24 19:38:12.136292
case_1,a,2025-02-24 19:43:12.136292
case_1,a,2025-02-24 19:48:12.136292
case_1,a,2025-02-24 19:53:12.136292
case_1,a,2025-02-24 19:58:12.136292
case_1,a,2025-02-24 20:03:12.136292
case_1,a,2025-02-24 20:08:12.136292
case_1,a,2025-02-24 20:13:12.136292
case_1,a,2025-02-24 20:18:12.136292
case_1,a,2025-02-24 20:23:12.136292
case_1,a,2025-02-24 20:28:12.136292
case_1,a,2025-02-24 20:33:12.136292
case_1,a,2025-02-24 20:38:12.136292
case_1,a,2025-02-24 20:43:12.136292
case_1,a,2025-02-24 20:48:12.136292
case_1,a,2025-02-24 20:53:12.136292
case_1,a,2025-02-24 20:58:12.136292
case_1,c,2025-02-24 21:03:12.136292
case_2,b,2025-02-24 19:28:12.136329
case_2,b,2025-02-24 19:33:12.136329
case_2,b,2025-02-24 19:38:12.136329
case_2,b,2025-02-24 19:43:12.136329
case_2,b,2025-02-24 19:48:12.136329
case_2,b,2025-02-24 19:53:12.136329
case_2,b,2025-02-24 19:58:12.136329
case_2,b,2025-02-24 20:03:12.136329
case_2,b,2025-02-24 20:08:12.136329
case_2,b,2025-02-24 20:13:12.136329
case_2,b,2025-02-24 20:18:12.136329
case_2,b,2025-02-24 20:23:12.136329
case_2,b,2025-02-24 20:28:12.136329
case_2,b,2025-02-24 20:33:12.136329
case_2,b,2025-02-24 20:38:12.136329
case_2,b,2025-02-24 20:43:12.136329
case_2,b,2025-02-24 20:48:12.136329
case_2,b,2025-02-24 20:53:12.136329
case_2,b,2025-02-24 20:58:12.136329
case_2,b,2025-02-24 21:03:12.136329
case_3,a,2025-02-24 19:28:12.136360
case_3,c,2025-02-24 19:33:12.136360
case_3,a,2025-02-24 19:38:12.136360
case_3,a,2025-02-24 19:43:12.136360
case_3,a,2025-02-24 19:48:12.136360
case_3,a,2025-02-24 19:53:12.136360
case_3,a,2025-02-24 19:58:12.136360
case_3,a,2025-02-24 20:03:12.136360
case_3,a,2025-02-24 20:08:12.136360
case_3,a,2025-02-24 20:13:12.136360
case_3,a,2025-02-24 20:18:12.136360
case_3,a,2025-02-24 20:23:12.136360
case_3,a,2025-02-24 20:28:12.136360
case_3,a,2025-02-24 20:33:12.136360
case_3,a,2025-02-24 20:38:12.136360
case_3,a,2025-02-24 20:43:12.136360
case_3,a,2025-02-24 20:48:12.136360
case_3,a,2025-02-24 20:53:12.136360
case_3,a,2025-02-24 20:58:12.136360
case_3,a,2025-02-24 21:03:12.136360
case_4,b,2025-02-24 19:28:12.136392
case_4,a,2025-02-24 19:33:12.136392
case_4,a,2025-02-24 19:38:12.136392
case_4,b,2025-02-24 19:43:12.136392
case_4,b,2025-02-24 19:48:12.136392
case_4,a,2025-02-24 19:53:12.136392
case_4,b,2025-02-24 19:58:12.136392
case_4,a,2025-02-24 20:03:12.136392
case_4,c,2025-02-24 20:08:12.136392
case_4,a,2025-02-24 20:13:12.136392
case_4,b,2025-02-24 20:18:12.136392
case_4,c,2025-02-24 20:23:12.136392
case_4,b,2025-02-24 20:28:12.136392
case_4,c,2025-02-24 20:33:12.136392
case_4,c,2025-02-24 20:38:12.136392
case_4,c,2025-02-24 20:43:12.136392
case_4,a,2025-02-24 20:48:12.136392
case_4,c,2025-02-24 20:53:12.136392
case_4,b,2025-02-24 20:58:12.136392
case_4,a,2025-02-24 21:03:12.136392
case_5,c,2025-02-24 19:28:12.136424
case_5,c,2025-02-24 19:33:12.136424
case_5,a,2025-02-24 19:38:12.136424
case_5,a,2025-02-24 19:43:12.136424
case_5,b,2025-02-24 19:48:12.136424
case_5,c,2025-02-24 19:53:12.136424
case_5,a,2025-02-24 19:58:12.136424
case_5,c,2025-02-24 20:03:12.136424
case_5,a,2025-02-24 20:08:12.136424
case_5,c,2025-02-24 20:13:12.136424
case_5,a,2025-02-24 20:18:12.136424
case_5,c,2025-02-24 20:23:12.136424
case_5,c,2025-02-24 20:28:12.136424
case_5,c,2025-02-24 20:33:12.136424
case_5,a,2025-02-24 20:38:12.136424
case_5,a,2025-02-24 20:43:12.136424
case_5,c,2025-02-24 20:48:12.136424
case_5,b,2025-02-24 20:53:12.136424
case_5,c,2025-02-24 20:58:12.136424
case_5,a,2025-02-24 21:03:12.136424
case_6,a,2025-02-24 19:28:12.136456
case_6,c,2025-02-24 19:33:12.136456
case_6,b,2025-02-24 19:38:12.136456
case_6,b,2025-02-24 19:43:12.136456
case_6,c,2025-02-24 19:48:12.136456
case_6,c,2025-02-24 19:53:12.136456
case_6,a,2025-02-24 19:58:12.136456
case_6,c,2025-02-24 20:03:12.136456
case_6,b,2025-02-24 20:08:12.136456
case_6,a,2025-02-24 20:13:12.136456
case_6,c,2025-02-24 20:18:12.136456
case_6,b,2025-02-24 20:23:12.136456
case_6,c,2025-02-24 20:28:12.136456
case_6,b,2025-02-24 20:33:12.136456
case_6,c,2025-02-24 20:38:12.136456
case_6,a,2025-02-24 20:43:12.136456
case_6,a,2025-02-24 20:48:12.136456
case_6,c,2025-02-24 20:53:12.136456
case_6,a,2025-02-24 20:58:12.136456
case_6,c,2025-02-24 21:03:12.136456
case_7,c,2025-02-24 19:28:12.136487
case_7,c,2025-02-24 19:33:12.136487
case_7,a,2025-02-24 19:38:12.136487
case_7,b,2025-02-24 19:43:12.136487
case_7,b,2025-02-24 19:48:12.136487
case_7,a,2025-02-24 19:53:12.136487
case_7,b,2025-02-24 19:58:12.136487
case_7,c,2025-02-24 20:03:12.136487
case_7,b,2025-02-24 20:08:12.136487
case_7,b,2025-02-24 20:13:12.136487
case_7,a,2025-02-24 20:18:12.136487
case_7,b,2025-02-24 20:23:12.136487
case_7,a,2025-02-24 20:28:12.136487
case_7,a,2025-02-24 20:33:12.136487
case_7,c,2025-02-24 20:38:12.136487
case_7,a,2025-02-24 20:43:12.136487
case_7,c,2025-02-24 20:48:12.136487
case_7,c,2025-02-24 20:53:12.136487
case_7,a,2025-02-24 20:58:12.136487
case_7,a,2025-02-24 21:03:12.136487
case_8,a,2025-02-24 19:28:12.136518
case_8,a,2025-02-24 19:33:12.136518
case_8,b,2025-02-24 19:38:12.136518
case_8,c,2025-02-24 19:43:12.136518
case_8,b,2025-02-24 19:48:12.136518
case_8,b,2025-02-24 19:53:12.136518
case_8,a,2025-02-24 19:58:12.136518
case_8,c,2025-02-24 20:03:12.136518
case_8,b,2025-02-24 20:08:12.136518
case_8,a,2025-02-24 20:13:12.136518
case_8,b,2025-02-24 20:18:12.136518
case_8,a,2025-02-24 20:23:12.136518
case_8,a,2025-02-24 20:28:12.136518
case_8,a,2025-02-24 20:33:12.136518
case_8,b,2025-02-24 20:38:12.136518
case_8,c,2025-02-24 20:43:12.136518
case_8,c,2025-02-24 20:48:12.136518
case_8,c,2025-02-24 20:53:12.136518
case_8,a,2025-02-24 20:58:12.136518
case_8,a,2025-02-24 21:03:12.136518
case_9,c,2025-02-24 19:28:12.136550
case_9,a,2025-02-24 19:33:12.136550
case_9,c,2025-02-24 19:38:12.136550
case_9,c,2025-02-24 19:43:12.136550
case_9,a,2025-02-24 19:48:12.136550
case_9,b,2025-02-24 19:53:12.136550
case_9,c,2025-02-24 19:58:12.136550
case_9,a,2025-02-24 20:03:12.136550
case_9,a,2025-02-24 20:08:12.136550
case_9,c,2025-02-24 20:13:12.136550
case_9,b,2025-02-24 20:18:12.136550
case_9,a,2025-02-24 20:23:12.136550
case_9,b,2025-02-24 20:28:12.136550
case_9,c,2025-02-24 20:33:12.136550
case_9,c,2025-02-24 20:38:12.136550
case_9,c,2025-02-24 20:43:12.136550
case_9,b,2025-02-24 20:48:12.136550
case_9,b,2025-02-24 20:53:12.136550
case_9,b,2025-02-24 20:58:12.136550
case_9,a,2025-02-24 21:03:12.136550
case_10,b,2025-02-24 19:28:12.136580
case_10,c,2025-02-24 19:33:12.136580
case_10,b,2025-02-24 19:38:12.136580
case_10,c,2025-02-24 19:43:12.136580
case_10,a,2025-02-24 19:48:12.136580
case_10,c,2025-02-24 19:53:12.136580
case_10,c,2025-02-24 19:58:12.136580
case_10,c,2025-02-24 20:03:12.136580
case_10,b,2025-02-24 20:08:12.136580
case_10,b,2025-02-24 20:13:12.136580
case_10,c,2025-02-24 20:18:12.136580
case_10,c,2025-02-24 20:23:12.136580
case_10,b,2025-02-24 20:28:12.136580
case_10,a,2025-02-24 20:33:12.136580
case_10,a,2025-02-24 20:38:12.136580
