trace_id;activity_ids
case_0;4,5,4,6,4,4,4,6,5,6,4,5,4,4,4,4,6,5,5,5
case_1;5,5,4,6,4,6,6,5,6,6,4,4,4,5,6,5,6,6,4,6
case_2;6,6,5,6,4,5,5,4,4,6,4,4,4,6,4,6,4,4,4,5
case_3;5,5,5,6,4,6,5,6,5,4,6,5,4,4,6,4,6,6,4,5
case_4;6,4,6,6,4,6,5,6,4,5,4,6,5,6,6,5,4,4,5,4
case_5;5,6,6,4,6,6,4,4,5,4,4,5,6,5,6,6,5,6,4,4
case_6;4,6,5,4,5,4,4,6,4,6,6,6,5,5,5,6,5,5,4,5
case_7;6,5,4,5,4,6,6,6,5,5,5,5,4,5,6,5,6,4,4,5
case_8;4,4,4,6,6,5,5,4,6,5,5,6,5,5,4,4,5,6,6,5
case_9;6,5,5,6,6,5,5,5,6,6,4,6,6,6,5,6,6,6,4,4
case_10;4,5,6,6,6,6,5,5,6,5,6,4,5,6,6,5,5,5,4,4
case_11;5,5,6,5,4,5,4,4,4,5,4,4,6,4,5,6,4,6,4,4
case_12;6,4,5,4,5,5,4,5,6,5,5,5,4,5,6,5,6,4,4,4
case_13;6,6,4,5,4,6,5,5,4,4,4,4,6,4,4,4,4,6,4,4
case_14;5,5,4,4,5,6,5,6,6,6,6,4,5,5,4,4,6,6,6,6
case_15;6,4,6,4,5,5,4,4,5,4,6,4,5,5,4,6,4,4,4,5
case_16;6,4,5,5,6,5,6,4,6,5,6,5,6,6,6,5,5,5,4,4
case_17;5,6,6,6,6,5,4,5,4,4,6,6,4,5,6,5,4,6,6,4
case_18;6,4,6,4,5,4,4,6,6,6,4,4,6,4,4,5,4,5,6,5
case_19;5,6,5,4,5,5,6,6,6,4,5,6,4,4,5,5,6,5,5,6
case_20;5,6,5,6,5,6,5,5,6,6,6,4,6,5,4,4,5,6,4,4
case_21;4,5,5,5,5,6,6,5,4,5,4,6,4,6,4,4,6,5,4,4
case_22;5,6,5,6,5,4,6,6,6,6,6,6,6,6,6,4,5,4,4,5
case_23;4,4,5,5,5,6,5,5,6,4,4,5,4,5,6,5,5,4,5,6
case_24;5,5,5,6,6,5,6,4,5,5,4,5,4,4,4,5,6,4,6,4
case_25;6,5,6,6,4,5,6,5,6,5,4,5,4,4,4,5,4,5,6,4
case_26;6,6,5,5,5,6,4,5,4,5,4,4,6,5,6,5,6,4,6,6
case_27;6,6,4,5,6,6,5,6,4,4,4,5,6,4,4,5,5,6,6,6
case_28;6,4,5,4,4,6,5,6,6,4,5,4,5,4,6,4,5,6,4,4
case_29;6,6,5,5,4,6,6,6,6,4,6,6,4,6,6,4,4,6,4,6
case_30;6,4,5,5,4,6,5,6,6,4,5,4,4,4,6,6,6,4,4,6
case_31;5,5,4,5,6,4,5,4,4,6,6,5,5,4,4,5,4,4,6,5
case_32;5,5,4,4,4,4,4,6,6,5,4,5,6,5,5,4,4,4,6,6
case_33;5,6,5,6,5,4,4,6,5,5,4,4,4,6,4,6,6,4,6,5
case_34;6,6,6,4,4,4,5,4,6,6,6,4,4,6,5,5,5,4,5,4
case_35;4,4,5,6,5,6,6,5,4,5,5,6,5,6,4,6,4,6,6,6
case_36;4,5,4,5,4,6,5,6,4,5,5,6,5,4,4,6,4,6,6,6
case_37;4,5,6,6,5,4,6,5,4,5,5,6,6,6,5,4,6,5,4,4
case_38;6,4,5,6,4,4,5,4,6,6,5,6,4,4,6,4,5,4,5,5
case_39;5,6,5,6,5,6,5,6,5,6,4,6,4,6,5,5,5,6,4,4
case_40;5,5,5,5,5,5,4,4,4,6,5,5,6,6,6,5,6,6,4,6
case_41;4,4,5,5,4,4,6,6,4,4,4,4,5,4,5,5,5,5,4,5
case_42;5,5,6,5,5,5,4,5,5,4,5,4,4,4,5,6,5,6,4,4
case_43;4,4,6,6,6,4,5,6,6,4,6,4,5,5,6,4,5,4,6,4
case_44;5,6,5,4,5,6,6,4,6,6,6,6,5,5,6,5,4,5,4,4
case_45;4,4,4,4,6,5,6,6,5,4,6,5,5,4,5,4,6,5,4,5
case_46;5,4,5,6,4,6,5,5,6,5,5,6,4,6,4,6,4,5,4,4
case_47;5,6,6,6,6,4,6,4,4,5,5,5,4,5,5,6,6,5,4,5
case_48;5,5,6,5,5,4,6,6,4,4,5,5,6,4,4,4,6,6,4,6
case_49;6,5,5,4,5,6,6,5,4,6,5,5,4,6,6,6,4,4,4,6
case_50;4,6,6,6,5,5,6,5,4,5,6,5,6,5,4,6,4,5,4,4
case_51;4,5,5,6,6,5,6,4,4,5,4,4,4,4,6,4,6,6,4,4
case_52;4,5,4,4,4,5,6,6,4,4,4,5,4,5,4,6,5,5,5,4
case_53;6,4,4,5,4,4,5,4,6,5,4,6,6,5,6,5,5,6,4,5
case_54;6,4,5,5,6,5,4,5,6,5,6,5,6,5,4,6,6,6,4,4
case_55;4,6,4,5,4,4,6,4,6,5,5,4,4,5,4,6,4,6,4,4
case_56;5,4,4,5,5,6,6,4,6,5,5,5,4,4,4,5,4,4,5,6
case_57;4,5,6,4,5,6,6,5,5,4,4,4,4,6,6,5,6,6,4,6
case_58;5,4,4,6,4,4,5,6,6,5,5,4,4,4,5,5,5,5,6,5
case_59;5,5,4,5,5,6,6,6,4,5,5,4,5,4,5,4,4,6,4,4
case_60;4,4,4,4,4,6,4,4,4,6,5,4,6,5,5,4,6,4,4,6
case_61;4,4,4,6,6,5,6,5,6,5,6,5,4,5,5,6,5,6,6,6
case_62;5,4,4,4,4,5,4,5,5,5,4,5,5,6,4,5,5,4,6,4
case_63;5,4,5,5,5,6,4,5,6,5,5,5,6,5,5,4,4,5,5,5
case_64;5,4,4,5,6,6,5,6,5,6,5,6,4,5,5,6,4,6,5,5
case_65;4,5,5,5,4,5,6,4,6,5,5,5,4,5,6,6,4,6,4,4
case_66;5,4,4,6,6,6,6,5,4,5,4,6,4,6,6,6,4,6,6,5
case_67;6,4,6,5,6,6,4,5,5,5,6,4,4,5,5,5,5,5,4,6
case_68;6,5,6,6,6,5,6,4,4,4,6,5,4,5,5,4,4,5,4,5
case_69;4,5,6,4,6,4,5,4,4,4,5,4,4,4,4,6,5,5,5,6
case_70;5,6,6,6,5,4,6,4,5,5,6,6,6,6,4,6,5,5,4,4
case_71;5,6,6,6,5,4,5,6,4,5,4,4,4,5,5,5,4,5,4,6
case_72;5,5,6,4,6,6,6,4,6,5,5,5,5,6,4,4,5,4,4,4
case_73;4,6,4,4,5,6,4,5,5,5,6,4,6,5,5,5,4,4,5,5
case_74;6,6,5,5,5,4,5,5,4,6,4,4,5,6,4,5,4,5,6,5
case_75;4,4,5,4,5,6,4,6,5,6,4,4,6,6,4,6,5,4,6,4
case_76;4,4,5,4,6,4,6,4,4,5,6,5,4,4,6,5,5,4,6,6
case_77;6,4,6,5,6,4,6,6,6,4,4,4,5,4,4,5,5,5,6,6
case_78;6,5,5,5,5,6,4,4,5,5,5,6,5,5,4,5,4,5,5,6
case_79;5,6,4,4,6,5,6,4,4,5,6,6,5,4,6,4,4,6,4,5
case_80;5,5,6,4,6,5,5,4,6,6,4,4,6,6,6,4,6,4,4,5
case_81;6,4,6,4,6,6,4,6,5,4,5,6,5,4,5,6,6,6,4,4
case_82;4,5,4,5,6,5,5,5,4,5,4,6,5,6,5,5,5,6,4,4
case_83;4,4,4,4,4,6,5,4,5,4,5,5,5,4,5,5,6,5,5,4
case_84;5,4,6,6,6,4,6,6,5,5,4,6,4,5,5,4,6,5,4,4
case_85;4,5,6,6,6,5,4,4,6,6,6,5,5,6,6,6,5,4,6,5
case_86;4,6,4,5,5,5,6,5,5,6,6,5,5,6,4,5,5,6,4,4
case_87;6,6,5,6,4,6,5,6,4,4,4,4,6,6,5,6,6,5,4,5
case_88;5,5,4,5,4,5,6,5,6,6,6,6,5,6,6,5,6,5,4,4
case_89;6,6,5,4,6,6,5,4,4,4,6,5,4,5,6,5,5,6,5,4
case_90;4,4,5,4,4,6,5,6,4,4,4,4,4,6,6,4,5,6,6,6
case_91;5,4,6,5,6,5,5,4,5,5,5,5,4,5,4,6,5,4,4,4
case_92;4,4,4,5,5,5,6,4,6,4,5,6,4,6,6,4,4,6,6,6
case_93;6,4,6,5,5,5,5,4,4,5,6,6,5,4,5,4,5,5,5,5
case_94;6,4,5,6,5,4,5,6,6,5,6,5,4,6,5,6,6,4,4,6
case_95;4,6,6,4,4,5,6,5,4,6,4,6,4,4,5,6,5,6,4,4
case_96;4,4,5,4,6,5,4,4,5,4,4,4,4,6,6,5,5,6,6,4
case_97;5,6,4,5,5,4,6,6,4,5,6,6,6,5,6,6,5,5,4,4
case_98;6,4,6,4,5,5,6,4,5,5,6,5,6,4,6,4,5,6,4,4
case_99;4,6,4,6,4,5,6,5,6,6,6,5,5,4,5,4,4,6,6,5
case_100;5,6,6,4,5,6,6,6,6,4,6,5,6,6,5,4,4,5,5,5
case_101;6,5,4,6,4,6,4,5,5,6,4,4,4,6,6,6,4,4,4,5
case_102;5,5,5,4,6,5,6,5,6,4,6,6,4,6,6,5,4,5,4,4
case_103;4,4,4,6,6,5,4,6,5,6,6,5,6,5,4,6,4,5,4,6
case_104;4,4,5,5,5,4,4,4,6,4,4,5,4,5,4,6,4,4,6,4
