trace_id;activity_ids
case_600;4,6,4,5,6,6,6,4,4,4,6,5,5,6,6,6,4,6,6,5
case_601;6,5,6,4,5,4,5,4,6,6,4,4,5,6,5,4,4,4,5,5
case_602;5,4,4,4,6,4,6,6,5,4,6,4,6,4,4,4,5,5,6,4
case_603;6,4,5,4,4,6,5,5,6,4,5,5,4,4,6,5,5,4,6,6
case_604;5,5,6,5,5,4,5,4,4,4,6,6,4,6,6,6,6,6,5,6
case_605;5,4,5,5,4,5,6,4,4,5,5,6,6,6,5,6,4,5,4,4
case_606;5,5,4,5,4,4,5,6,6,6,6,6,5,4,6,5,6,4,5,5
case_607;6,6,6,5,6,6,6,5,6,4,4,5,4,5,4,4,5,6,5,5
case_608;6,4,6,6,5,6,5,5,5,5,6,5,5,5,5,5,6,5,6,4
case_609;5,6,6,6,4,5,6,6,6,6,5,5,5,4,6,6,4,5,5,5
case_610;6,6,6,4,4,5,4,5,5,5,5,6,6,4,6,5,6,5,5,4
case_611;4,4,6,6,4,6,6,4,5,4,6,6,5,4,5,4,6,4,5,5
case_612;4,4,5,5,5,4,6,4,4,5,6,5,5,6,4,6,6,4,4,5
case_613;4,5,6,4,6,6,5,6,5,6,5,5,6,4,5,4,5,6,6,4
case_614;4,4,5,5,5,4,5,4,4,6,6,5,5,6,4,6,6,4,4,4
case_615;5,5,6,6,5,5,5,4,4,5,6,5,4,5,6,5,5,4,5,4
case_616;6,5,5,4,6,4,5,5,4,6,4,5,4,4,4,5,5,5,6,6
case_617;6,6,4,5,5,4,4,6,6,5,4,4,5,6,5,6,5,5,5,4
case_618;6,5,5,4,6,4,4,4,4,6,5,6,5,6,5,6,6,5,6,4
case_619;5,6,4,4,5,6,4,5,4,4,5,4,6,4,4,6,4,4,6,6
case_620;5,4,4,4,6,4,6,5,4,4,4,5,5,5,6,5,4,6,6,5
case_621;6,4,6,6,5,6,6,6,6,6,4,6,4,5,5,6,6,5,4,4
