trace_id;activity_ids
case_800;6,4,6,4,6,4,6,6,5,6,4,6,4,4,5,6,4,6,4,5
case_801;6,5,5,4,5,6,5,5,4,4,5,5,4,5,6,6,5,4,4,5
case_802;6,5,4,6,4,4,6,4,5,5,6,6,4,5,5,4,4,6,4,5
case_803;6,6,6,5,6,6,6,6,6,6,6,5,4,5,5,5,5,6,4,5
case_804;6,5,5,6,6,5,4,4,5,4,4,5,6,6,4,4,4,4,6,5
case_805;6,5,5,5,6,5,4,5,6,6,4,4,6,4,6,6,5,6,5,6
case_806;6,5,5,6,6,5,5,6,6,6,4,4,6,5,6,4,4,6,5,5
case_807;6,4,4,4,6,4,4,5,4,4,5,4,6,4,4,5,4,4,6,5
case_808;6,4,4,6,5,5,5,5,5,5,5,4,4,5,6,5,6,6,5,5
case_809;6,4,5,5,4,5,5,5,6,6,6,6,5,4,5,5,4,6,4,5
case_810;6,6,6,4,6,6,6,6,5,4,5,4,5,4,4,4,5,6,4,5
case_811;6,4,5,5,5,6,4,5,4,4,5,5,6,5,5,4,4,4,6,5
case_812;6,4,4,6,5,5,4,4,6,4,5,5,4,4,5,6,6,5,5,6
case_813;6,4,6,6,5,5,4,6,5,4,5,6,4,6,5,4,4,5,5,5
case_814;6,5,6,5,4,6,6,4,6,5,4,6,6,5,4,4,4,5,4,5
case_815;6,4,4,5,6,4,4,5,5,6,4,4,4,5,6,4,5,4,4,5
case_816;6,4,4,4,5,4,5,6,4,5,4,4,4,6,5,5,6,4,6,5
case_817;6,6,6,6,6,5,4,5,6,6,6,4,6,6,5,6,6,5,6,5
case_818;6,4,4,5,5,4,5,6,4,5,4,4,4,4,4,4,6,6,6,5
case_819;6,5,4,6,5,6,6,4,4,6,4,4,6,4,5,4,4,5,4,5
case_820;6,6,6,6,5,4,4,6,6,6,6,4,4,4,6,4,5,4,5,6
case_821;6,6,4,4,4,6,5,4,5,4,4,6,4,4,5,6,4,5,6,5
case_822;6,4,6,6,5,4,6,6,6,6,5,4,4,6,4,4,6,4,6,5
case_823;6,6,4,4,4,4,4,5,4,5,5,6,5,6,5,5,6,5,6,6
case_824;6,6,6,4,4,4,6,5,5,4,4,6,4,4,6,6,5,5,6,5
case_825;6,5,5,4,4,4,4,6,4,4,4,5,6,4,5,4,6,6,4,5
case_826;6,5,5,5,6,6,5,6,5,6,5,6,5,6,4,6,5,4,4,5
