trace_id;activity_ids
case_800;5,4,4,5,5,6,6,5,5,6,5,5,4,4,6,6,6,6,4,5
case_801;5,6,4,4,6,4,5,5,6,4,4,4,4,6,4,6,4,6,4,6
case_802;5,6,4,6,6,4,5,4,5,4,4,5,6,4,5,5,6,6,6,6
case_803;5,6,4,4,4,4,5,6,5,5,6,5,4,4,6,5,4,5,6,6
case_804;5,4,5,4,5,6,4,5,4,4,4,5,4,5,5,4,5,5,5,5
case_805;5,6,6,6,5,4,6,4,5,4,4,4,6,4,6,5,6,4,6,4
case_806;5,6,6,6,4,4,6,5,5,5,6,6,4,5,5,5,4,4,6,5
case_807;5,4,4,6,5,6,5,5,6,5,6,4,6,4,5,5,4,5,4,4
case_808;5,6,4,5,5,4,4,4,4,5,5,5,6,4,5,6,5,5,6,6
case_809;5,5,5,6,6,6,6,5,4,6,5,5,4,5,5,5,5,6,6,6
case_810;5,6,6,4,5,6,4,4,6,5,6,5,4,5,4,5,4,5,5,4
case_811;5,6,4,5,5,6,5,4,4,6,6,4,5,6,4,5,5,4,4,5
case_812;5,5,4,5,6,4,6,5,4,6,6,6,6,4,5,5,5,6,6,4
case_813;5,5,6,5,6,6,5,5,5,4,4,5,4,5,5,4,5,5,4,5
case_814;5,4,5,4,6,5,6,5,4,5,4,6,6,6,6,4,5,6,5,6
case_815;5,6,4,4,6,4,5,5,4,5,5,4,5,4,5,4,5,4,4,6
case_816;5,6,6,6,5,6,5,6,4,5,4,5,5,4,6,5,4,6,5,4
case_817;5,6,6,6,6,4,4,4,5,5,4,5,6,6,6,6,6,4,5,5
case_818;5,6,5,6,4,6,6,5,6,4,4,6,6,6,6,4,6,6,6,4
case_819;5,6,4,4,4,5,5,6,4,5,6,6,4,6,5,4,6,4,5,5
case_820;5,5,5,4,4,6,4,4,6,4,5,6,6,6,5,6,5,6,5,6
case_821;5,4,4,5,4,5,4,6,4,4,6,5,4,4,5,5,4,5,4,4
case_822;5,6,5,6,5,5,6,4,5,5,5,5,4,4,4,4,5,4,5,6
case_823;5,4,5,6,4,4,5,5,4,4,5,6,6,5,6,6,6,5,5,6
case_824;5,4,4,4,6,6,4,6,5,4,5,5,6,5,4,4,4,5,4,5
