trace_id;activity_ids
case_600;4,5,5,4,5,5,4,5,6,4,5,6,4,5,6,4,6,4,5,6
case_601;4,6,5,6,6,6,4,5,6,4,5,5,5,6,6,6,6,5,5,4
case_602;4,5,4,4,5,5,5,6,6,4,5,4,5,6,5,6,5,4,4,6
case_603;4,5,6,6,5,4,5,5,4,6,4,5,4,5,5,4,5,5,6,5
case_604;4,6,4,6,4,4,6,5,5,4,6,5,6,5,5,6,5,6,4,5
case_605;4,6,6,5,6,5,5,4,6,6,4,5,6,5,4,5,4,5,5,5
case_606;4,4,5,4,4,4,6,6,6,6,4,5,4,6,5,5,6,4,4,6
case_607;4,4,4,6,5,4,6,6,5,4,4,4,5,5,5,4,5,5,5,6
case_608;4,4,5,6,5,4,4,6,5,4,5,5,4,4,6,4,4,6,6,6
case_609;4,5,4,4,6,6,5,6,5,5,4,6,5,6,4,5,5,4,5,6
case_610;4,5,4,4,4,4,6,4,4,5,6,4,5,6,5,6,5,5,6,5
case_611;4,5,6,4,6,4,5,4,6,4,6,6,4,6,4,6,5,5,6,4
case_612;4,4,4,5,4,4,6,4,6,4,4,4,5,6,4,4,4,6,5,6
case_613;4,4,6,6,4,5,5,6,4,4,4,6,4,4,5,4,6,4,5,4
case_614;4,5,4,6,5,4,6,6,4,4,6,4,6,6,5,5,5,6,5,6
case_615;4,4,6,4,5,4,6,6,4,6,5,6,6,6,4,4,6,4,4,5
case_616;4,4,5,6,4,6,5,5,6,5,6,6,6,5,6,6,5,5,4,5
case_617;4,4,5,4,6,4,4,6,6,4,4,6,5,5,6,6,5,6,6,5
case_618;4,6,5,5,5,5,5,4,4,4,5,5,4,6,5,6,4,4,5,5
case_619;4,5,5,5,5,5,4,6,4,4,4,6,5,4,6,4,4,6,6,6
case_620;4,4,6,6,6,6,5,5,4,6,5,6,5,5,5,5,5,6,5,5
case_621;4,5,5,5,4,4,5,6,5,4,6,6,4,5,6,6,4,6,5,5
case_622;4,6,5,5,6,5,5,6,5,5,6,6,5,5,5,4,4,4,5,6
case_623;4,6,4,5,6,6,5,5,6,5,5,5,5,6,5,5,4,4,4,4
case_624;4,4,5,5,6,6,6,4,4,4,5,6,4,5,4,6,5,5,5,5
case_625;4,6,4,6,6,6,5,4,5,4,6,4,4,4,6,4,4,4,4,5
case_626;4,6,5,4,4,4,6,5,5,4,6,4,6,6,4,6,4,4,5,4
case_627;4,6,6,6,6,6,4,5,5,4,4,6,6,6,5,5,4,5,5,6
case_628;4,4,4,6,6,6,6,5,4,5,6,6,4,4,6,4,5,4,5,4
case_629;4,4,4,4,4,4,5,5,6,6,5,6,5,6,5,5,4,4,6,6
case_630;4,5,6,4,5,4,6,5,4,5,5,5,4,4,5,6,6,4,4,4
case_631;4,6,6,4,4,6,6,4,5,5,5,5,6,6,6,5,6,6,6,6
case_632;4,4,5,5,4,4,5,5,5,5,5,4,6,4,5,5,5,6,5,4
case_633;4,5,6,6,6,4,6,6,5,5,4,6,4,6,5,6,6,5,6,4
case_634;4,6,4,6,5,4,4,5,6,5,5,5,6,5,4,4,4,4,4,5
case_635;4,5,4,6,5,4,5,4,5,6,6,6,4,4,4,4,6,4,6,6
case_636;4,5,5,6,6,5,4,5,5,5,6,5,6,6,6,4,4,4,6,4
case_637;4,5,5,5,5,6,6,6,6,4,4,5,4,5,6,4,6,4,6,5
case_638;4,5,5,5,4,5,6,6,5,6,4,4,6,6,5,4,6,4,6,6
case_639;4,6,4,6,6,4,5,6,6,6,5,5,5,6,4,5,5,5,5,4
case_640;4,4,4,4,4,5,4,6,6,4,6,5,4,5,6,4,4,4,6,6
case_641;4,6,5,4,6,4,4,6,6,5,4,6,4,6,6,5,6,6,6,5
case_642;4,6,4,6,4,5,6,5,5,6,5,5,5,5,4,4,4,4,5,5
case_643;4,4,4,5,6,5,4,6,6,5,6,4,5,5,5,6,5,6,5,4
case_644;4,4,5,4,5,4,5,4,4,6,5,4,4,5,4,4,5,4,5,4
case_645;4,6,6,4,4,5,4,6,6,4,6,6,4,5,5,5,6,4,5,5
case_646;4,5,5,5,4,5,4,6,6,6,6,6,4,4,6,4,4,5,5,5
case_647;4,5,6,5,6,4,6,6,4,6,4,5,5,5,4,4,4,4,5,6
case_648;4,6,6,6,5,4,5,6,5,6,6,4,4,5,5,4,4,4,4,6
case_649;4,6,6,4,4,6,5,4,4,5,4,6,6,4,4,5,5,4,5,5
case_650;4,6,6,6,5,4,4,6,5,4,6,5,6,4,4,4,4,4,6,5
case_651;4,4,5,6,5,5,5,5,6,5,5,4,6,4,6,5,5,6,6,4
case_652;4,6,6,4,5,5,5,4,5,4,6,6,4,6,6,4,6,5,6,4
case_653;4,5,5,4,5,6,4,5,5,4,6,4,4,4,5,6,4,4,5,6
case_654;4,4,5,6,5,6,5,6,4,6,5,5,6,4,4,4,4,5,4,6
case_655;4,5,4,5,6,6,5,5,4,4,4,4,5,4,6,4,5,4,6,4
case_656;4,6,4,4,4,5,5,4,5,6,6,6,4,4,4,6,6,5,4,5
case_657;4,5,6,6,4,5,4,5,6,5,6,6,6,5,5,4,6,5,5,6
case_658;4,5,4,5,5,6,5,5,6,4,6,6,6,5,6,5,5,5,5,5
case_659;4,5,5,5,6,5,5,4,5,6,6,6,5,5,6,4,4,4,4,5
case_660;4,5,6,6,6,4,5,5,4,6,4,6,5,5,5,6,6,6,5,6
case_661;4,6,4,4,4,4,6,6,6,6,5,4,5,5,5,4,6,5,4,4
case_662;4,5,6,5,4,4,4,5,4,5,5,5,6,4,4,4,4,5,5,4
case_663;4,6,6,6,6,5,5,6,6,6,4,6,5,4,6,5,4,4,6,4
case_664;4,4,4,5,4,4,6,4,5,6,4,6,4,4,4,5,4,4,6,6
case_665;4,6,6,5,6,5,4,4,5,4,4,6,4,5,4,4,5,6,6,6
case_666;4,6,6,6,4,5,4,6,4,4,6,4,4,4,4,5,4,4,5,4
case_667;4,4,6,5,6,6,6,6,4,6,5,4,5,6,4,4,6,4,6,5
case_668;6,6,4,4,5,4,4,5,5,5,5,6,6,5,4,4,6,6,4,5
case_669;6,4,6,4,4,5,4,6,5,5,4,6,4,4,5,6,6,4,4,5
case_670;6,5,5,4,5,5,5,5,6,6,6,5,4,5,4,5,5,6,5,6
case_671;6,5,6,6,5,5,6,6,4,4,6,4,4,5,4,5,5,4,5,5
case_672;6,6,5,4,6,5,6,6,6,5,5,6,4,4,5,5,4,5,5,6
case_673;6,4,5,6,5,4,6,6,6,5,4,4,6,5,4,6,6,5,6,6
case_674;6,5,4,5,5,5,4,5,6,6,5,4,5,5,5,6,6,5,6,5
case_675;6,4,4,4,6,4,4,6,4,4,6,6,5,4,6,6,5,6,4,5
case_676;6,5,5,6,5,6,4,4,6,5,4,6,6,6,4,5,6,5,5,6
case_677;6,5,4,4,6,4,6,6,6,4,4,6,5,5,4,6,5,6,5,5
case_678;6,6,5,6,4,5,5,4,4,4,5,6,4,6,4,4,5,6,6,5
case_679;6,5,4,4,5,5,6,4,6,5,6,6,5,6,6,5,4,4,5,5
case_680;6,6,5,4,6,6,5,4,6,6,4,4,6,5,6,4,6,5,4,5
case_681;6,5,6,5,4,5,5,4,5,4,4,6,6,4,6,5,6,6,4,5
case_682;6,4,4,4,4,4,4,6,4,4,4,5,4,4,5,4,4,6,5,6
case_683;6,4,6,4,6,6,4,4,5,6,5,6,6,5,5,4,6,5,6,5
case_684;6,6,5,6,6,5,5,5,5,4,5,6,4,6,4,6,4,5,6,5
case_685;6,6,4,6,6,5,5,5,6,6,5,6,6,6,5,5,6,5,4,5
case_686;6,5,6,6,5,5,4,6,6,5,5,4,4,4,5,5,4,6,6,5
case_687;6,6,4,6,5,4,5,6,4,4,6,6,5,4,6,5,6,5,4,5
case_688;6,4,5,6,6,4,5,5,4,6,6,4,6,4,6,6,5,4,4,5
case_689;6,4,4,5,5,5,5,4,5,4,4,5,4,5,4,5,5,6,5,6
case_690;6,4,5,4,4,6,6,4,5,5,6,4,5,5,4,4,6,4,5,6
case_691;6,6,5,4,4,5,4,4,4,5,6,6,4,4,4,4,5,5,6,5
case_692;6,5,6,6,5,4,6,4,5,4,4,4,5,6,4,6,5,4,4,5
case_693;6,5,6,6,4,4,4,5,6,4,5,4,6,4,6,6,6,6,6,5
case_694;6,5,5,6,5,5,4,5,6,4,4,4,4,5,4,6,6,5,4,5
case_695;6,6,4,4,5,5,5,6,6,6,6,4,5,6,6,5,4,5,6,6
case_696;6,5,6,4,5,4,6,6,4,5,6,4,4,6,5,5,6,6,5,5
case_697;6,6,4,5,6,4,4,5,5,5,6,5,5,6,6,5,5,4,4,5
case_698;6,5,6,5,4,5,5,4,5,4,6,5,5,5,5,6,5,6,5,6
case_699;6,5,6,4,4,5,4,5,6,4,6,6,4,4,5,5,5,5,5,6
case_700;6,4,5,4,5,6,6,4,4,6,6,5,6,5,4,6,5,6,5,5
case_701;6,6,5,6,5,5,6,6,6,5,4,4,5,6,6,4,5,5,6,5
case_702;6,4,4,6,4,6,4,4,4,6,4,6,4,4,6,4,6,5,4,5
case_703;6,4,6,5,6,6,5,6,6,4,6,6,4,5,5,6,6,4,4,5
case_704;6,5,5,5,5,6,5,6,5,4,4,6,6,4,6,6,5,4,5,5
case_705;6,6,4,4,5,5,4,6,6,4,5,5,4,4,6,4,6,6,4,5
case_706;6,5,5,6,4,6,5,5,5,4,4,4,4,4,6,4,4,4,4,5
case_707;6,5,4,5,5,6,4,5,5,4,5,4,5,4,5,6,5,5,5,5
case_708;6,6,4,6,6,5,6,6,4,4,5,5,4,4,5,6,4,4,5,6
case_709;6,6,4,5,6,6,6,4,5,5,6,5,4,5,4,5,6,6,5,6
case_710;6,5,4,6,6,6,6,4,5,5,5,5,5,6,4,4,4,4,4,5
case_711;6,6,6,5,4,5,6,4,6,4,6,6,4,4,6,6,6,6,4,5
case_712;6,4,4,5,5,4,4,4,4,5,5,5,4,6,6,6,6,6,4,5
case_713;6,5,5,4,6,4,5,6,4,4,4,6,4,4,4,5,4,6,5,5
case_714;6,4,6,4,6,4,4,4,4,5,5,4,6,6,5,5,4,5,5,5
case_715;6,4,5,6,4,5,4,6,5,5,6,5,5,4,5,5,5,6,4,5
case_716;6,5,6,6,6,4,5,5,4,5,6,5,6,4,5,4,6,5,4,5
case_717;6,4,6,6,5,6,6,5,5,6,4,5,5,4,5,4,4,5,5,5
case_718;6,6,5,5,5,6,6,5,6,6,6,6,5,6,4,4,4,5,6,5
case_719;6,6,6,6,5,5,4,5,4,4,4,6,5,6,5,6,4,6,6,5
case_720;6,4,5,4,4,5,4,5,5,5,4,5,5,5,6,4,4,4,6,5
case_721;6,6,6,4,6,4,4,6,5,4,4,5,5,4,6,5,6,6,6,6
case_722;6,5,6,4,4,5,6,4,5,4,5,4,6,4,5,5,6,4,5,6
case_723;6,5,4,5,4,6,4,6,5,4,5,4,4,4,6,4,5,4,4,5
case_724;6,4,5,4,4,4,5,4,6,5,6,6,6,5,5,6,6,4,6,5
case_725;6,6,5,4,4,6,6,4,5,4,4,5,5,4,5,5,5,6,4,5
case_726;6,5,5,6,6,4,4,6,6,6,4,4,4,5,4,5,4,4,4,5
case_727;6,4,6,4,5,4,5,4,5,4,4,4,6,6,5,5,6,6,5,5
case_728;6,5,4,6,6,5,4,4,6,4,5,4,6,5,6,5,6,6,4,5
case_729;6,5,6,6,6,5,4,6,6,6,6,4,6,4,5,6,4,4,6,5
case_730;6,4,5,4,5,6,5,5,6,4,5,6,4,6,5,5,6,5,6,5
case_731;6,6,5,5,6,6,5,4,5,6,6,5,6,5,6,6,4,4,5,6
