trace_id;activity_ids
case_600;5,5,4,6,6,5,5,5,6,5,6,5,5,6,6,4,5,6,4,5
case_601;6,5,4,5,6,4,5,6,4,4,6,5,4,6,4,4,5,6,6,5
case_602;4,6,6,4,6,6,6,4,4,5,6,6,4,5,6,5,4,6,6,5
case_603;4,4,4,4,6,6,6,5,5,4,4,4,6,6,6,4,6,4,4,5
case_604;4,5,6,5,4,6,4,4,6,4,6,5,4,6,4,4,6,6,6,5
case_605;6,5,6,6,6,4,5,6,5,6,6,6,5,6,6,4,4,5,5,4
case_606;6,5,4,4,5,5,5,4,5,6,6,4,5,4,5,4,6,4,4,5
case_607;4,6,6,5,4,6,4,4,5,6,4,6,4,4,4,6,4,5,4,5
case_608;6,4,5,4,5,5,5,6,6,6,4,6,6,6,5,4,4,4,6,5
case_609;5,4,6,5,6,5,6,6,4,6,6,6,5,4,6,6,6,4,4,5
case_610;4,4,5,6,6,5,4,4,6,6,6,4,6,5,6,6,6,4,6,5
case_611;4,5,5,5,6,6,6,5,6,4,4,6,4,4,5,6,5,5,5,4
case_612;5,5,4,4,5,6,6,6,6,5,5,5,6,4,6,5,6,6,4,5
case_613;4,6,4,4,5,6,4,5,6,5,5,5,4,4,4,4,6,6,4,5
case_614;4,4,5,5,6,4,6,5,6,6,6,6,4,6,5,4,4,5,6,5
case_615;5,4,4,6,5,6,5,4,5,6,6,4,6,5,4,5,5,5,6,5
case_616;4,5,5,4,6,5,4,4,6,4,6,6,5,4,4,6,5,5,4,4
case_617;5,6,5,5,4,5,6,6,4,6,5,5,6,6,4,6,4,4,6,5
case_618;6,6,6,4,4,5,6,4,4,4,4,6,6,4,6,5,5,4,5,5
case_619;4,4,5,5,5,5,5,6,6,6,6,4,5,4,4,6,5,6,5,5
case_620;5,6,4,6,6,6,4,6,6,4,6,5,6,6,6,6,4,5,5,4
case_621;5,4,5,5,4,5,6,5,4,5,4,5,4,6,6,5,5,6,6,5
case_622;5,4,5,4,5,4,4,4,5,5,4,5,4,4,4,5,6,6,5,4
case_623;4,4,5,4,6,5,6,4,4,6,4,4,5,5,4,6,4,6,6,5
case_624;5,6,5,6,6,5,5,5,6,4,5,4,4,5,6,6,6,6,6,5
case_625;5,5,4,4,6,5,4,6,4,6,4,4,5,4,6,6,5,5,4,4
case_626;4,5,6,4,4,4,5,6,5,4,4,5,5,5,5,5,5,6,6,5
case_627;5,5,6,6,5,6,4,4,6,6,4,6,5,6,4,6,6,6,4,5
case_628;4,6,4,6,6,4,4,4,6,5,6,6,6,6,4,4,4,6,6,5
case_629;5,4,6,5,4,4,6,4,4,5,6,4,5,6,5,4,4,6,6,5
case_630;4,4,4,4,6,4,6,5,5,4,4,4,5,6,6,4,4,4,4,5
case_631;5,4,5,4,5,4,5,6,6,4,6,5,6,6,4,4,5,6,5,5
case_632;4,4,4,4,4,4,5,6,4,6,4,5,4,4,4,5,5,6,6,5
case_633;4,5,5,5,4,6,5,5,4,6,5,5,4,6,5,5,5,6,6,5
case_634;4,6,6,6,6,4,5,5,6,6,6,4,6,6,6,6,4,5,4,5
case_635;5,6,5,4,4,4,6,4,4,6,4,5,4,4,4,5,5,6,6,5
case_636;5,5,5,5,6,6,4,4,6,6,5,5,6,5,4,6,4,6,4,5
case_637;5,4,5,6,4,5,6,5,5,4,5,5,5,6,4,4,4,6,6,5
case_638;4,4,5,4,4,4,6,6,6,6,5,6,5,5,6,4,4,4,4,5
case_639;6,5,6,6,6,6,4,6,6,5,6,5,6,6,5,5,4,6,4,5
case_640;4,5,6,5,4,6,4,4,4,5,6,4,4,6,6,5,5,4,6,5
case_641;5,6,6,5,5,6,6,6,6,5,6,4,6,4,6,6,4,6,5,4
case_642;5,5,6,6,5,5,5,6,6,5,5,6,4,6,5,6,4,5,5,4
case_643;4,6,4,4,6,4,5,6,5,6,6,4,4,4,4,6,4,6,6,5
case_644;6,4,4,4,5,5,6,5,6,6,6,6,5,4,4,4,4,6,5,5
case_645;5,6,4,5,5,6,4,5,5,6,5,5,5,4,5,4,4,6,6,5
case_646;5,4,6,5,4,6,4,4,5,4,4,6,4,6,5,5,5,6,6,5
case_647;6,4,5,4,4,6,5,6,4,6,6,6,5,4,5,6,6,5,6,5
case_648;6,4,6,4,4,5,5,5,5,5,5,6,5,5,5,4,6,6,4,5
case_649;6,6,5,4,4,6,4,5,6,4,4,6,5,6,4,6,5,6,4,5
case_650;6,6,5,6,6,5,5,4,4,4,5,5,4,5,4,6,6,5,5,5
case_651;4,6,5,6,4,5,6,5,5,5,4,6,6,5,6,4,4,4,4,5
case_652;6,5,5,5,5,6,5,4,4,6,4,6,4,5,5,5,5,6,6,5
case_653;4,4,4,5,4,6,6,6,4,6,4,6,6,4,5,4,4,5,5,5
case_654;5,5,6,5,6,5,6,5,4,4,6,4,4,5,4,5,4,6,6,5
case_655;4,5,5,4,4,6,6,5,5,5,5,5,6,4,5,5,6,6,4,5
case_656;6,5,4,5,5,5,5,4,5,5,5,6,6,5,5,6,5,4,5,4
case_657;5,6,5,5,6,4,4,5,5,5,6,6,4,6,5,4,4,4,6,5
case_658;4,6,4,6,4,6,4,4,5,5,6,5,6,4,4,6,6,4,5,4
case_659;4,6,4,4,6,6,6,4,5,6,4,4,5,4,4,5,6,4,6,5
case_660;4,4,4,4,6,4,6,6,6,4,6,4,4,4,4,6,6,6,5,5
case_661;4,4,4,5,5,6,4,6,5,6,4,5,5,5,5,4,5,6,6,5
case_662;5,4,6,5,6,4,5,5,4,5,5,6,5,4,6,6,4,6,4,5
case_663;5,6,6,6,4,5,4,4,5,6,4,6,6,4,6,4,5,6,6,5
case_664;4,5,5,4,6,4,6,4,5,4,4,6,5,6,4,6,4,6,6,5
case_665;5,5,6,6,5,6,4,5,4,4,5,6,5,5,6,4,4,6,5,4
case_666;6,4,4,4,6,6,5,5,4,5,6,6,6,6,6,5,5,6,4,5
case_667;4,5,6,6,5,4,5,4,6,4,6,5,4,4,5,5,4,4,4,5
case_668;5,6,4,6,5,4,4,5,6,6,4,5,5,4,6,4,4,4,4,5
case_669;5,6,5,4,5,5,5,4,5,6,5,6,4,5,6,4,5,6,6,5
case_670;4,6,6,4,6,4,5,4,4,4,4,5,4,4,6,5,6,6,5,5
case_671;4,4,5,6,4,5,5,5,6,4,4,6,6,4,6,6,5,6,6,5
case_672;5,5,4,5,6,6,6,4,5,6,5,6,4,4,6,6,4,5,4,5
case_673;4,6,4,4,6,5,4,5,5,5,6,6,5,6,4,4,6,5,6,5
case_674;4,4,6,5,5,4,5,5,6,6,6,5,5,6,6,5,6,4,6,5
case_675;6,4,5,4,5,6,4,6,5,6,4,5,6,6,5,5,6,4,4,5
case_676;5,4,4,5,6,6,5,4,5,4,6,6,5,4,6,6,5,6,5,4
case_677;5,5,6,6,4,6,6,5,5,5,4,6,6,4,5,6,6,5,5,5
case_678;5,6,4,4,5,6,5,5,4,4,4,4,6,4,6,4,5,6,6,5
case_679;6,5,4,5,4,6,4,4,4,6,5,5,5,6,6,5,6,6,6,5
case_680;4,6,6,6,4,5,6,6,6,4,6,4,4,5,5,4,6,6,4,5
case_681;4,5,4,4,6,5,6,5,5,4,5,4,5,6,5,4,4,6,6,5
case_682;6,6,4,6,4,5,6,5,4,5,4,6,5,4,6,4,6,4,5,4
case_683;5,4,6,6,4,6,5,4,5,6,4,5,6,6,4,6,5,6,4,5
case_684;4,6,5,5,4,4,4,6,6,4,5,6,4,5,5,4,4,5,4,4
case_685;6,5,5,5,4,4,5,6,6,4,6,6,6,6,4,6,6,4,4,5
case_686;4,5,4,6,6,5,6,6,4,5,5,4,4,5,6,6,5,4,5,5
case_687;6,6,6,5,5,6,6,6,6,4,6,6,5,4,6,6,4,6,4,5
case_688;4,4,6,4,4,6,6,6,5,4,6,6,5,6,6,4,5,4,4,4
case_689;6,5,6,5,4,6,6,4,4,5,6,6,4,4,6,4,5,4,6,5
case_690;6,4,4,4,4,5,4,5,5,5,4,5,5,4,5,4,5,6,6,5
case_691;5,5,5,4,5,4,5,4,6,5,4,4,5,6,4,4,5,6,6,5
case_692;6,6,6,5,5,6,4,4,5,4,6,6,4,5,4,4,6,4,4,5
case_693;6,4,4,6,4,4,4,6,4,5,5,6,5,5,6,5,5,6,6,5
case_694;6,6,5,4,6,6,5,5,5,4,4,5,5,6,6,6,5,6,4,5
case_695;5,5,4,5,6,4,4,5,5,4,4,4,5,4,5,4,4,6,6,5
case_696;4,5,5,5,4,4,4,6,4,5,4,5,4,5,4,6,5,6,6,5
case_697;5,5,4,4,4,6,4,5,5,4,6,5,6,5,6,4,6,6,4,5
case_698;6,5,5,6,4,6,6,5,6,5,4,6,5,4,6,6,6,6,6,5
case_699;5,4,5,4,5,6,5,6,5,5,5,6,5,6,5,6,5,6,6,5
case_700;5,4,4,6,4,5,4,4,5,4,5,5,4,4,5,6,4,6,6,5
case_701;5,5,6,4,5,4,5,4,4,4,6,4,4,5,4,5,4,6,6,5
case_702;6,4,5,4,5,6,5,6,5,4,4,6,4,4,4,4,4,6,6,5
case_703;6,4,6,4,6,4,5,5,5,4,6,6,5,5,6,5,5,6,5,5
case_704;5,4,6,6,6,6,5,5,6,4,4,4,6,4,4,6,6,5,6,5
case_705;6,6,6,6,4,4,5,6,6,5,6,6,4,4,6,6,5,6,6,5
case_706;6,6,4,5,6,4,4,4,5,6,5,4,4,6,4,4,4,6,5,5
case_707;6,4,4,5,4,5,5,5,6,4,6,4,5,5,6,6,5,5,4,4
case_708;6,6,5,4,4,6,4,5,6,4,4,4,4,4,5,4,5,5,4,5
case_709;5,4,5,5,6,6,5,5,4,6,4,6,4,4,4,5,5,5,6,5
