trace_id;activity_ids
case_200;4,6,6,5,4,5,5,6,5,6,4,4,4,6,4,6,4,5,6,4
case_201;6,5,5,6,5,6,5,5,5,6,5,6,6,6,6,4,4,5,6,4
case_202;6,4,5,6,4,6,4,4,6,6,6,6,5,5,6,6,4,5,5,4
case_203;4,6,4,5,4,6,6,4,5,6,5,4,6,4,4,4,4,6,5,4
case_204;4,5,4,5,5,6,4,5,5,6,6,4,5,4,6,6,4,6,5,4
case_205;4,4,6,5,6,5,4,5,6,4,4,4,5,4,5,5,5,5,5,4
case_206;4,4,5,4,4,5,6,5,5,6,5,4,5,6,6,6,4,5,6,4
case_207;4,5,5,5,6,4,4,5,6,4,5,5,5,4,5,5,6,6,5,4
case_208;6,4,6,4,4,6,4,5,5,6,4,6,6,6,6,5,5,6,4,6
case_209;4,4,4,5,4,6,4,5,6,4,6,5,5,4,4,4,5,5,5,4
case_210;4,4,6,4,5,5,4,5,4,4,6,6,6,6,6,4,6,6,6,6
case_211;4,4,5,6,4,4,4,6,4,6,6,4,4,5,4,4,5,4,5,4
case_212;6,4,6,4,5,6,4,5,6,6,4,5,4,4,4,6,5,5,6,4
case_213;4,5,4,4,5,5,6,4,4,4,5,5,4,4,5,6,6,5,4,6
case_214;4,4,5,6,6,5,6,5,6,5,5,4,4,5,4,4,6,6,4,4
case_215;6,5,6,4,6,6,5,6,6,5,4,4,5,6,4,4,5,4,5,4
case_216;6,4,4,4,6,4,4,4,6,4,5,4,6,5,6,5,4,6,6,4
case_217;6,6,4,4,6,4,4,4,5,5,4,6,4,4,6,5,4,6,4,6
case_218;6,5,5,6,6,4,4,4,6,6,5,6,5,6,6,4,5,5,6,4
case_219;6,5,6,5,4,4,4,6,6,6,6,5,6,4,4,4,4,6,5,4
case_220;6,5,6,4,6,4,6,4,6,5,5,4,4,4,4,5,4,5,6,4
case_221;6,4,5,5,6,4,6,5,4,4,6,4,4,4,6,6,4,4,6,6
case_222;4,6,5,6,5,6,4,4,5,4,4,4,5,6,4,5,5,6,6,4
case_223;6,6,5,4,4,4,6,4,6,6,6,4,6,6,6,6,4,4,5,4
case_224;4,5,5,4,4,5,5,6,5,6,5,5,4,5,5,5,5,5,6,4
case_225;4,6,6,4,4,5,4,5,4,5,6,4,4,5,6,4,6,6,5,4
case_226;4,6,5,6,4,6,6,5,4,6,5,5,5,4,4,5,6,5,4,6
case_227;6,5,5,4,6,4,5,4,6,6,6,6,4,5,6,6,5,5,5,4
case_228;4,5,4,6,4,5,5,6,4,5,5,5,4,5,5,6,4,4,6,4
case_229;4,5,4,5,4,6,5,6,6,5,5,5,5,4,4,6,6,5,4,6
case_230;4,4,4,5,6,4,6,6,4,5,4,4,4,4,6,6,6,5,5,4
case_231;6,4,5,6,6,4,4,4,5,4,6,5,4,5,4,4,4,4,4,6
case_232;4,4,4,5,6,5,4,6,4,4,6,5,6,5,5,4,4,6,4,6
case_233;4,5,6,5,6,5,4,6,6,5,6,5,6,4,5,4,5,4,5,4
case_234;4,6,5,4,6,6,6,5,4,6,4,6,4,6,4,5,4,5,6,4
case_235;6,5,5,5,4,4,5,5,4,4,4,6,5,6,6,4,5,4,5,4
case_236;6,6,4,6,4,4,4,5,6,4,6,6,4,4,6,5,4,4,5,4
case_237;4,6,5,5,5,6,4,5,4,4,5,5,6,6,4,6,6,4,5,4
case_238;6,4,5,4,4,5,5,4,6,5,6,5,4,4,4,4,4,5,6,4
case_239;4,5,6,6,5,5,4,4,6,4,5,5,4,5,5,5,6,6,4,4
case_240;6,4,6,6,6,5,5,4,5,5,6,6,6,5,4,4,6,5,6,4
case_241;4,6,4,5,5,4,4,5,4,5,5,6,4,6,5,4,5,4,5,4
case_242;4,6,6,6,4,4,5,6,5,4,4,4,4,6,4,5,5,4,6,6
case_243;4,5,5,4,6,5,5,4,4,5,4,6,5,5,5,5,6,5,6,4
