trace_id;activity_ids
case_800;4,4,5,5,4,4,6,6,5,6,5,5,6,5,4,6,5,6,5,6
case_801;4,6,4,6,5,6,4,4,5,4,4,5,4,6,5,4,4,6,5,6
case_802;4,4,4,6,5,6,6,4,4,5,4,4,5,4,5,5,5,5,4,6
case_803;4,5,5,4,4,4,6,5,4,5,4,6,5,4,5,5,5,5,5,6
case_804;5,6,4,5,4,6,6,6,4,4,5,4,6,6,4,6,5,5,6,6
case_805;5,4,5,6,5,6,4,4,6,4,5,5,4,6,4,4,6,6,4,6
case_806;5,4,5,4,4,5,5,5,5,5,5,6,6,6,6,5,4,5,6,4
case_807;4,4,6,6,5,6,4,6,6,5,5,6,6,5,5,5,5,4,4,6
case_808;5,5,5,6,4,5,6,6,6,4,4,4,6,4,5,4,5,4,5,6
case_809;4,4,4,5,4,6,6,6,5,5,4,6,4,4,5,6,4,6,6,4
case_810;5,6,4,5,6,5,4,4,6,4,4,5,4,4,4,4,5,4,6,4
case_811;4,6,6,4,5,6,4,5,6,5,5,6,5,6,6,6,6,5,4,6
case_812;4,5,4,4,6,6,5,5,4,6,4,6,6,4,4,6,5,4,5,6
case_813;5,5,6,5,5,4,4,6,4,6,6,5,5,4,4,4,5,6,6,6
case_814;5,4,4,5,4,6,4,6,6,6,4,4,5,6,6,4,5,6,5,6
case_815;5,6,4,4,5,5,5,6,5,6,4,5,4,6,6,4,5,5,5,6
case_816;4,5,6,4,5,4,4,5,4,5,4,4,6,4,6,4,5,6,6,6
case_817;4,5,5,4,6,5,6,5,4,6,4,6,5,4,4,6,6,5,6,6
case_818;4,6,6,5,6,5,5,4,6,4,5,5,6,4,4,4,4,5,6,6
case_819;4,4,4,4,6,6,5,6,4,6,5,6,4,5,4,4,5,6,5,6
case_820;4,5,5,4,4,4,6,4,4,5,5,5,6,5,6,5,5,6,4,6
case_821;4,6,4,5,6,4,6,5,4,5,6,6,5,4,5,5,4,5,4,6
case_822;4,4,6,5,5,4,4,5,5,5,6,4,6,4,4,5,6,4,6,6
case_823;4,6,5,6,4,4,6,5,4,4,5,4,6,4,6,4,4,4,4,6
case_824;4,6,5,6,6,5,5,4,5,5,6,5,4,6,5,5,6,6,6,6
case_825;4,6,4,6,5,4,4,4,6,5,6,4,6,5,5,4,4,4,5,6
case_826;5,5,6,6,6,4,5,6,6,6,6,5,4,4,6,5,4,5,6,4
case_827;5,6,4,4,6,5,5,6,6,6,4,4,6,4,4,4,4,5,4,6
case_828;4,6,4,6,5,4,5,5,5,6,6,6,5,5,5,4,4,4,6,6
case_829;5,6,6,5,4,4,5,6,4,6,6,6,5,4,6,4,5,6,5,6
case_830;4,5,4,4,5,4,5,4,5,5,4,4,5,6,5,6,6,4,6,4
case_831;4,5,5,6,6,4,5,6,4,5,5,5,4,5,4,6,4,4,6,6
case_832;4,4,5,4,4,5,4,5,6,5,5,6,6,5,6,6,5,5,5,6
case_833;5,4,4,4,5,5,4,5,6,4,6,4,4,6,6,5,5,6,4,6
case_834;5,6,5,5,4,6,6,5,4,4,4,4,5,5,6,4,6,4,4,4
case_835;4,4,4,5,5,4,5,4,5,4,6,5,4,6,5,5,6,4,6,4
case_836;4,4,5,5,6,5,6,6,4,6,6,5,4,4,4,4,5,6,4,4
case_837;4,4,4,4,6,6,5,6,6,6,5,4,6,4,5,6,6,6,5,6
case_838;5,5,4,5,5,5,4,4,6,4,6,4,4,6,6,6,5,6,6,4
case_839;4,5,5,4,4,6,5,5,6,4,5,5,6,5,6,5,5,5,6,4
case_840;5,5,4,6,4,5,5,4,5,6,6,6,5,6,5,4,5,5,6,6
case_841;5,4,4,6,6,4,5,4,6,5,5,5,4,6,4,6,6,4,5,6
case_842;5,6,5,6,4,6,6,4,6,6,5,5,6,6,6,4,6,4,6,6
case_843;5,4,5,5,4,5,6,4,4,6,5,4,6,5,6,5,4,5,4,6
case_844;4,5,5,5,6,5,4,6,6,4,5,6,6,5,6,4,6,4,6,6
case_845;5,5,5,5,5,6,4,4,5,4,5,6,5,4,6,4,4,4,5,6
case_846;5,4,5,4,6,5,5,4,5,6,6,4,4,6,5,6,5,4,5,6
case_847;5,6,4,6,6,5,5,4,6,6,5,5,6,6,5,4,4,5,5,6
case_848;5,6,4,6,5,6,4,4,6,6,4,6,5,6,5,4,4,6,5,6
case_849;4,4,5,4,4,6,6,6,6,5,5,4,4,6,6,6,4,5,5,6
case_850;5,4,6,5,4,4,6,4,4,5,6,4,4,6,5,6,5,6,5,6
case_851;5,4,6,5,4,5,6,4,4,6,5,5,4,6,4,4,6,5,5,6
case_852;5,4,5,6,4,4,4,4,5,5,5,5,6,5,4,6,4,6,6,6
case_853;5,5,6,6,4,4,4,5,6,5,6,6,6,4,6,5,5,4,4,6
case_854;5,5,5,4,4,6,5,4,6,4,5,5,4,5,5,4,6,5,4,6
