trace_id;activity_ids
case_400;4,6,5,4,5,6,5,4,5,4,5,6,4,4,5,5,4,5,4,4
case_401;4,4,5,6,5,6,5,6,4,5,4,4,4,5,6,4,4,5,5,4
case_402;4,6,5,6,5,4,5,4,4,5,5,5,5,5,6,5,5,4,4,4
case_403;4,6,6,6,4,4,6,6,4,5,4,4,4,4,4,6,5,5,6,6
case_404;4,4,6,4,4,4,4,6,5,4,6,5,6,4,5,5,6,6,4,5
case_405;4,5,4,5,5,6,6,6,4,4,6,4,4,4,5,6,6,6,4,5
case_406;4,6,4,4,5,6,5,6,6,4,4,4,4,5,6,4,5,5,6,5
case_407;4,6,5,5,5,6,4,6,4,5,5,6,4,6,4,5,6,6,6,4
case_408;4,4,6,4,6,5,5,4,6,6,4,5,5,5,4,6,4,6,4,4
case_409;4,5,4,4,5,4,5,4,5,4,6,4,4,6,6,4,6,6,5,5
case_410;4,5,6,6,6,4,4,5,6,5,6,5,6,5,5,5,4,6,5,4
case_411;4,5,6,4,6,5,6,6,4,6,6,4,5,4,6,6,4,5,5,4
case_412;4,4,4,4,6,5,5,4,4,4,4,6,4,4,5,4,4,5,5,4
case_413;4,5,6,6,6,5,6,4,5,5,4,6,5,5,4,5,4,6,5,4
case_414;4,4,5,5,5,6,6,4,5,5,6,5,4,6,4,6,4,6,6,4
case_415;4,4,4,5,5,6,6,4,6,6,5,5,5,5,4,5,6,4,5,5
case_416;4,5,5,6,4,5,5,5,4,4,5,6,5,4,5,4,4,4,5,4
case_417;4,5,4,5,5,5,4,4,6,5,4,5,4,4,6,4,6,4,6,5
case_418;4,6,4,5,4,5,5,6,4,6,5,4,5,5,5,4,4,5,6,6
case_419;4,6,5,6,4,4,6,6,6,4,5,6,6,6,4,6,6,6,5,5
case_420;4,6,4,4,4,6,5,4,5,6,6,6,5,6,5,4,6,4,5,5
case_421;4,6,6,4,4,4,6,6,5,5,4,4,6,5,6,6,4,5,6,4
case_422;4,6,5,5,6,6,4,6,4,6,6,5,4,4,6,5,4,4,4,5
case_423;4,4,4,6,4,6,6,6,4,5,6,6,5,4,4,4,5,5,6,4
case_424;4,5,5,5,5,4,4,5,5,4,4,5,4,4,6,5,5,5,5,5
case_425;4,5,6,6,5,5,4,6,4,5,4,4,4,5,5,6,4,5,5,6
case_426;4,6,6,6,5,4,6,4,6,6,6,4,6,4,6,6,5,5,5,4
case_427;4,5,6,5,4,4,5,6,4,5,6,4,6,4,5,4,4,5,5,6
case_428;4,5,6,4,4,4,6,5,6,5,5,6,6,4,5,4,5,5,6,6
case_429;4,4,5,5,4,6,6,6,5,5,5,5,4,6,6,6,6,6,4,4
case_430;4,4,6,4,6,4,5,6,6,5,6,5,5,4,5,6,6,6,4,6
case_431;4,4,4,5,4,6,4,6,4,5,6,5,5,5,4,4,5,4,4,5
case_432;4,4,4,6,6,6,5,5,6,4,5,4,4,6,5,5,4,5,4,4
case_433;4,6,4,4,6,6,5,5,5,4,6,6,6,5,4,4,6,5,6,6
case_434;4,5,5,5,5,4,5,5,4,6,4,4,4,5,6,6,4,6,6,6
case_435;4,5,5,5,4,5,6,6,6,5,4,4,6,6,6,5,6,4,6,6
case_436;4,5,4,6,5,4,6,5,4,5,4,4,4,4,4,5,4,5,5,5
case_437;4,5,4,6,4,4,6,5,5,5,6,6,6,6,6,5,6,5,6,6
case_438;4,6,6,4,4,6,6,5,6,4,4,5,4,4,6,6,4,5,5,6
case_439;4,4,6,6,6,6,6,6,4,6,4,4,5,5,4,4,5,5,5,4
case_440;4,6,5,4,5,6,5,4,4,6,5,5,5,4,6,4,5,5,5,6
case_441;4,6,4,4,5,5,6,4,5,4,6,5,4,4,4,5,5,5,4,5
case_442;4,6,6,4,5,5,5,6,5,4,5,5,6,6,6,6,5,5,6,6
case_443;4,4,4,5,4,4,5,6,5,5,5,6,4,6,6,6,5,6,6,5
case_444;4,5,6,6,4,5,4,5,5,4,4,4,5,4,4,6,6,4,6,5
case_445;4,6,4,6,4,6,5,6,6,6,5,5,5,5,4,5,6,4,4,6
case_446;4,4,6,6,5,4,4,6,5,6,4,4,4,4,4,4,6,6,5,5
case_447;4,5,5,5,6,5,5,5,5,4,4,6,5,4,4,5,4,6,5,4
case_448;4,4,5,6,4,6,6,6,4,5,6,4,4,5,4,4,6,5,5,4
case_449;4,6,5,4,4,4,5,4,5,4,5,6,4,4,6,6,4,4,5,5
case_450;4,6,5,5,4,6,4,6,4,5,5,4,5,4,4,6,4,5,4,4
case_451;4,6,6,4,6,6,4,6,6,4,5,6,6,4,6,6,6,5,5,5
case_452;4,4,6,4,6,6,6,5,5,6,6,6,6,6,5,6,4,5,5,6
case_453;4,5,4,6,5,6,5,5,6,6,4,6,6,6,5,4,6,4,5,5
case_454;4,5,4,6,4,4,4,5,6,4,4,6,5,4,5,4,4,5,5,6
case_455;4,6,5,5,4,4,5,4,6,6,5,4,6,4,5,6,6,6,6,6
case_456;4,6,4,5,6,4,6,4,5,4,5,4,4,5,6,5,5,6,5,4
case_457;4,4,6,5,4,4,6,6,6,4,5,6,6,4,6,5,5,6,5,4
case_458;4,4,6,5,5,5,5,6,6,6,6,6,6,5,4,6,6,5,5,4
case_459;4,6,4,5,5,6,4,6,4,5,4,4,5,6,5,6,6,5,5,6
case_460;4,4,5,4,5,5,4,5,6,6,6,4,6,5,5,6,6,5,5,4
case_461;4,4,4,4,4,4,4,5,4,6,4,5,5,6,5,4,4,6,6,5
case_462;4,4,5,4,4,4,4,4,4,6,6,5,5,4,6,4,4,5,6,6
case_463;4,5,4,5,4,6,5,4,5,5,4,6,5,6,4,5,5,5,6,5
case_464;4,4,4,6,5,6,6,6,5,6,4,6,6,6,5,5,5,4,6,4
case_465;4,4,6,5,5,5,6,6,6,6,6,4,5,6,4,4,6,6,5,5
case_466;4,4,6,5,4,5,5,4,5,6,5,4,6,6,5,5,6,5,4,6
case_467;4,4,4,6,6,5,6,6,5,6,4,5,6,6,5,6,6,4,5,5
case_468;4,4,6,5,6,4,5,5,6,6,4,4,5,6,4,4,6,5,6,6
case_469;4,6,5,5,5,5,5,4,5,6,4,6,5,6,4,4,4,5,5,4
case_470;4,5,5,4,6,5,5,6,5,6,4,5,6,4,4,5,6,4,6,6
case_471;4,6,5,6,5,4,6,5,5,6,6,4,5,6,5,5,5,5,4,5
case_472;4,5,6,4,4,4,6,5,4,5,4,5,4,6,4,6,5,4,5,5
case_473;4,5,6,5,5,5,6,5,6,4,5,4,5,4,4,6,5,6,4,6
case_474;4,5,4,6,6,4,6,4,4,6,4,6,6,5,4,5,5,5,4,4
case_475;4,6,4,5,5,5,5,5,5,6,4,5,5,5,5,4,5,6,5,5
case_476;4,5,4,6,4,5,4,6,5,4,5,4,4,6,5,5,5,6,5,5
case_477;4,6,4,4,4,4,6,4,5,4,6,4,6,5,6,5,5,6,4,6
case_478;4,4,4,4,5,4,6,4,6,4,5,5,5,6,5,5,4,5,6,4
case_479;4,6,4,6,4,4,4,5,5,6,4,4,6,6,5,6,5,6,6,6
case_480;4,6,6,4,5,5,4,4,6,6,5,4,6,5,6,4,5,5,6,5
case_481;4,5,6,4,6,5,5,4,6,4,5,6,5,4,6,6,5,5,4,5
case_482;4,4,4,4,4,6,6,5,6,4,4,4,5,6,4,5,4,4,5,5
case_483;4,6,6,4,6,6,6,4,6,5,6,6,4,5,6,4,6,6,5,5
case_484;4,6,5,4,6,6,4,5,4,5,4,5,4,4,4,6,6,5,5,6
case_485;4,5,6,5,5,4,4,6,4,4,5,6,4,6,4,6,5,5,4,5
case_486;4,6,5,4,4,6,5,6,5,6,4,4,4,4,5,4,5,6,5,5
case_487;4,5,6,4,5,4,5,5,6,4,4,6,6,4,4,6,6,5,4,5
case_488;4,5,4,5,4,6,5,6,6,6,6,6,5,5,6,4,5,5,5,4
case_489;4,4,5,5,5,5,5,4,6,5,4,4,6,4,4,4,4,6,5,5
case_490;4,4,5,6,5,6,6,6,5,5,6,4,6,6,5,6,4,4,5,5
case_491;4,5,4,5,6,4,4,4,4,4,4,6,4,5,6,6,6,6,5,5
case_492;4,4,6,4,4,5,6,6,6,6,5,6,4,6,6,4,6,5,5,5
case_493;4,6,4,6,6,4,6,6,5,5,6,6,4,4,4,4,5,5,5,5
case_494;4,4,5,5,5,5,4,4,6,5,4,4,6,6,5,6,6,4,5,6
case_495;4,6,4,6,6,6,4,4,4,5,5,5,5,5,6,6,5,6,6,4
case_496;4,6,6,6,4,4,6,6,6,6,5,6,6,6,5,6,4,4,5,5
case_497;4,6,6,5,4,5,6,6,4,4,4,4,6,5,4,6,5,5,5,5
case_498;4,5,5,4,6,4,4,5,5,6,5,4,5,5,6,6,6,5,6,6
case_499;4,4,5,6,4,4,5,5,4,4,5,4,4,4,6,5,4,6,6,5
case_500;4,4,5,6,6,6,4,5,6,5,5,6,6,6,6,6,5,5,5,5
case_501;4,4,6,4,6,6,5,5,6,6,6,4,6,5,4,5,6,5,6,5
case_502;4,5,5,6,6,4,4,4,4,4,5,5,4,6,5,6,5,5,4,6
case_503;4,6,4,5,4,4,4,4,6,5,4,4,6,4,5,5,4,5,6,5
