trace_id;activity_ids
case_0;4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
case_1;5,4,5,4,5,5,5,4,5,5,4,5,4,5,5,4,5,5,5,5
case_2;6,4,6,5,6,4,5,4,6,6,6,5,4,6,6,5,6,4,5,5
case_3;5,4,6,5,4,6,4,6,6,6,6,6,6,4,5,6,4,6,6,5
case_4;5,5,4,6,4,5,4,6,6,5,6,4,5,5,6,4,6,4,5,6
case_5;6,4,5,5,4,5,4,5,5,5,5,4,6,5,5,6,5,6,6,6
case_6;5,4,5,4,6,4,5,4,5,4,6,4,6,5,5,4,6,4,5,5
case_7;5,6,5,4,6,4,5,6,4,6,5,6,5,6,5,5,5,5,6,6
case_8;6,6,5,6,5,6,4,6,5,5,6,6,4,6,5,4,5,5,4,6
case_9;6,4,6,5,5,4,6,4,6,4,5,5,5,4,6,5,6,5,6,5
case_10;5,6,5,4,5,5,4,5,4,5,6,4,5,6,6,4,5,6,6,5
case_11;5,5,5,6,4,6,6,5,5,4,6,4,6,6,5,5,4,5,6,5
case_12;6,6,4,5,4,5,5,5,6,6,4,5,5,6,6,4,5,5,4,5
case_13;6,5,5,5,5,5,4,5,4,6,6,5,5,5,4,6,6,6,6,5
case_14;5,6,4,6,5,5,5,6,5,5,5,4,6,5,6,5,6,4,5,5
case_15;6,5,4,5,5,5,6,5,5,6,4,6,5,5,5,6,6,4,5,5
case_16;5,5,5,6,6,4,5,6,6,4,6,6,4,5,4,5,4,5,4,6
case_17;6,5,5,5,4,5,5,6,6,6,5,5,5,6,5,4,5,4,6,6
case_18;6,6,4,6,6,4,6,4,5,4,5,5,6,4,6,4,5,4,6,5
case_19;6,6,6,6,4,5,6,5,6,5,4,5,5,5,4,5,6,5,5,6
case_20;6,5,6,6,4,6,6,5,6,6,5,5,4,5,6,6,4,6,6,6
case_21;6,5,4,5,5,4,5,6,6,5,5,5,4,5,5,4,5,5,6,5
case_22;5,4,5,6,4,6,4,6,5,5,5,4,6,6,6,4,5,5,4,6
case_23;5,5,6,6,5,5,4,5,4,6,6,4,5,5,5,6,4,6,5,6
case_24;5,6,6,4,6,4,5,4,5,4,5,6,4,6,4,5,5,4,5,6
case_25;5,6,5,5,4,5,4,5,4,6,6,6,6,6,5,6,4,6,4,6
case_26;5,6,6,4,6,4,6,5,5,6,5,5,6,5,6,4,6,6,6,5
case_27;5,5,4,5,4,6,5,6,6,4,6,6,5,5,4,5,6,6,5,5
case_28;5,5,5,5,6,6,5,5,5,5,5,5,5,4,5,6,5,6,5,5
case_29;5,6,6,6,4,6,4,5,5,6,6,5,6,4,6,6,4,6,6,6
case_30;5,5,6,6,6,6,5,6,6,6,6,6,5,4,6,6,4,5,6,6
case_31;6,6,5,4,6,4,5,5,4,5,6,6,5,4,6,4,5,4,6,5
case_32;5,6,6,4,6,4,6,5,5,4,6,6,4,5,6,6,5,4,6,5
case_33;6,6,5,4,6,6,4,6,6,5,6,4,6,6,4,5,5,4,5,6
case_34;6,4,6,4,5,4,5,5,4,5,6,5,6,5,4,5,4,6,5,6
case_35;6,4,6,5,6,5,4,5,5,4,5,5,6,4,6,5,4,5,4,6
case_36;6,4,5,5,6,5,6,4,6,5,4,6,6,5,4,6,4,6,6,5
case_37;6,5,6,5,6,5,6,4,5,6,5,4,5,5,4,6,5,6,4,5
case_38;6,6,6,6,6,5,6,5,6,4,6,6,5,6,4,5,5,5,4,6
case_39;6,5,6,5,6,4,6,6,4,5,4,6,6,4,6,4,5,4,5,5
case_40;6,6,5,6,4,6,6,5,6,5,6,6,4,5,6,5,4,6,4,6
case_41;5,6,6,5,4,5,5,4,5,5,6,5,4,5,5,6,5,5,5,6
case_42;6,5,5,4,6,6,6,4,6,4,6,4,6,6,4,6,5,4,6,6
case_43;5,4,6,5,6,4,6,5,4,5,4,6,4,5,4,5,4,5,5,6
case_44;5,6,6,5,6,6,4,6,6,4,6,6,4,6,4,6,6,5,6,6
case_45;5,4,5,5,5,6,6,6,6,4,5,5,4,6,6,5,5,6,5,5
case_46;6,5,6,6,5,4,6,4,5,4,6,6,6,5,4,5,5,5,4,5
case_47;5,5,5,5,5,4,5,5,5,6,4,5,4,6,5,6,6,4,6,5
case_48;6,5,4,6,6,5,5,4,6,4,6,6,4,6,5,4,6,4,6,6
case_49;6,6,4,5,6,4,5,4,5,6,5,5,5,4,6,5,6,4,6,6
case_50;6,4,5,5,6,5,4,5,5,5,5,4,5,5,6,4,6,4,6,5
case_51;6,6,4,6,6,4,5,6,4,6,5,4,5,6,4,5,6,6,4,6
case_52;6,5,5,5,4,5,5,5,5,5,4,5,6,5,4,5,6,5,5,5
case_53;6,6,4,5,6,6,5,6,4,6,6,5,4,5,6,5,6,6,4,5
case_54;5,6,4,5,6,5,6,6,5,6,4,6,5,5,6,5,4,5,4,5
case_55;6,6,6,6,5,5,4,6,6,6,4,6,6,6,4,6,6,5,6,6
case_56;5,4,6,6,6,5,6,6,4,5,4,5,5,5,4,5,5,5,6,6
case_57;5,5,6,6,4,5,5,4,5,5,6,5,6,5,4,5,4,6,6,5
case_58;6,4,6,4,5,4,6,4,5,5,5,5,4,5,6,6,5,4,5,5
case_59;5,4,5,6,5,6,5,6,6,5,5,4,5,4,6,5,6,4,6,5
case_60;5,5,6,6,4,6,5,5,5,6,5,6,5,5,5,6,4,5,5,5
case_61;5,4,6,5,6,5,5,4,6,4,6,5,6,4,5,4,5,4,6,6
case_62;5,5,4,6,4,5,5,5,6,4,6,4,6,4,6,6,4,5,4,6
case_63;5,4,6,6,5,4,6,4,6,5,5,4,6,4,6,4,6,5,4,6
case_64;5,5,5,6,5,6,4,5,4,5,6,6,5,5,4,6,6,6,6,6
case_65;5,4,5,4,5,5,5,5,4,5,6,6,4,6,6,5,5,5,5,6
case_66;5,6,4,6,4,5,4,5,4,6,5,6,6,4,5,4,5,5,4,5
case_67;5,5,6,6,6,6,4,6,5,4,5,4,5,4,5,6,5,4,6,6
case_68;6,6,4,6,4,6,4,6,4,5,6,6,4,5,6,5,4,6,4,5
case_69;6,5,4,6,5,6,5,4,5,6,5,5,4,5,5,5,5,6,6,5
case_70;5,4,6,6,6,5,4,6,6,6,5,5,4,5,6,4,6,6,4,6
case_71;6,4,6,5,5,4,5,5,6,6,4,5,4,6,5,5,5,4,6,6
case_72;5,5,4,5,6,5,5,5,6,5,4,5,5,6,6,6,6,6,6,5
case_73;6,4,5,6,6,4,6,4,6,4,6,5,5,5,5,6,6,5,6,6
case_74;6,5,5,4,6,4,5,5,4,5,5,6,6,5,4,5,6,6,5,6
case_75;5,4,6,5,4,5,5,6,6,5,6,4,5,6,5,4,6,6,4,5
case_76;6,4,5,6,6,4,6,4,6,4,5,6,6,5,5,4,6,6,6,5
case_77;6,6,4,5,4,6,5,6,5,6,4,5,6,4,6,4,6,5,4,6
case_78;6,6,5,6,4,5,4,6,5,4,6,4,6,5,4,6,4,5,5,5
case_79;6,4,5,5,6,4,5,4,6,6,5,4,6,4,5,4,6,5,6,5
case_80;6,6,5,5,6,4,6,6,5,6,4,6,6,6,6,5,4,5,6,5
case_81;5,4,6,5,4,6,5,4,5,4,6,4,5,5,6,4,5,5,4,6
case_82;5,4,6,5,5,4,6,4,6,5,6,4,5,6,6,5,5,4,6,5
case_83;5,4,5,4,5,6,5,4,6,6,6,4,6,4,5,6,6,4,5,5
case_84;5,6,4,5,4,5,5,6,6,6,4,6,4,6,6,6,4,6,6,5
case_85;5,4,5,6,6,4,6,5,4,6,4,6,5,5,4,5,4,5,6,5
case_86;5,6,4,5,4,5,5,4,5,4,5,6,4,5,6,4,5,6,4,5
case_87;6,5,5,5,6,5,5,6,5,6,4,5,5,4,5,6,5,5,6,6
case_88;6,6,6,4,6,6,5,5,4,5,6,6,6,4,5,5,5,5,4,5
case_89;5,6,5,5,4,6,5,4,5,5,5,6,5,6,5,4,5,5,6,6
case_90;6,4,6,4,5,4,5,6,5,5,6,4,5,5,4,5,6,6,5,5
case_91;5,4,6,5,6,4,6,5,5,4,6,6,4,6,6,4,5,4,5,6
case_92;6,4,6,6,5,4,5,5,4,5,5,6,5,5,4,6,5,5,5,5
case_93;5,6,5,4,6,6,6,6,4,5,5,4,5,5,5,6,4,6,6,5
case_94;6,6,4,5,6,4,5,6,4,6,4,5,5,5,4,6,5,4,5,5
