trace_id;activity_ids
case_800;6,6,6,4,4,6,4,6,5,6,5,4,5,5,5,5,5,5,4,4
case_801;6,5,4,5,6,5,5,4,4,4,6,6,6,6,6,5,4,4,4,6
case_802;6,6,4,4,6,4,5,4,6,5,4,4,5,5,5,5,5,5,6,4
case_803;6,5,5,5,4,4,5,4,6,4,5,5,4,4,5,6,4,4,4,6
case_804;6,5,5,4,4,4,5,4,6,6,5,4,5,6,6,4,4,5,5,5
case_805;5,6,6,4,6,6,4,6,6,6,5,5,6,4,5,5,4,6,4,6
case_806;6,5,5,6,5,6,5,6,6,6,4,6,4,5,4,5,5,5,4,6
case_807;5,6,4,4,4,4,4,4,4,5,5,4,4,5,5,4,6,4,6,4
case_808;5,4,5,4,4,4,6,5,6,5,4,6,6,4,6,6,4,6,4,6
case_809;6,6,5,6,6,4,4,6,6,4,5,5,5,6,5,4,6,6,5,5
case_810;6,4,5,5,5,5,5,6,4,4,4,5,6,4,5,5,6,6,4,5
case_811;6,5,5,4,6,4,5,4,4,4,5,6,6,6,6,6,4,4,5,5
case_812;6,6,4,5,4,5,5,4,6,5,6,4,5,6,5,5,4,4,5,4
case_813;5,4,5,6,4,4,5,4,5,5,5,4,4,4,4,6,5,5,5,5
case_814;6,4,5,5,5,6,4,5,4,5,6,4,6,6,6,6,6,5,6,5
case_815;6,4,5,4,6,5,6,4,4,5,4,5,6,6,5,5,6,4,5,5
case_816;6,6,6,5,6,5,4,6,5,4,4,4,6,5,6,5,6,5,6,4
case_817;6,4,5,6,6,4,6,6,6,5,4,5,4,6,4,4,5,6,6,4
case_818;5,6,4,5,5,6,5,4,6,5,5,6,5,6,5,5,6,6,4,6
case_819;5,5,6,6,5,4,6,5,6,6,5,6,5,4,6,4,5,4,4,6
case_820;5,6,4,6,4,6,4,5,6,5,5,5,6,4,5,4,4,4,5,4
case_821;5,5,6,4,5,5,6,5,6,4,4,4,5,5,5,4,5,5,6,6
case_822;6,6,5,6,6,4,4,6,5,4,5,4,6,4,5,6,5,6,5,4
case_823;6,5,4,4,5,4,6,6,6,6,4,5,6,6,5,6,4,6,6,5
case_824;6,4,5,5,4,5,6,4,6,5,6,5,6,5,6,5,5,6,6,6
case_825;5,5,6,5,4,4,5,4,4,4,5,6,5,5,6,4,6,6,4,5
case_826;6,4,5,5,6,4,5,5,5,4,4,5,6,5,6,5,4,6,6,5
