case:concept:name,concept:name,time:timestamp
case_0,c,2025-02-24 19:28:10.515165
case_0,c,2025-02-24 19:33:10.515165
case_0,b,2025-02-24 19:38:10.515165
case_0,a,2025-02-24 19:43:10.515165
case_0,c,2025-02-24 19:48:10.515165
case_0,a,2025-02-24 19:53:10.515165
case_0,b,2025-02-24 19:58:10.515165
case_0,a,2025-02-24 20:03:10.515165
case_0,a,2025-02-24 20:08:10.515165
case_0,a,2025-02-24 20:13:10.515165
case_0,b,2025-02-24 20:18:10.515165
case_0,a,2025-02-24 20:23:10.515165
case_0,a,2025-02-24 20:28:10.515165
case_0,c,2025-02-24 20:33:10.515165
case_0,c,2025-02-24 20:38:10.515165
case_0,c,2025-02-24 20:43:10.515165
case_0,c,2025-02-24 20:48:10.515165
case_0,a,2025-02-24 20:53:10.515165
case_0,b,2025-02-24 20:58:10.515165
case_0,c,2025-02-24 21:03:10.515165
case_1,b,2025-02-24 19:28:10.515205
case_1,c,2025-02-24 19:33:10.515205
case_1,c,2025-02-24 19:38:10.515205
case_1,b,2025-02-24 19:43:10.515205
case_1,b,2025-02-24 19:48:10.515205
case_1,c,2025-02-24 19:53:10.515205
case_1,a,2025-02-24 19:58:10.515205
case_1,c,2025-02-24 20:03:10.515205
case_1,b,2025-02-24 20:08:10.515205
case_1,b,2025-02-24 20:13:10.515205
case_1,c,2025-02-24 20:18:10.515205
case_1,b,2025-02-24 20:23:10.515205
case_1,c,2025-02-24 20:28:10.515205
case_1,a,2025-02-24 20:33:10.515205
case_1,b,2025-02-24 20:38:10.515205
case_1,a,2025-02-24 20:43:10.515205
case_1,a,2025-02-24 20:48:10.515205
case_1,a,2025-02-24 20:53:10.515205
case_1,c,2025-02-24 20:58:10.515205
case_1,c,2025-02-24 21:03:10.515205
case_2,c,2025-02-24 19:28:10.515237
case_2,c,2025-02-24 19:33:10.515237
case_2,b,2025-02-24 19:38:10.515237
case_2,a,2025-02-24 19:43:10.515237
case_2,a,2025-02-24 19:48:10.515237
case_2,a,2025-02-24 19:53:10.515237
case_2,c,2025-02-24 19:58:10.515237
case_2,a,2025-02-24 20:03:10.515237
case_2,b,2025-02-24 20:08:10.515237
case_2,b,2025-02-24 20:13:10.515237
case_2,b,2025-02-24 20:18:10.515237
case_2,b,2025-02-24 20:23:10.515237
case_2,b,2025-02-24 20:28:10.515237
case_2,c,2025-02-24 20:33:10.515237
case_2,b,2025-02-24 20:38:10.515237
case_2,c,2025-02-24 20:43:10.515237
case_2,c,2025-02-24 20:48:10.515237
case_2,b,2025-02-24 20:53:10.515237
case_2,a,2025-02-24 20:58:10.515237
case_2,b,2025-02-24 21:03:10.515237
case_3,b,2025-02-24 19:28:10.515269
case_3,a,2025-02-24 19:33:10.515269
case_3,c,2025-02-24 19:38:10.515269
case_3,b,2025-02-24 19:43:10.515269
case_3,a,2025-02-24 19:48:10.515269
case_3,b,2025-02-24 19:53:10.515269
case_3,c,2025-02-24 19:58:10.515269
case_3,a,2025-02-24 20:03:10.515269
case_3,a,2025-02-24 20:08:10.515269
case_3,b,2025-02-24 20:13:10.515269
case_3,c,2025-02-24 20:18:10.515269
case_3,c,2025-02-24 20:23:10.515269
case_3,a,2025-02-24 20:28:10.515269
case_3,a,2025-02-24 20:33:10.515269
case_3,a,2025-02-24 20:38:10.515269
case_3,c,2025-02-24 20:43:10.515269
case_3,a,2025-02-24 20:48:10.515269
case_3,c,2025-02-24 20:53:10.515269
case_3,b,2025-02-24 20:58:10.515269
case_3,b,2025-02-24 21:03:10.515269
case_4,c,2025-02-24 19:28:10.515301
case_4,a,2025-02-24 19:33:10.515301
case_4,b,2025-02-24 19:38:10.515301
case_4,c,2025-02-24 19:43:10.515301
case_4,a,2025-02-24 19:48:10.515301
case_4,a,2025-02-24 19:53:10.515301
case_4,a,2025-02-24 19:58:10.515301
case_4,a,2025-02-24 20:03:10.515301
case_4,b,2025-02-24 20:08:10.515301
case_4,c,2025-02-24 20:13:10.515301
case_4,b,2025-02-24 20:18:10.515301
case_4,b,2025-02-24 20:23:10.515301
case_4,a,2025-02-24 20:28:10.515301
case_4,b,2025-02-24 20:33:10.515301
case_4,b,2025-02-24 20:38:10.515301
case_4,c,2025-02-24 20:43:10.515301
case_4,b,2025-02-24 20:48:10.515301
case_4,a,2025-02-24 20:53:10.515301
case_4,b,2025-02-24 20:58:10.515301
case_4,b,2025-02-24 21:03:10.515301
case_5,c,2025-02-24 19:28:10.515337
case_5,b,2025-02-24 19:33:10.515337
case_5,c,2025-02-24 19:38:10.515337
case_5,b,2025-02-24 19:43:10.515337
case_5,c,2025-02-24 19:48:10.515337
case_5,a,2025-02-24 19:53:10.515337
case_5,b,2025-02-24 19:58:10.515337
case_5,b,2025-02-24 20:03:10.515337
case_5,b,2025-02-24 20:08:10.515337
case_5,b,2025-02-24 20:13:10.515337
case_5,a,2025-02-24 20:18:10.515337
case_5,a,2025-02-24 20:23:10.515337
case_5,b,2025-02-24 20:28:10.515337
case_5,a,2025-02-24 20:33:10.515337
case_5,c,2025-02-24 20:38:10.515337
case_5,a,2025-02-24 20:43:10.515337
case_5,b,2025-02-24 20:48:10.515337
case_5,b,2025-02-24 20:53:10.515337
case_5,c,2025-02-24 20:58:10.515337
case_5,b,2025-02-24 21:03:10.515337
case_6,b,2025-02-24 19:28:10.515370
case_6,b,2025-02-24 19:33:10.515370
case_6,b,2025-02-24 19:38:10.515370
case_6,c,2025-02-24 19:43:10.515370
case_6,a,2025-02-24 19:48:10.515370
case_6,b,2025-02-24 19:53:10.515370
case_6,a,2025-02-24 19:58:10.515370
case_6,b,2025-02-24 20:03:10.515370
case_6,b,2025-02-24 20:08:10.515370
case_6,a,2025-02-24 20:13:10.515370
case_6,b,2025-02-24 20:18:10.515370
case_6,b,2025-02-24 20:23:10.515370
case_6,a,2025-02-24 20:28:10.515370
case_6,b,2025-02-24 20:33:10.515370
case_6,a,2025-02-24 20:38:10.515370
case_6,a,2025-02-24 20:43:10.515370
case_6,a,2025-02-24 20:48:10.515370
case_6,b,2025-02-24 20:53:10.515370
case_6,c,2025-02-24 20:58:10.515370
case_6,c,2025-02-24 21:03:10.515370
case_7,b,2025-02-24 19:28:10.515401
case_7,c,2025-02-24 19:33:10.515401
case_7,a,2025-02-24 19:38:10.515401
case_7,a,2025-02-24 19:43:10.515401
case_7,a,2025-02-24 19:48:10.515401
case_7,b,2025-02-24 19:53:10.515401
case_7,c,2025-02-24 19:58:10.515401
case_7,b,2025-02-24 20:03:10.515401
case_7,c,2025-02-24 20:08:10.515401
case_7,a,2025-02-24 20:13:10.515401
case_7,b,2025-02-24 20:18:10.515401
case_7,b,2025-02-24 20:23:10.515401
case_7,a,2025-02-24 20:28:10.515401
case_7,a,2025-02-24 20:33:10.515401
case_7,b,2025-02-24 20:38:10.515401
case_7,b,2025-02-24 20:43:10.515401
case_7,c,2025-02-24 20:48:10.515401
case_7,c,2025-02-24 20:53:10.515401
case_7,c,2025-02-24 20:58:10.515401
case_7,c,2025-02-24 21:03:10.515401
case_8,b,2025-02-24 19:28:10.515432
case_8,b,2025-02-24 19:33:10.515432
case_8,b,2025-02-24 19:38:10.515432
case_8,c,2025-02-24 19:43:10.515432
case_8,b,2025-02-24 19:48:10.515432
case_8,b,2025-02-24 19:53:10.515432
case_8,b,2025-02-24 19:58:10.515432
case_8,a,2025-02-24 20:03:10.515432
case_8,b,2025-02-24 20:08:10.515432
case_8,a,2025-02-24 20:13:10.515432
case_8,c,2025-02-24 20:18:10.515432
case_8,b,2025-02-24 20:23:10.515432
case_8,a,2025-02-24 20:28:10.515432
case_8,a,2025-02-24 20:33:10.515432
case_8,b,2025-02-24 20:38:10.515432
case_8,b,2025-02-24 20:43:10.515432
case_8,b,2025-02-24 20:48:10.515432
case_8,b,2025-02-24 20:53:10.515432
case_8,a,2025-02-24 20:58:10.515432
case_8,b,2025-02-24 21:03:10.515432
case_9,b,2025-02-24 19:28:10.515464
case_9,a,2025-02-24 19:33:10.515464
case_9,a,2025-02-24 19:38:10.515464
case_9,c,2025-02-24 19:43:10.515464
case_9,c,2025-02-24 19:48:10.515464
case_9,c,2025-02-24 19:53:10.515464
case_9,a,2025-02-24 19:58:10.515464
case_9,c,2025-02-24 20:03:10.515464
case_9,b,2025-02-24 20:08:10.515464
case_9,a,2025-02-24 20:13:10.515464
case_9,a,2025-02-24 20:18:10.515464
case_9,a,2025-02-24 20:23:10.515464
case_9,c,2025-02-24 20:28:10.515464
case_9,a,2025-02-24 20:33:10.515464
case_9,c,2025-02-24 20:38:10.515464
case_9,b,2025-02-24 20:43:10.515464
case_9,b,2025-02-24 20:48:10.515464
case_9,c,2025-02-24 20:53:10.515464
case_9,b,2025-02-24 20:58:10.515464
case_9,a,2025-02-24 21:03:10.515464
case_10,c,2025-02-24 19:28:10.515495
case_10,c,2025-02-24 19:33:10.515495
case_10,c,2025-02-24 19:38:10.515495
case_10,a,2025-02-24 19:43:10.515495
case_10,c,2025-02-24 19:48:10.515495
case_10,a,2025-02-24 19:53:10.515495
case_10,c,2025-02-24 19:58:10.515495
case_10,c,2025-02-24 20:03:10.515495
case_10,c,2025-02-24 20:08:10.515495
case_10,a,2025-02-24 20:13:10.515495
case_10,a,2025-02-24 20:18:10.515495
case_10,a,2025-02-24 20:23:10.515495
case_10,b,2025-02-24 20:28:10.515495
case_10,b,2025-02-24 20:33:10.515495
case_10,c,2025-02-24 20:38:10.515495
case_10,c,2025-02-24 20:43:10.515495
case_10,c,2025-02-24 20:48:10.515495
case_10,c,2025-02-24 20:53:10.515495
case_10,b,2025-02-24 20:58:10.515495
case_10,c,2025-02-24 21:03:10.515495
case_11,c,2025-02-24 19:28:10.515526
case_11,b,2025-02-24 19:33:10.515526
case_11,b,2025-02-24 19:38:10.515526
case_11,c,2025-02-24 19:43:10.515526
case_11,c,2025-02-24 19:48:10.515526
case_11,c,2025-02-24 19:53:10.515526
case_11,b,2025-02-24 19:58:10.515526
case_11,c,2025-02-24 20:03:10.515526
case_11,b,2025-02-24 20:08:10.515526
case_11,c,2025-02-24 20:13:10.515526
case_11,b,2025-02-24 20:18:10.515526
case_11,b,2025-02-24 20:23:10.515526
case_11,a,2025-02-24 20:28:10.515526
case_11,c,2025-02-24 20:33:10.515526
case_11,a,2025-02-24 20:38:10.515526
case_11,b,2025-02-24 20:43:10.515526
case_11,a,2025-02-24 20:48:10.515526
case_11,a,2025-02-24 20:53:10.515526
case_11,c,2025-02-24 20:58:10.515526
case_11,b,2025-02-24 21:03:10.515526
case_12,c,2025-02-24 19:28:10.515557
case_12,c,2025-02-24 19:33:10.515557
case_12,b,2025-02-24 19:38:10.515557
case_12,a,2025-02-24 19:43:10.515557
case_12,c,2025-02-24 19:48:10.515557
case_12,c,2025-02-24 19:53:10.515557
case_12,c,2025-02-24 19:58:10.515557
case_12,c,2025-02-24 20:03:10.515557
case_12,a,2025-02-24 20:08:10.515557
case_12,c,2025-02-24 20:13:10.515557
case_12,a,2025-02-24 20:18:10.515557
case_12,a,2025-02-24 20:23:10.515557
case_12,b,2025-02-24 20:28:10.515557
case_12,a,2025-02-24 20:33:10.515557
