trace_id;activity_ids
case_200;5,4,4,5,6,6,4,6,4,4,6,6,5,4,6,6,4,6,5,4
case_201;5,4,4,4,6,6,4,6,4,6,6,5,5,4,5,6,5,6,6,5
case_202;6,5,4,5,6,4,4,4,4,4,4,4,5,4,4,5,4,5,6,5
case_203;6,5,6,6,6,4,6,5,6,6,4,4,6,6,6,6,5,4,5,4
case_204;6,4,6,5,6,5,5,6,4,5,6,6,4,4,4,5,6,6,5,4
case_205;5,4,5,5,4,4,4,6,4,4,5,6,5,6,4,5,4,5,5,4
case_206;6,5,6,5,5,4,4,5,6,6,6,6,5,4,5,5,5,6,4,6
case_207;6,6,5,5,5,4,4,6,6,6,4,4,6,6,4,5,4,6,5,4
case_208;5,4,5,4,5,4,6,4,4,4,5,6,4,4,6,6,5,6,6,6
case_209;5,6,4,6,4,5,4,5,4,4,4,5,4,6,5,6,6,4,6,5
case_210;6,5,6,5,5,6,4,5,4,4,6,5,5,4,6,5,4,4,6,6
case_211;6,5,6,4,4,5,5,4,6,4,4,4,6,5,6,6,4,4,4,4
case_212;6,4,5,6,4,5,6,5,5,6,6,6,4,6,5,5,6,4,6,6
case_213;6,5,5,6,4,5,5,4,4,4,6,5,5,6,6,5,6,5,4,4
case_214;5,5,5,4,5,5,6,5,4,5,6,6,5,5,4,5,6,5,6,4
case_215;5,4,5,5,6,5,6,6,5,6,4,5,6,5,5,4,5,5,5,5
case_216;6,5,4,5,6,6,6,5,4,5,4,6,5,5,6,5,6,4,5,6
case_217;5,5,6,5,5,5,6,4,6,4,5,5,5,6,6,5,5,6,4,4
case_218;6,6,4,5,4,6,6,6,5,5,4,5,4,5,6,4,4,6,6,4
case_219;6,5,4,6,5,6,4,6,5,4,6,4,5,6,4,4,5,4,6,5
case_220;6,6,5,6,6,4,5,4,5,4,4,4,5,5,4,6,6,6,4,5
case_221;6,4,5,5,4,4,5,5,6,6,6,5,4,5,5,5,5,4,5,6
case_222;6,5,4,4,6,6,4,6,4,4,4,6,4,5,4,5,5,5,5,5
case_223;5,5,5,4,6,4,4,4,6,4,6,4,5,4,4,6,6,4,5,5
case_224;6,4,4,5,6,5,5,6,4,4,4,5,6,5,6,5,4,4,6,6
case_225;6,5,4,6,6,5,4,4,5,4,6,5,4,5,4,5,5,4,5,6
case_226;5,5,6,6,5,6,4,4,5,6,5,5,5,4,5,5,5,5,5,6
case_227;5,5,6,6,4,4,4,4,4,4,4,6,4,4,6,6,6,4,5,6
case_228;6,4,4,6,4,6,5,6,4,6,5,5,4,6,6,6,4,4,5,4
