trace_id;activity_ids
case_800;5,6,4,7,4,6,4,4,4,6,4,4,7,7,7,7,7,6,7,4
case_801;6,4,6,7,6,7,6,4,4,6,4,6,7,7,7,7,6,7,6,6
case_802;6,7,7,7,7,6,4,7,6,6,7,7,7,7,7,4,6,4,4,4
case_803;6,7,4,4,7,6,6,4,6,4,7,4,6,7,7,6,4,4,7,4
case_804;5,6,4,7,4,4,4,6,7,4,7,7,4,7,6,4,4,6,6,4
case_805;5,4,5,6,6,4,6,6,7,4,4,7,7,7,4,6,6,6,7,6
case_806;5,7,4,6,7,4,4,4,4,6,4,4,4,4,7,4,4,6,6,4
case_807;6,4,6,6,4,6,7,7,6,7,6,4,4,6,4,7,6,6,4,7
case_808;7,7,4,4,6,6,4,4,4,6,7,6,6,7,7,4,6,6,6,7
case_809;7,6,4,7,4,4,4,7,6,7,6,7,7,6,4,6,6,4,7,7
case_810;5,5,5,4,5,6,4,7,7,6,6,6,4,7,7,6,4,4,4,6
case_811;7,4,7,7,4,4,6,6,4,4,6,6,6,7,4,4,4,4,4,7
case_812;7,7,4,6,6,4,7,6,4,7,7,6,6,4,7,6,6,4,4,7
case_813;6,6,7,7,4,7,6,7,6,4,4,6,4,6,7,6,6,6,7,6
case_814;5,5,6,7,4,4,6,6,7,6,6,4,6,4,4,6,4,7,7,4
case_815;7,4,7,7,7,7,7,7,7,4,7,7,7,4,7,7,6,6,4,4
case_816;4,7,7,6,7,4,6,7,7,4,4,6,6,6,4,7,4,4,6,6
case_817;5,5,4,7,6,4,7,4,6,4,7,7,6,4,6,6,6,7,6,6
case_818;5,5,7,7,7,6,7,6,6,6,6,7,6,4,4,6,4,7,7,6
case_819;5,7,7,4,4,4,6,6,6,7,6,6,4,4,6,7,7,7,6,4
case_820;6,6,6,4,7,4,6,7,4,6,6,7,4,4,7,7,4,4,6,6
case_821;6,7,4,4,4,7,4,4,6,7,7,4,6,6,4,6,7,7,4,7
case_822;5,5,6,6,4,7,6,7,6,7,6,7,4,6,7,7,4,4,4,6
case_823;5,5,7,4,4,7,6,7,4,4,7,4,6,6,6,4,6,4,4,6
case_824;4,4,6,4,6,7,4,4,4,4,4,4,6,4,7,6,7,4,6,6
