trace_id;activity_ids
case_400;5,6,4,5,5,6,4,4,6,5,5,5,5,5,4,5,5,6,4,4
case_401;5,4,4,4,4,6,4,4,6,6,5,5,4,6,4,5,6,4,5,6
case_402;4,6,5,4,5,4,6,5,4,5,5,6,5,6,5,6,4,4,5,6
case_403;5,5,6,4,5,4,4,5,4,6,4,4,4,4,6,5,6,6,5,4
case_404;5,5,5,5,6,6,4,6,4,6,5,4,5,4,4,5,4,5,4,6
case_405;5,6,4,6,4,4,4,4,6,6,4,6,5,4,4,5,6,5,5,6
case_406;4,6,6,6,5,5,6,6,6,4,6,5,5,6,4,4,5,4,4,6
case_407;4,4,4,6,4,6,4,4,6,5,6,5,5,5,4,5,5,4,6,4
case_408;5,6,6,4,6,6,4,6,4,4,5,5,4,6,4,5,4,5,6,4
case_409;5,4,6,4,5,6,4,5,5,4,5,5,4,6,6,4,5,6,4,5
case_410;4,5,6,4,6,4,4,6,6,4,6,4,5,6,5,5,5,5,6,6
case_411;4,5,4,6,4,6,6,4,5,4,4,5,5,5,5,4,4,4,5,5
case_412;4,4,5,5,6,5,5,6,4,4,4,4,4,6,6,4,4,4,5,4
case_413;5,4,5,5,6,4,5,5,4,5,5,6,4,4,6,6,6,6,4,6
case_414;5,6,5,5,4,4,4,5,6,5,4,6,4,5,4,6,4,4,4,5
case_415;5,5,6,5,5,6,6,4,4,5,4,6,5,6,5,5,6,6,6,4
case_416;4,6,6,5,4,4,5,6,5,5,6,6,4,5,5,6,6,5,6,6
case_417;4,5,5,5,4,6,4,5,5,5,4,5,4,4,4,6,5,5,6,6
case_418;4,5,4,5,6,6,5,6,5,6,5,5,4,5,5,5,6,6,5,4
case_419;5,6,6,5,6,6,4,4,4,6,4,5,5,4,5,4,4,6,6,6
case_420;4,5,5,5,4,6,6,4,4,4,4,4,5,4,4,6,5,6,5,4
case_421;4,4,4,4,4,5,6,6,6,5,5,5,6,4,5,4,4,6,5,4
case_422;4,4,4,4,5,5,6,5,5,6,6,6,5,6,4,6,4,4,6,4
case_423;4,4,4,6,5,4,5,5,4,4,6,6,4,6,6,4,4,6,5,4
case_424;4,6,4,6,5,4,6,6,4,4,6,5,5,6,6,6,6,5,5,5
case_425;5,6,6,4,6,4,4,5,6,5,5,5,6,6,4,5,6,5,5,6
case_426;4,6,4,6,5,4,5,5,5,6,4,6,6,6,5,6,5,4,6,6
case_427;5,4,6,4,6,4,4,4,6,4,6,6,6,4,5,4,4,5,4,4
case_428;5,6,4,5,6,6,5,5,6,5,5,5,5,4,6,4,6,6,5,5
case_429;4,6,4,4,4,4,4,6,5,6,6,6,6,4,5,6,6,4,6,6
case_430;5,6,4,6,5,5,6,5,5,6,6,6,6,4,4,5,4,5,4,4
case_431;4,4,6,4,6,5,5,6,4,6,6,5,6,5,5,4,6,4,6,5
case_432;5,5,6,4,4,5,4,5,6,5,6,4,5,6,5,5,4,4,4,4
case_433;5,5,5,5,5,4,5,5,4,4,4,6,4,5,6,5,6,4,6,5
case_434;4,5,5,6,5,4,5,6,5,5,5,4,5,6,6,6,6,5,4,5
case_435;5,6,6,5,6,5,5,4,6,6,4,5,6,4,4,4,4,6,6,5
case_436;5,4,4,4,4,6,4,4,5,6,5,5,6,5,4,5,4,6,5,4
case_437;4,5,5,6,6,6,5,4,4,6,6,5,5,6,5,5,4,6,4,4
case_438;5,6,6,5,6,5,6,4,5,6,6,4,5,6,4,4,4,5,4,4
case_439;4,4,5,6,5,4,4,5,6,6,4,6,6,6,6,6,6,4,4,6
case_440;4,5,4,4,4,5,6,5,6,5,6,5,4,4,5,5,4,5,4,5
case_441;4,4,6,4,5,5,6,5,4,5,5,5,4,4,6,6,6,6,5,4
case_442;5,5,6,5,5,5,4,4,4,5,6,5,5,5,6,6,6,4,4,5
case_443;4,4,5,5,5,4,6,4,5,6,5,4,6,4,4,5,6,4,6,4
case_444;4,6,6,4,4,6,5,4,6,5,4,5,4,4,6,5,4,4,5,5
case_445;5,6,4,4,4,5,5,5,4,4,4,5,4,4,5,6,4,6,5,5
case_446;5,5,6,6,6,4,6,6,6,6,5,5,6,6,6,6,6,6,6,6
case_447;5,4,5,4,6,5,6,4,6,4,6,5,5,5,5,6,4,4,5,4
case_448;5,6,4,6,6,4,4,6,4,4,6,5,4,4,5,6,6,6,4,5
case_449;4,4,6,6,4,5,6,6,4,6,5,5,5,4,5,6,6,6,5,6
case_450;4,4,5,5,5,5,5,4,4,6,6,5,4,6,6,4,4,6,5,4
case_451;4,4,6,5,5,5,5,4,4,6,4,4,5,6,6,4,6,5,4,4
case_452;4,6,5,5,4,4,4,5,5,4,4,4,6,6,4,4,5,4,4,6
case_453;4,5,4,5,4,5,5,4,5,4,5,4,4,6,6,6,5,5,4,5
case_454;5,5,5,5,5,5,5,6,6,5,4,6,5,5,4,4,5,6,5,5
case_455;5,5,5,6,4,5,6,5,6,5,5,6,5,6,5,6,4,5,4,4
case_456;5,4,4,4,4,5,5,5,6,6,6,4,5,5,6,4,6,5,4,6
case_457;5,5,5,5,4,5,4,6,5,4,4,4,4,5,4,6,5,6,4,5
case_458;4,5,5,6,4,5,5,4,4,5,4,6,6,5,5,4,4,4,4,4
case_459;4,4,5,6,5,4,5,6,6,4,5,5,6,6,4,6,5,5,5,5
case_460;4,6,5,4,4,5,4,4,5,5,5,6,6,4,4,4,6,6,5,4
case_461;5,4,4,6,4,5,6,4,5,4,4,5,4,6,5,5,6,5,5,4
case_462;4,4,4,5,4,6,4,4,6,5,4,6,4,6,4,6,6,5,4,4
case_463;5,6,5,5,6,4,4,5,6,6,5,5,5,4,4,4,5,5,6,4
case_464;4,4,5,5,6,5,6,4,5,5,5,6,6,5,5,4,4,4,4,4
case_465;4,4,5,4,5,5,4,4,4,6,4,6,5,4,5,4,5,5,4,6
case_466;5,4,4,6,6,6,4,5,6,5,4,4,5,5,4,5,6,6,4,5
case_467;5,4,4,5,4,5,4,5,5,6,4,6,4,6,4,6,4,6,5,5
case_468;5,5,6,5,4,6,6,6,6,4,5,4,5,6,4,4,6,4,5,5
case_469;5,4,4,5,4,5,4,6,4,4,6,5,6,4,4,6,6,6,6,6
case_470;5,6,6,5,4,4,5,4,4,5,6,4,5,6,5,6,6,5,4,6
case_471;4,4,6,5,4,4,4,4,5,6,6,4,6,4,5,4,6,4,6,6
case_472;5,6,6,4,5,6,4,5,4,5,6,5,6,5,6,6,6,5,6,6
case_473;5,5,5,5,4,4,5,5,6,4,6,6,4,6,4,6,5,6,5,6
case_474;4,4,4,6,5,5,4,6,5,5,6,4,6,6,4,4,5,4,6,6
case_475;4,4,4,4,4,5,5,5,5,4,4,4,6,6,5,4,6,5,5,4
case_476;5,5,4,5,4,5,4,5,5,5,6,5,4,4,4,4,5,4,4,5
case_477;5,6,4,5,4,6,5,6,4,4,5,6,6,5,4,6,6,4,4,6
case_478;5,6,6,6,5,6,5,4,4,5,5,5,6,6,6,5,5,4,6,5
case_479;5,4,6,5,6,5,5,5,4,6,6,6,6,6,4,4,6,4,4,6
case_480;4,6,5,5,5,4,5,6,5,4,6,4,6,5,4,4,6,6,5,4
case_481;4,6,4,5,4,6,5,6,4,4,6,6,6,4,6,5,6,5,5,5
case_482;4,4,4,4,5,5,6,4,4,4,5,6,6,6,5,5,6,6,6,4
case_483;4,6,6,5,6,5,6,5,6,6,5,5,5,5,4,6,6,6,4,5
case_484;4,4,5,6,5,5,6,4,5,6,6,5,6,4,4,5,5,6,4,4
case_485;4,4,6,5,4,4,6,5,4,6,6,5,5,5,4,6,6,4,5,4
case_486;4,4,6,5,4,4,5,6,4,6,4,5,5,6,6,5,4,4,5,6
case_487;4,5,4,6,6,6,5,4,5,6,5,6,5,5,5,4,6,4,4,6
case_488;5,6,5,4,5,6,5,5,4,5,4,5,4,4,4,4,4,6,6,6
case_489;5,4,4,4,4,6,4,4,5,6,4,5,6,5,6,5,6,6,5,4
case_490;4,4,5,4,4,5,5,4,5,6,4,5,6,5,4,4,5,6,6,6
case_491;5,4,4,4,6,4,6,5,5,5,6,6,4,6,6,6,4,5,5,5
case_492;5,4,6,6,5,6,4,5,4,5,5,5,4,5,5,6,4,5,4,4
case_493;4,4,4,6,6,6,4,6,6,5,5,6,5,6,5,6,6,4,4,6
case_494;5,6,4,5,4,4,4,4,6,6,4,6,5,6,4,4,5,4,5,5
case_495;4,5,5,4,4,4,5,4,5,6,6,6,6,5,6,4,6,5,4,4
case_496;5,6,4,6,4,4,6,4,4,6,5,6,6,4,6,5,4,5,4,5
case_497;4,5,4,5,6,4,5,4,5,4,6,6,5,6,5,6,4,6,6,5
case_498;5,6,5,6,5,5,4,5,4,5,4,6,4,4,4,6,6,6,6,4
case_499;5,6,4,5,4,6,6,6,5,5,6,4,5,6,4,5,4,6,6,5
case_500;4,5,5,4,6,5,5,6,6,6,6,5,6,4,6,6,6,4,5,4
case_501;5,4,4,5,4,6,6,4,4,4,4,6,4,6,4,5,6,4,4,5
case_502;4,6,5,5,4,6,5,6,6,4,6,5,6,6,5,5,5,4,6,5
case_503;4,4,6,5,4,6,6,4,5,6,4,6,6,6,5,6,5,4,5,4
case_504;5,5,5,4,4,4,4,6,5,4,4,6,5,6,6,6,6,5,4,5
case_505;5,4,5,4,4,4,4,5,5,5,5,6,6,5,5,4,5,4,6,4
case_506;4,4,5,4,4,6,5,6,6,4,6,6,6,5,4,4,5,4,5,6
case_507;4,6,5,4,4,5,6,5,5,6,5,4,4,4,4,5,4,5,5,5
case_508;5,6,5,6,4,5,5,5,6,4,6,6,6,6,5,4,4,4,6,5
case_509;4,5,6,5,5,5,4,6,6,4,4,6,4,6,6,5,4,5,6,6
case_510;4,5,4,5,5,4,5,5,6,5,4,5,5,5,6,6,5,6,5,5
