trace_id;activity_ids
case_400;6,5,6,4,5,6,4,4,6,5,6,5,6,5,6,6,4,6,6,5
case_401;5,6,6,6,5,6,6,4,4,5,6,6,5,5,4,5,5,5,4,4
case_402;6,5,4,5,4,6,6,5,5,6,6,4,4,5,4,4,6,4,4,5
case_403;6,4,4,5,5,6,5,6,4,5,4,4,4,5,5,5,6,6,5,4
case_404;5,6,5,4,4,6,4,6,4,6,5,5,5,4,5,4,5,6,6,5
case_405;4,5,5,5,4,6,4,4,5,5,4,4,5,5,5,5,5,6,6,5
case_406;6,6,5,6,4,6,4,6,5,6,4,6,6,5,5,5,5,6,5,4
case_407;5,6,4,5,6,6,6,5,6,5,6,5,6,4,5,6,6,4,5,4
case_408;5,6,5,6,4,4,6,4,5,6,5,6,4,5,5,6,5,6,6,5
case_409;5,6,6,6,4,4,6,6,4,6,5,4,5,4,5,6,6,6,4,5
case_410;4,4,4,5,5,6,5,5,6,4,6,6,6,6,6,6,6,4,6,5
case_411;5,4,4,5,5,5,4,5,5,4,4,4,5,5,5,4,5,6,6,5
case_412;5,5,6,5,5,4,4,4,5,5,6,6,4,4,4,5,6,4,4,5
case_413;6,4,6,4,6,4,4,6,5,6,6,4,6,6,4,4,6,5,4,5
case_414;5,4,6,5,4,6,6,6,6,5,5,6,4,4,4,6,5,6,6,5
case_415;5,5,5,4,6,4,6,6,5,6,5,5,6,4,4,4,5,4,6,5
case_416;6,4,5,6,4,6,5,6,6,6,5,5,4,6,6,6,5,5,5,5
case_417;4,6,6,4,4,5,6,4,6,5,4,5,4,6,4,5,4,4,5,4
case_418;6,6,4,5,4,4,5,4,4,6,4,5,6,4,6,6,5,4,5,5
case_419;4,4,5,4,5,4,4,4,6,6,4,6,6,4,5,4,4,4,5,5
case_420;4,4,5,5,5,6,4,5,4,5,6,4,5,6,4,5,6,6,5,4
case_421;6,5,5,6,4,5,5,5,5,4,6,6,4,6,5,6,4,5,6,5
case_422;4,4,6,4,5,5,4,4,6,4,5,5,4,4,5,5,4,6,6,5
case_423;5,4,4,6,4,4,5,5,4,5,4,4,4,6,4,6,4,6,6,5
case_424;5,6,5,4,6,5,4,6,6,4,4,6,5,6,5,6,6,4,6,5
case_425;6,5,4,6,6,5,6,4,6,4,5,4,5,6,4,4,4,5,4,5
case_426;5,4,5,5,4,5,5,6,6,6,4,4,4,6,6,4,6,6,6,5
case_427;4,5,5,5,4,5,4,5,4,5,5,6,4,6,5,4,4,6,6,5
case_428;6,4,6,5,4,5,5,5,4,5,6,6,5,6,5,6,5,6,5,4
case_429;4,4,6,5,4,4,6,4,5,6,4,6,4,4,6,4,5,6,6,5
case_430;4,6,5,5,6,6,5,5,4,6,5,4,6,4,4,6,6,4,5,4
case_431;5,4,4,4,4,4,4,4,5,5,5,5,5,4,5,4,4,6,6,5
case_432;4,5,6,6,4,5,5,4,4,4,6,5,4,6,5,5,4,6,6,5
case_433;6,5,4,5,6,5,5,4,5,5,4,4,4,4,5,5,6,6,5,5
case_434;5,4,6,6,4,6,6,6,5,4,4,5,4,6,4,5,5,4,4,5
case_435;6,5,5,5,6,6,4,4,5,4,5,6,4,4,4,5,4,6,5,4
case_436;5,6,6,6,5,5,6,5,5,4,6,4,6,5,5,6,5,4,4,4
case_437;4,5,4,4,5,6,4,6,6,4,6,4,4,4,6,4,4,5,4,4
