trace_id;activity_ids
case_200;4,4,4,4,5,5,5,5,6,6,6,5,6,6,6,5,5,5,6,4
case_201;4,6,6,4,6,4,6,4,6,5,6,4,4,5,6,5,6,5,4,4
case_202;4,6,4,6,6,4,6,6,4,4,6,4,4,4,4,6,6,4,6,5
case_203;4,5,6,6,5,6,5,5,4,5,5,4,6,6,4,4,5,6,4,5
case_204;4,6,6,6,5,5,4,5,4,4,4,6,4,4,6,5,6,4,6,5
case_205;4,5,6,5,6,5,5,4,6,6,4,4,4,5,5,5,6,4,6,6
case_206;4,4,4,4,6,4,6,6,5,4,5,5,6,4,5,6,5,5,5,5
case_207;4,4,5,5,4,4,5,6,5,5,4,6,6,4,4,6,5,4,4,5
case_208;4,4,6,5,5,6,6,4,4,6,4,6,5,6,4,5,6,5,6,6
case_209;4,5,4,5,5,6,6,6,4,6,4,4,5,6,4,5,4,4,4,6
case_210;4,6,6,5,4,4,5,5,5,6,4,6,6,4,6,5,4,5,6,5
case_211;4,4,4,6,6,6,6,4,5,6,5,4,4,6,6,4,6,4,6,4
case_212;4,5,6,6,6,6,4,6,5,6,5,6,5,4,4,4,6,5,5,6
case_213;4,5,6,6,4,6,5,6,6,5,6,5,4,4,5,6,5,6,5,6
case_214;4,6,6,4,6,4,5,5,4,4,5,4,5,5,5,6,5,5,4,5
case_215;4,6,5,6,6,5,4,5,5,4,6,4,5,4,5,4,5,6,6,5
case_216;4,4,5,4,6,6,5,6,5,4,4,6,4,5,6,4,6,5,5,5
case_217;4,6,4,4,6,6,4,5,5,4,6,4,5,5,5,4,4,5,6,5
case_218;4,5,4,6,4,5,5,4,5,5,6,6,5,4,6,5,5,4,5,5
case_219;4,4,5,4,6,5,6,5,6,5,5,5,5,4,5,4,5,5,5,4
case_220;4,4,5,6,6,6,5,4,4,4,4,5,6,5,4,5,5,5,6,4
case_221;4,4,6,6,4,4,6,6,6,5,5,6,4,6,5,4,6,4,6,4
case_222;4,5,6,6,6,5,4,5,4,6,6,6,5,4,4,5,5,4,4,4
case_223;4,6,5,4,5,6,5,4,4,6,4,5,4,4,4,4,5,5,6,6
case_224;4,5,6,6,5,5,5,5,6,6,6,5,6,5,4,6,6,4,5,6
case_225;4,4,5,4,4,6,5,5,5,6,6,5,4,4,4,5,4,6,4,5
case_226;4,5,4,6,6,6,6,4,4,4,6,5,5,6,4,5,5,4,6,5
case_227;4,6,6,4,6,4,4,5,6,4,4,5,5,4,5,6,5,5,5,5
case_228;4,5,6,4,4,4,5,6,6,6,6,4,4,6,4,5,6,5,5,5
case_229;4,6,4,4,4,5,5,5,6,6,5,6,6,6,4,6,5,4,4,5
case_230;4,4,6,6,4,6,6,5,6,6,4,4,6,6,4,4,6,4,5,5
case_231;4,6,6,6,4,6,5,4,6,4,4,4,6,5,5,5,4,6,4,4
case_232;4,6,5,5,6,4,5,4,4,4,6,6,4,6,4,4,6,5,5,5
case_233;4,4,6,6,6,4,4,6,4,6,5,5,4,4,5,5,6,4,6,6
case_234;4,4,5,4,4,5,6,5,5,4,6,5,4,4,4,5,5,4,4,5
case_235;4,6,4,6,4,5,5,6,4,5,5,4,4,6,6,5,6,4,4,5
case_236;4,6,6,5,4,4,6,4,5,4,5,5,5,4,4,6,5,5,4,5
case_237;4,6,6,4,6,4,6,6,6,5,4,6,5,5,4,5,6,4,5,6
case_238;4,6,6,6,4,5,5,6,5,5,6,5,6,4,5,4,5,4,6,5
case_239;4,5,6,5,5,5,5,6,6,6,4,5,6,5,6,6,5,5,6,4
case_240;4,4,6,4,4,5,4,6,6,5,5,6,6,4,6,4,5,5,5,6
case_241;4,4,4,5,4,5,5,6,6,6,5,6,4,6,4,4,5,5,6,6
case_242;4,4,5,6,6,6,6,6,5,6,6,6,6,4,4,5,6,4,4,4
case_243;4,5,5,6,6,4,5,5,5,5,4,4,5,4,5,6,4,5,5,4
case_244;4,6,6,6,6,4,5,4,4,6,5,4,4,4,6,6,5,6,4,5
case_245;4,5,5,6,6,6,4,5,4,4,5,4,5,5,4,4,4,5,6,5
case_246;4,6,6,6,5,5,4,5,5,5,4,6,6,6,6,4,5,4,5,6
case_247;4,5,6,6,5,6,4,6,4,5,6,6,4,4,4,4,5,6,5,5
