trace_id;activity_ids
case_600;6,6,4,6,6,5,6,5,4,6,6,4,5,6,5,4,5,4,5,5
case_601;4,5,6,5,6,4,6,5,5,5,5,5,5,6,5,6,6,6,6,6
case_602;6,6,6,6,6,5,6,4,6,5,5,6,5,5,6,5,4,4,5,6
case_603;6,4,6,4,4,5,6,6,6,6,6,4,6,5,5,6,5,4,5,5
case_604;5,5,4,6,5,5,6,6,5,6,5,4,6,4,4,4,6,4,6,4
case_605;5,6,5,4,4,6,5,4,4,4,5,5,6,5,4,6,5,5,5,4
case_606;6,6,5,5,6,4,4,4,4,4,4,5,5,5,4,6,4,5,4,4
case_607;6,5,6,6,4,4,6,5,5,4,6,4,5,6,4,6,6,6,5,5
case_608;4,5,5,6,4,5,5,4,4,5,4,5,6,4,4,6,4,6,6,6
case_609;5,4,4,6,6,6,5,4,6,5,6,4,4,4,4,4,4,4,6,4
case_610;5,5,4,4,5,6,5,5,4,5,4,5,6,6,6,5,5,5,4,4
case_611;5,5,4,4,4,5,4,5,4,6,4,4,4,5,4,4,5,6,5,5
case_612;4,5,6,6,4,6,4,6,4,4,4,4,5,5,5,6,6,4,5,5
case_613;6,6,5,5,5,6,6,6,4,5,4,6,5,6,5,6,4,6,6,6
case_614;4,6,6,6,4,6,4,5,4,4,4,4,5,6,4,4,4,4,5,5
case_615;5,5,5,4,4,6,6,5,5,5,5,5,5,6,6,5,5,4,4,5
case_616;6,4,4,5,6,6,6,4,4,4,6,4,4,6,4,4,4,5,5,4
case_617;5,6,5,5,4,4,4,5,6,4,5,4,4,6,5,4,5,4,4,4
case_618;5,5,6,5,6,4,4,4,4,5,6,4,6,5,4,5,6,5,6,6
case_619;4,6,4,6,6,4,4,6,5,4,4,6,4,4,6,4,5,5,4,4
case_620;5,5,5,4,5,6,5,6,5,6,5,6,4,5,6,6,4,6,4,5
case_621;6,6,5,6,5,4,4,4,5,6,5,4,4,6,4,5,4,6,5,5
case_622;5,5,4,5,4,6,4,6,6,5,4,5,4,6,5,5,5,5,4,6
case_623;6,4,6,6,5,4,4,5,6,6,5,6,4,4,5,4,6,6,5,5
case_624;6,6,6,6,4,5,5,5,5,4,5,5,4,5,4,6,5,6,5,6
case_625;5,4,6,4,4,5,6,6,4,5,4,5,4,5,4,5,5,5,6,4
