trace_id;activity_ids
case_400;5,5,6,5,5,6,5,5,6,6,4,5,5,4,6,5,5,4,4,6
case_401;5,5,5,5,6,6,6,4,6,5,4,6,4,4,5,5,6,5,6,4
case_402;4,5,4,6,4,4,5,5,4,6,6,4,4,4,4,5,6,4,6,5
case_403;5,4,4,4,6,5,6,5,6,6,5,4,4,4,5,5,5,4,6,5
case_404;4,6,4,4,4,6,4,4,6,5,5,5,4,4,6,4,5,4,6,6
case_405;5,5,6,4,4,6,5,4,5,5,4,4,4,4,5,6,4,4,6,6
case_406;5,5,5,6,4,5,5,5,4,5,6,5,5,4,5,5,5,5,6,6
case_407;4,5,4,6,5,5,4,6,4,4,5,6,5,5,5,5,6,4,6,6
case_408;4,6,5,5,6,4,5,4,4,5,4,6,4,6,5,6,4,5,6,6
case_409;4,6,5,6,5,6,6,6,5,5,4,5,6,5,6,4,5,4,6,6
case_410;5,5,4,5,5,4,4,4,5,5,5,5,6,4,6,4,5,6,6,6
case_411;4,5,4,4,6,4,6,4,5,5,5,5,4,6,4,5,4,6,6,4
case_412;5,5,6,6,5,4,5,6,5,5,4,4,4,5,4,6,6,4,5,6
case_413;5,4,4,5,5,5,5,4,6,6,4,5,6,6,4,6,5,4,6,4
case_414;5,4,5,4,6,4,4,6,4,5,6,4,6,5,4,4,4,5,6,6
case_415;4,6,5,6,4,4,5,5,4,6,4,6,6,5,6,5,6,6,5,6
case_416;5,6,6,4,6,4,4,5,6,5,6,6,6,6,6,6,4,6,5,6
case_417;4,6,6,5,6,6,4,5,5,5,4,5,4,4,4,4,5,4,6,4
case_418;5,4,4,5,6,4,6,6,6,4,6,4,5,4,4,5,4,4,6,4
case_419;4,4,5,4,5,4,5,6,5,4,4,4,4,6,5,5,4,5,6,6
case_420;4,4,4,6,6,6,5,6,5,4,4,5,6,5,4,5,5,6,5,6
case_421;4,6,6,5,5,6,4,6,4,4,6,5,5,5,6,5,4,4,5,6
case_422;5,4,4,4,6,5,4,4,4,5,5,5,5,6,4,4,6,4,6,6
case_423;4,6,4,5,4,4,4,4,5,6,6,4,6,5,4,4,6,6,6,4
case_424;5,5,6,4,4,6,6,6,4,6,6,6,4,4,4,4,4,5,4,6
case_425;5,4,5,4,4,4,5,6,5,6,6,6,5,6,4,5,6,6,5,6
case_426;5,4,4,5,5,4,5,6,5,6,5,5,6,5,6,5,6,5,6,6
case_427;5,4,4,4,4,6,4,6,4,6,6,4,5,4,4,5,4,6,5,6
case_428;4,5,5,5,5,4,4,5,6,4,6,5,4,5,6,4,5,5,6,6
case_429;4,5,5,4,4,4,4,4,4,6,4,6,6,4,5,4,6,6,4,4
case_430;4,5,5,5,5,6,6,6,4,4,4,6,5,4,6,6,4,4,6,6
case_431;4,4,5,5,4,4,6,5,4,4,5,5,4,5,4,4,6,4,6,6
case_432;4,6,6,6,5,4,4,5,6,4,5,5,6,4,5,6,6,5,4,4
case_433;4,5,4,6,4,5,4,6,5,4,4,6,6,5,5,6,4,4,6,4
case_434;4,4,5,6,5,4,4,5,6,6,4,4,4,6,6,4,5,4,6,4
case_435;5,4,6,6,5,6,6,4,6,6,6,6,4,4,4,4,6,6,6,6
case_436;4,6,6,5,5,5,5,4,5,6,4,5,5,4,4,4,4,6,6,6
case_437;4,6,5,4,5,6,4,5,6,5,6,4,4,5,6,5,4,5,6,6
case_438;4,4,6,5,4,5,4,4,6,4,5,6,4,4,4,4,6,6,4,4
case_439;4,5,4,6,6,5,4,4,5,6,4,6,6,6,4,4,5,5,5,6
