trace_id;activity_ids
case_0;4,5,4,6,4,4,5,6,5,4,4,4,6,4,5,6,6,4,6,4
case_1;6,4,6,5,4,4,5,6,6,6,6,5,4,5,6,6,4,4,6,4
case_2;6,4,4,4,4,4,5,4,5,6,5,4,4,6,4,6,6,4,4,6
case_3;4,5,6,4,4,5,4,4,5,6,5,4,5,4,5,6,5,6,5,4
case_4;4,4,5,4,6,4,5,4,5,4,4,5,6,5,4,6,4,4,4,6
case_5;6,5,6,4,4,6,6,4,6,6,6,4,5,4,4,5,6,6,4,4
case_6;6,6,6,6,5,6,4,5,6,6,5,4,5,4,4,6,5,6,6,4
case_7;4,4,6,5,4,6,5,4,5,4,4,6,6,4,4,4,5,6,5,4
case_8;6,4,4,4,6,5,4,5,4,6,5,6,6,5,6,6,6,4,5,4
case_9;4,5,6,6,5,6,5,4,4,6,4,6,4,6,4,4,6,5,4,6
case_10;4,4,6,5,6,4,4,6,4,5,6,6,4,6,4,5,6,6,5,4
case_11;6,6,5,4,4,4,5,4,6,6,5,6,5,4,6,6,5,6,5,4
case_12;6,6,5,4,5,6,4,4,4,4,4,5,6,4,5,4,4,5,4,6
case_13;6,6,6,5,4,6,6,4,6,6,5,4,6,4,6,6,5,4,5,4
case_14;4,6,6,6,4,4,5,6,6,4,5,4,4,6,5,4,5,4,4,6
case_15;4,6,6,4,4,4,6,6,6,4,6,4,6,4,6,5,4,6,4,4
case_16;6,4,4,5,6,6,6,6,5,6,6,4,4,5,6,4,4,5,6,6
case_17;4,4,6,6,4,5,4,4,6,5,4,6,5,4,6,5,6,5,4,6
case_18;6,6,4,6,6,4,6,6,6,6,4,4,5,4,4,6,5,4,5,4
case_19;6,5,6,4,4,4,5,4,4,6,5,4,5,6,6,6,6,5,6,4
case_20;6,6,6,5,4,6,4,5,6,6,4,6,4,5,6,4,6,6,6,4
case_21;4,4,5,6,6,5,4,5,4,6,5,6,6,6,6,4,5,6,5,6
case_22;4,4,4,4,5,6,6,4,5,6,6,6,5,4,4,4,4,6,4,6
case_23;6,4,5,6,4,6,4,6,5,6,6,4,5,4,6,6,5,4,6,6
case_24;6,5,4,5,4,6,4,4,5,6,4,6,4,5,6,6,5,6,5,6
case_25;4,6,5,6,6,6,6,5,4,5,6,5,4,4,6,5,6,4,6,6
case_26;4,5,4,5,6,6,4,6,5,4,4,6,6,4,4,5,6,4,6,4
case_27;6,5,6,5,4,5,4,4,5,6,5,6,4,4,4,4,4,4,5,4
case_28;6,5,6,6,4,4,4,5,4,4,4,4,5,4,6,6,4,4,6,6
case_29;6,4,5,6,4,5,4,5,4,4,5,6,6,4,5,4,5,4,6,6
