trace_id;activity_ids
case_600;4,6,4,5,5,4,5,4,6,4,6,5,6,6,6,5,5,6,6,5
case_601;4,6,5,4,5,5,6,4,5,4,4,6,6,6,6,6,4,6,5,5
case_602;4,4,6,4,4,5,4,5,4,5,4,5,6,4,6,5,5,4,4,6
case_603;4,4,5,5,4,4,6,5,6,6,6,6,5,6,4,6,5,6,5,5
case_604;4,6,5,5,6,5,5,5,6,4,4,4,6,5,5,6,6,4,5,6
case_605;4,5,6,4,5,6,4,6,5,6,6,6,4,5,6,4,5,4,5,5
case_606;4,6,5,5,4,4,5,5,5,6,6,4,6,6,6,4,5,4,6,6
case_607;4,4,4,4,6,4,5,4,4,5,4,6,4,5,4,6,5,4,5,5
case_608;4,6,5,6,4,5,6,5,4,6,5,5,5,6,5,6,6,5,5,6
case_609;4,4,4,5,6,4,6,4,4,6,6,6,4,4,4,5,6,4,5,5
case_610;4,6,5,4,5,6,6,6,6,6,4,6,6,6,4,6,4,4,5,5
case_611;4,4,4,5,6,6,5,6,5,5,4,4,4,6,5,6,6,5,6,4
case_612;4,5,5,6,6,4,6,6,4,4,6,4,6,5,4,4,4,5,5,6
case_613;4,6,4,6,6,5,4,4,5,5,5,6,4,6,6,6,6,4,4,5
case_614;4,4,5,4,5,4,6,4,6,6,6,5,5,6,4,5,6,5,4,4
case_615;4,4,5,5,4,5,6,5,6,4,6,4,4,4,4,5,4,4,4,5
case_616;4,5,4,6,5,4,6,6,6,4,6,6,4,4,6,4,4,4,5,5
case_617;4,6,5,4,4,4,5,5,5,6,5,4,4,6,4,4,4,4,6,6
case_618;4,5,6,5,5,5,5,5,6,4,6,4,6,4,5,6,5,4,6,4
case_619;4,4,4,5,4,4,4,5,5,5,4,4,5,5,4,4,5,4,4,6
case_620;4,6,6,5,4,4,6,5,5,5,6,4,6,5,5,5,5,4,5,6
case_621;4,5,5,5,4,4,5,6,5,4,4,4,4,4,4,5,6,6,6,6
case_622;4,5,5,4,5,6,5,5,5,4,4,5,4,5,6,4,6,4,6,6
case_623;4,6,5,6,5,4,4,6,6,6,6,4,4,6,5,5,5,6,6,5
case_624;4,6,5,4,6,4,4,4,6,5,4,5,6,4,5,5,5,5,4,6
case_625;4,6,4,6,5,4,5,4,5,5,6,5,4,6,5,4,4,5,5,6
case_626;4,6,5,4,4,5,6,5,4,6,6,6,6,5,5,5,6,4,5,6
case_627;4,4,6,5,5,5,4,5,5,6,5,5,4,6,6,5,5,4,4,6
case_628;4,4,5,5,4,6,5,6,6,5,4,6,4,6,5,6,6,6,5,4
case_629;4,5,5,6,4,4,6,6,5,5,5,4,4,4,4,6,4,5,5,5
case_630;4,5,6,6,5,6,5,6,5,5,6,4,6,6,5,4,5,4,6,4
case_631;4,6,6,4,5,5,4,6,4,5,6,6,4,4,5,4,6,5,6,6
case_632;4,4,6,5,4,4,4,4,4,5,5,4,4,6,4,5,6,5,4,4
case_633;4,5,4,6,4,4,6,5,5,6,6,6,4,4,5,5,6,6,5,5
case_634;4,6,5,5,4,5,4,4,5,5,4,4,4,4,6,6,5,5,6,4
case_635;4,4,6,4,5,5,5,4,4,6,4,6,5,6,5,5,4,5,4,4
case_636;4,5,6,4,6,4,5,6,5,6,5,5,5,6,4,6,5,4,4,4
case_637;4,6,4,4,4,5,4,6,6,4,4,5,4,4,4,4,4,4,5,5
case_638;4,6,5,5,6,4,4,6,5,4,6,6,4,5,5,6,5,6,5,6
case_639;4,5,5,5,6,6,6,6,5,6,5,6,4,6,5,5,4,5,6,6
case_640;4,5,4,4,6,4,5,6,6,6,5,5,6,5,6,5,5,6,4,6
case_641;4,5,6,6,4,4,4,6,4,4,5,6,5,4,5,5,5,5,4,4
case_642;4,5,6,4,4,6,6,5,5,6,4,6,5,6,6,5,6,5,6,6
case_643;4,6,5,6,4,4,6,6,4,6,6,6,4,6,5,5,5,4,6,5
case_644;4,4,5,5,4,5,5,5,6,6,6,5,5,5,6,4,4,4,6,4
case_645;4,6,4,4,4,4,4,5,6,5,4,5,6,5,6,5,6,5,5,4
case_646;4,5,6,6,5,4,4,5,4,5,4,6,6,5,4,5,4,5,5,5
case_647;4,5,4,5,6,6,4,6,4,4,5,6,6,6,6,4,6,5,5,6
case_648;4,6,5,6,4,4,6,6,5,4,6,6,4,5,4,5,4,4,5,5
case_649;4,6,6,5,4,5,4,6,5,6,5,5,6,6,5,5,4,6,6,5
case_650;4,4,5,5,6,5,5,5,4,6,5,6,6,5,4,4,6,4,6,4
case_651;4,5,6,4,4,6,6,5,5,5,6,6,4,5,6,5,5,6,5,5
case_652;4,4,6,6,5,4,6,6,6,4,6,4,4,6,4,5,5,5,6,6
case_653;4,4,5,4,6,5,5,4,4,5,5,5,5,4,6,5,5,6,4,4
case_654;4,4,4,4,4,5,6,5,6,6,6,4,5,4,5,6,4,4,5,5
case_655;4,4,5,4,4,6,6,6,6,6,4,5,6,5,6,4,6,5,5,4
case_656;4,5,6,5,4,5,5,5,4,6,4,5,6,6,4,6,5,4,5,6
case_657;4,4,6,4,4,5,6,6,6,6,6,4,4,6,4,6,6,6,5,5
case_658;4,4,5,5,5,6,6,4,6,4,5,6,5,5,5,5,5,6,4,5
case_659;4,5,6,6,4,6,4,6,4,6,4,6,4,4,6,4,5,4,5,5
case_660;4,5,5,6,4,4,4,4,4,5,6,6,6,4,5,4,5,5,4,4
case_661;4,5,4,6,5,6,6,4,6,6,4,5,6,5,5,5,6,5,4,6
case_662;4,6,5,5,4,6,4,4,4,4,5,4,5,5,5,5,5,4,6,6
case_663;4,4,4,5,5,4,4,5,6,6,5,5,4,5,6,6,6,5,4,4
case_664;4,5,6,4,6,6,6,4,4,5,5,4,4,6,6,6,6,4,5,6
case_665;4,6,4,4,4,6,4,6,5,6,4,4,6,6,6,4,4,4,5,5
case_666;4,5,4,4,4,4,6,4,5,4,4,6,5,6,5,6,4,6,5,5
case_667;4,5,4,5,6,6,5,4,4,4,5,4,6,5,4,6,6,6,5,5
case_668;4,4,5,5,4,6,4,4,4,5,4,4,6,5,6,5,6,6,4,4
case_669;4,5,5,4,6,4,6,5,4,6,5,4,6,4,4,5,6,5,4,5
case_670;4,6,6,5,5,5,5,6,4,5,5,5,6,6,5,4,5,4,4,6
case_671;4,6,6,4,5,5,4,5,4,4,4,5,5,5,6,5,5,4,5,4
case_672;4,6,4,6,6,5,4,4,6,5,5,4,5,4,4,5,4,4,4,4
case_673;4,5,4,5,5,4,4,5,6,4,4,6,4,5,5,5,6,5,6,5
case_674;4,6,4,5,5,6,6,4,5,5,6,6,5,5,5,6,6,6,4,5
