trace_id;activity_ids
case_0;4,5,6,6,4,5,4,5,4,4,6,4,6,4,6,6,6,4,4,5
case_1;4,6,5,6,4,4,5,6,4,4,4,4,6,6,5,4,4,6,6,5
case_2;4,5,4,4,5,4,4,6,6,5,6,6,5,4,5,6,4,4,4,5
case_3;4,6,5,4,6,4,4,4,5,6,4,4,6,4,5,4,5,4,6,5
case_4;4,6,6,5,6,4,4,5,4,5,6,4,6,4,6,4,4,6,4,5
case_5;4,4,5,4,4,6,6,5,6,6,6,4,6,4,5,4,5,6,4,5
case_6;4,6,6,4,5,4,4,4,5,4,4,5,6,6,6,6,5,4,6,5
case_7;4,5,4,4,4,6,4,6,5,6,6,4,4,6,6,6,6,4,4,5
case_8;4,6,6,5,6,6,4,6,5,4,6,4,5,4,6,5,6,4,6,5
case_9;4,5,4,5,6,4,6,5,6,4,5,6,4,5,4,4,4,5,4,5
case_10;4,6,5,4,4,5,6,5,4,5,6,5,6,6,6,6,4,4,4,5
case_11;4,5,4,5,6,5,4,6,5,6,4,6,5,6,4,4,5,4,4,5
case_12;4,4,4,6,6,4,6,4,6,6,6,4,6,6,4,4,4,5,6,5
case_13;4,5,6,4,6,5,6,4,5,6,4,6,4,6,5,6,5,4,4,5
case_14;4,5,4,4,6,5,4,5,4,4,5,4,4,6,5,4,6,5,6,5
case_15;4,4,4,5,4,5,6,4,6,4,4,6,4,4,4,6,5,6,4,5
case_16;4,5,6,4,6,5,4,5,6,4,6,4,6,4,6,6,5,4,4,5
case_17;4,4,5,6,5,4,4,4,5,4,6,4,5,4,4,6,4,6,6,5
case_18;4,4,4,5,6,6,4,6,4,6,5,4,5,4,4,4,6,6,4,5
case_19;4,5,6,6,5,4,5,6,6,6,6,6,6,4,5,6,6,6,6,5
case_20;4,5,6,6,5,4,5,4,4,4,6,5,4,4,4,6,4,6,6,5
case_21;4,5,4,4,4,5,6,6,4,6,5,4,5,4,4,6,4,5,4,5
case_22;4,6,6,4,4,4,6,5,4,5,4,4,6,6,5,6,4,5,4,5
case_23;4,4,6,5,6,5,4,4,4,6,4,5,4,6,4,5,4,4,6,5
case_24;4,4,5,4,4,4,6,4,5,6,6,4,6,4,4,5,6,6,4,5
case_25;4,4,5,6,5,4,6,4,6,5,4,4,4,6,5,4,5,6,4,5
case_26;4,6,6,5,6,6,5,4,4,4,6,4,6,4,4,5,6,5,4,5
case_27;4,5,4,6,6,6,5,4,6,4,4,4,6,6,6,6,5,6,4,5
case_28;4,5,6,4,4,4,6,6,4,4,5,6,4,5,6,5,4,6,6,5
case_29;4,4,4,6,4,4,4,6,4,4,5,6,4,5,6,4,5,6,4,5
case_30;4,6,6,6,4,5,6,4,5,4,6,6,6,6,6,6,4,5,6,5
case_31;4,6,4,4,4,5,4,5,6,6,4,6,6,6,5,4,6,6,6,5
case_32;4,5,6,4,6,6,4,4,4,4,5,4,6,4,4,5,4,5,4,5
case_33;4,6,5,4,5,4,6,4,6,5,6,4,5,4,4,6,6,5,6,5
case_34;4,4,6,6,4,4,6,4,4,6,5,6,6,6,5,6,6,5,4,5
case_35;4,5,4,6,6,4,5,6,6,5,6,4,5,6,4,4,5,4,6,5
case_36;4,4,4,6,6,6,6,5,4,5,6,6,6,4,4,6,5,6,6,5
case_37;4,5,6,6,6,6,5,6,5,6,5,6,5,6,5,4,6,4,6,5
case_38;4,6,4,6,5,6,6,5,4,6,6,5,4,4,6,6,4,5,4,5
case_39;4,5,6,6,6,4,5,6,6,5,4,4,4,4,6,5,4,4,4,5
case_40;4,5,4,5,4,6,4,5,6,4,5,4,6,5,4,6,6,6,4,5
case_41;4,5,4,6,4,4,5,4,4,5,6,5,6,6,5,4,6,6,4,5
case_42;4,6,6,5,6,4,4,4,4,5,6,4,4,5,4,5,6,6,4,5
case_43;4,5,4,4,5,6,6,6,4,4,4,4,4,6,5,4,4,5,4,5
case_44;4,5,6,4,4,6,6,4,5,6,6,4,4,4,5,4,6,5,6,5
case_45;4,5,4,6,5,6,4,4,5,4,4,6,6,4,5,6,4,5,4,5
case_46;4,5,4,6,5,4,6,6,5,4,6,5,6,4,5,4,4,5,6,5
case_47;4,6,5,4,5,4,5,4,4,5,6,4,6,4,6,6,5,6,4,5
case_48;4,5,6,4,6,6,6,5,6,5,6,5,6,5,4,6,5,4,4,5
case_49;4,6,5,6,6,4,5,4,5,6,4,4,5,6,6,6,4,6,6,5
case_50;4,4,4,4,6,4,6,6,6,5,4,6,5,6,5,6,6,6,4,5
case_51;4,6,4,6,5,6,5,6,5,4,6,5,6,4,5,4,5,6,6,5
case_52;4,5,4,6,6,4,4,4,5,6,4,5,4,4,5,4,6,4,6,5
case_53;4,6,6,5,4,4,5,4,6,6,6,4,4,4,5,6,4,6,6,5
case_54;4,6,6,6,4,4,6,4,5,6,5,6,4,6,6,4,6,5,6,5
case_55;4,6,6,4,5,6,5,6,4,5,4,6,5,6,5,6,6,5,4,5
case_56;4,6,5,6,4,5,4,5,6,5,6,4,4,4,6,4,6,4,4,5
case_57;4,4,6,4,5,4,4,6,6,5,5,6,5,4,5,6,6,5,5,6
case_58;4,6,5,4,5,4,4,6,4,5,5,4,5,4,4,5,4,4,5,5
case_59;4,4,4,6,5,6,6,4,4,4,4,5,4,6,6,6,5,6,5,5
case_60;4,6,5,6,4,5,6,6,6,4,5,4,4,5,6,4,4,4,5,5
case_61;4,4,4,4,5,6,6,6,6,4,6,5,6,6,4,6,6,5,5,6
case_62;4,6,4,5,5,6,5,4,5,6,4,6,6,5,5,5,4,6,4,4
case_63;4,6,5,4,5,6,4,6,6,5,6,5,5,5,6,5,6,4,6,5
case_64;4,4,6,4,4,6,6,6,5,5,4,6,5,5,4,5,4,5,6,4
case_65;4,4,6,6,5,4,4,6,6,6,6,5,6,6,4,5,4,5,5,4
case_66;4,4,6,6,6,4,6,5,4,5,6,4,6,5,4,4,4,6,5,5
case_67;4,6,5,5,5,5,5,6,6,4,6,4,5,6,6,5,4,6,5,6
case_68;4,5,5,6,5,4,5,4,4,4,5,5,5,6,6,6,6,6,5,4
case_69;4,4,4,6,5,4,6,4,5,6,5,5,5,6,5,6,6,6,5,4
case_70;4,5,5,6,4,6,6,5,4,6,5,4,6,4,4,6,5,5,6,4
case_71;4,6,6,5,4,5,6,4,5,4,4,4,5,5,4,4,4,6,5,4
case_72;4,6,4,5,6,6,5,5,5,5,4,4,5,6,4,4,4,5,4,4
case_73;4,6,5,6,5,4,4,5,4,5,4,6,4,6,5,4,5,6,5,5
case_74;4,4,6,5,6,4,5,5,5,6,5,4,4,6,6,4,4,4,4,4
case_75;4,6,6,4,4,5,6,6,6,5,5,5,4,6,5,4,5,6,4,5
case_76;4,6,4,4,5,5,5,6,6,4,4,4,4,6,5,6,6,4,6,5
case_77;4,4,6,5,5,4,5,4,4,6,6,6,4,6,5,4,4,4,5,6
case_78;4,6,4,5,5,6,5,6,5,5,4,5,5,6,6,5,6,4,5,6
case_79;4,6,4,4,4,6,5,6,5,5,6,6,6,4,6,6,6,6,6,4
case_80;4,5,5,5,4,5,4,5,6,5,4,6,6,5,4,5,6,5,4,4
case_81;4,4,6,4,6,4,4,6,6,5,5,4,5,4,6,4,4,6,4,6
case_82;4,6,6,6,5,6,4,4,4,5,4,5,6,5,5,4,4,5,6,5
case_83;4,4,5,6,5,5,6,5,4,6,4,6,4,4,5,5,4,5,5,5
case_84;4,6,4,5,5,5,4,4,5,5,5,5,4,5,4,5,5,6,4,6
case_85;4,6,6,6,4,4,4,4,4,6,6,4,4,4,6,5,6,5,5,4
