case:concept:name,concept:name,time:timestamp
case_0,b,2025-02-24 19:28:11.124591
case_0,b,2025-02-24 19:33:11.124591
case_0,b,2025-02-24 19:38:11.124591
case_0,b,2025-02-24 19:43:11.124591
case_0,b,2025-02-24 19:48:11.124591
case_0,b,2025-02-24 19:53:11.124591
case_0,b,2025-02-24 19:58:11.124591
case_0,b,2025-02-24 20:03:11.124591
case_0,b,2025-02-24 20:08:11.124591
case_0,b,2025-02-24 20:13:11.124591
case_0,b,2025-02-24 20:18:11.124591
case_0,b,2025-02-24 20:23:11.124591
case_0,b,2025-02-24 20:28:11.124591
case_0,b,2025-02-24 20:33:11.124591
case_0,b,2025-02-24 20:38:11.124591
case_0,b,2025-02-24 20:43:11.124591
case_0,b,2025-02-24 20:48:11.124591
case_0,b,2025-02-24 20:53:11.124591
case_0,b,2025-02-24 20:58:11.124591
case_0,b,2025-02-24 21:03:11.124591
case_1,b,2025-02-24 19:28:11.124631
case_1,b,2025-02-24 19:33:11.124631
case_1,b,2025-02-24 19:38:11.124631
case_1,b,2025-02-24 19:43:11.124631
case_1,b,2025-02-24 19:48:11.124631
case_1,b,2025-02-24 19:53:11.124631
case_1,b,2025-02-24 19:58:11.124631
case_1,b,2025-02-24 20:03:11.124631
case_1,b,2025-02-24 20:08:11.124631
case_1,b,2025-02-24 20:13:11.124631
case_1,b,2025-02-24 20:18:11.124631
case_1,b,2025-02-24 20:23:11.124631
case_1,b,2025-02-24 20:28:11.124631
case_1,b,2025-02-24 20:33:11.124631
case_1,b,2025-02-24 20:38:11.124631
case_1,b,2025-02-24 20:43:11.124631
case_1,b,2025-02-24 20:48:11.124631
case_1,b,2025-02-24 20:53:11.124631
case_1,b,2025-02-24 20:58:11.124631
case_1,a,2025-02-24 21:03:11.124631
case_2,b,2025-02-24 19:28:11.124663
case_2,a,2025-02-24 19:33:11.124663
case_2,b,2025-02-24 19:38:11.124663
case_2,b,2025-02-24 19:43:11.124663
case_2,b,2025-02-24 19:48:11.124663
case_2,b,2025-02-24 19:53:11.124663
case_2,b,2025-02-24 19:58:11.124663
case_2,b,2025-02-24 20:03:11.124663
