trace_id;activity_ids
case_800;4,6,4,4,5,5,4,5,6,4,6,4,4,6,5,4,6,4,4,4
case_801;5,6,4,6,5,4,4,4,4,6,5,5,6,5,5,4,6,4,4,5
case_802;5,4,4,6,4,4,5,6,5,6,4,5,6,5,6,4,4,4,4,4
case_803;5,5,5,4,6,4,6,4,5,6,4,6,4,4,4,5,4,4,5,4
case_804;4,4,6,5,6,5,6,5,5,6,5,6,4,6,4,4,4,4,6,5
case_805;4,5,5,5,5,4,5,4,6,4,4,4,6,4,4,4,6,5,4,4
case_806;4,5,4,6,5,5,6,5,5,6,5,6,5,5,4,4,6,5,4,5
case_807;5,4,4,4,5,5,4,5,5,6,5,5,6,5,4,6,5,5,5,4
case_808;5,5,5,6,4,4,6,5,5,5,4,5,4,4,5,6,4,5,5,4
case_809;5,5,4,6,5,4,4,5,6,5,6,5,4,4,6,4,6,4,6,4
case_810;4,5,6,5,6,4,4,4,5,5,6,5,4,5,4,4,6,5,4,5
case_811;4,4,4,5,5,4,4,5,5,6,5,6,4,6,5,5,5,6,5,5
case_812;4,6,4,6,5,5,6,4,5,4,6,4,4,6,5,5,4,5,5,5
case_813;4,6,4,6,5,5,6,4,6,5,6,5,5,5,6,4,6,4,4,4
case_814;5,6,4,6,5,6,4,5,4,5,6,4,4,5,5,4,4,5,5,4
case_815;5,4,5,6,4,4,5,6,4,5,4,6,5,4,5,6,5,4,5,4
case_816;5,6,4,6,4,5,6,5,5,4,6,4,4,5,4,4,6,4,4,5
case_817;4,6,5,6,5,4,5,4,6,4,6,5,5,5,4,5,6,4,4,5
case_818;4,5,6,4,4,6,5,6,4,6,4,6,5,6,5,5,6,5,6,5
case_819;4,6,4,6,4,5,5,4,5,5,5,6,4,4,4,6,5,6,4,4
case_820;5,6,4,4,6,4,4,5,5,4,6,5,5,6,5,4,5,5,4,5
case_821;4,5,4,6,5,4,6,4,4,5,4,4,4,6,5,4,6,4,4,4
case_822;4,6,4,4,5,6,4,6,5,5,5,5,6,5,4,6,5,6,5,4
case_823;4,4,6,5,6,4,4,4,4,5,6,5,5,6,4,5,4,6,4,4
case_824;5,6,5,6,4,5,6,4,6,4,4,6,4,5,4,5,5,4,5,4
case_825;4,5,5,4,4,6,4,5,4,6,4,5,5,6,4,4,5,4,5,5
case_826;4,5,6,5,5,4,6,5,4,5,4,6,5,5,5,4,6,5,4,4
case_827;4,4,4,6,4,5,6,5,5,6,4,5,6,5,4,6,4,5,5,4
case_828;5,4,6,4,5,4,6,5,4,4,4,6,5,6,5,4,6,5,4,4
case_829;5,4,4,4,6,4,6,4,4,5,6,5,6,4,4,5,5,5,5,4
case_830;4,6,5,5,6,4,4,5,5,6,5,5,4,5,5,5,5,6,4,5
case_831;4,5,5,4,5,6,4,5,5,5,5,4,4,4,6,4,4,4,6,5
case_832;4,5,5,4,4,6,4,6,4,4,5,4,5,6,5,4,4,4,5,5
