trace_id;activity_ids
case_800;4,6,5,6,4,5,5,4,5,6,4,5,4,6,4,5,4,4,5,4
case_801;6,6,5,5,4,5,6,4,6,5,6,4,5,6,5,6,4,4,5,6
case_802;6,5,5,6,6,6,5,5,6,5,4,4,4,6,5,6,4,4,4,6
case_803;5,4,6,4,4,5,4,6,6,5,4,6,6,4,5,4,6,4,6,5
case_804;4,6,6,5,6,5,5,5,6,5,5,6,4,6,5,6,4,4,6,5
case_805;6,4,5,4,6,4,6,6,5,6,5,5,5,5,6,5,4,6,4,4
case_806;6,4,5,4,5,4,4,6,5,4,6,5,5,5,4,4,4,6,6,4
case_807;4,4,6,6,5,5,4,4,6,4,6,4,6,4,6,6,5,5,4,5
case_808;6,5,5,6,5,6,5,5,6,5,5,4,4,6,6,6,4,4,6,4
case_809;5,4,5,6,5,6,5,5,5,4,6,5,6,5,4,6,6,4,4,5
case_810;5,4,5,4,6,6,6,4,5,5,6,6,4,6,5,4,5,5,4,4
case_811;6,6,4,4,5,6,4,4,6,5,4,4,4,5,4,5,6,6,6,5
case_812;5,4,4,5,4,5,5,4,4,5,4,6,4,4,5,4,4,6,5,4
case_813;6,4,6,6,5,4,6,5,5,6,5,6,6,4,5,4,6,5,4,4
case_814;6,4,5,6,5,4,6,4,6,4,4,6,5,5,4,6,6,5,6,4
case_815;4,4,5,4,4,6,5,6,4,5,5,4,6,4,5,5,4,4,6,5
case_816;6,5,6,4,4,6,4,6,5,6,4,5,5,5,4,4,6,5,5,5
case_817;4,5,5,6,4,4,6,4,4,6,5,4,5,5,6,5,6,4,5,4
case_818;4,4,5,4,5,6,5,6,5,6,5,6,5,6,5,4,4,6,6,6
case_819;4,6,4,4,5,4,5,4,4,4,5,5,6,4,4,6,4,4,6,5
case_820;5,5,6,5,6,4,5,5,4,4,5,4,6,5,5,6,5,5,4,5
case_821;6,6,4,4,6,5,5,4,6,6,6,5,5,6,6,5,5,5,6,4
case_822;5,6,4,5,4,5,6,4,5,5,5,4,5,4,4,5,6,5,4,6
case_823;4,4,6,5,6,6,5,4,6,6,4,4,4,5,6,5,4,5,4,6
case_824;4,6,6,4,6,5,4,4,4,4,4,6,4,4,6,4,5,5,4,5
case_825;5,4,4,4,5,5,6,5,4,5,6,5,5,6,4,5,6,6,6,5
case_826;6,4,4,5,5,5,5,6,6,6,6,6,6,4,6,4,6,6,6,5
case_827;6,6,6,4,4,4,6,4,5,5,5,6,5,4,4,4,5,4,6,4
case_828;4,6,5,5,5,4,6,4,5,4,4,5,5,5,6,4,4,5,6,4
case_829;5,6,6,5,4,5,4,6,5,4,6,6,5,6,5,6,5,5,4,4
case_830;5,4,5,6,5,4,5,6,4,4,6,4,4,6,4,5,6,6,4,6
case_831;6,6,5,5,4,6,6,4,5,5,4,4,4,6,4,6,6,6,5,4
case_832;4,5,6,5,4,5,4,5,5,6,5,5,6,4,4,4,6,4,6,4
case_833;5,5,5,6,5,6,5,4,6,4,5,5,5,5,6,6,5,4,4,5
case_834;4,5,5,6,4,6,6,5,6,6,6,5,6,5,4,6,6,5,4,4
case_835;5,4,4,5,4,4,6,6,6,5,4,6,5,6,6,6,4,6,5,5
case_836;4,6,5,5,6,5,6,4,4,4,6,6,4,6,6,5,6,4,4,4
case_837;5,4,5,4,4,4,4,5,4,6,4,5,4,5,4,5,6,4,6,5
case_838;6,4,6,4,6,6,6,5,5,6,6,4,4,6,6,6,6,6,6,4
case_839;4,6,4,6,6,5,4,5,4,5,6,4,5,4,6,4,6,4,4,5
case_840;4,5,5,4,5,6,5,4,5,6,4,6,6,5,4,5,6,4,4,4
case_841;4,6,5,6,4,6,6,4,4,4,5,5,6,5,6,6,6,6,6,6
case_842;4,4,6,6,6,4,4,5,5,6,6,5,5,5,5,4,5,4,6,6
case_843;4,5,5,4,6,6,5,6,4,4,6,4,4,6,6,5,6,6,5,4
case_844;5,5,6,4,5,5,6,5,4,5,6,4,4,5,6,6,4,4,4,5
case_845;4,6,4,5,6,4,5,5,4,5,4,6,4,4,4,4,4,5,6,4
case_846;5,5,5,5,5,6,5,6,4,4,4,4,5,4,6,4,6,4,4,6
case_847;4,5,4,6,5,5,4,4,4,6,5,4,5,4,6,5,4,6,5,6
case_848;5,6,6,4,5,6,5,6,4,4,6,5,5,4,4,4,5,6,5,4
case_849;6,5,6,5,4,5,6,4,6,6,6,4,5,6,6,5,6,4,4,5
case_850;4,6,6,4,6,6,4,5,6,6,6,5,6,6,6,5,6,6,4,4
case_851;6,4,6,5,5,4,4,4,6,5,6,4,4,6,4,4,6,6,5,4
case_852;6,6,6,4,5,5,6,6,4,5,5,6,5,6,5,5,4,6,4,4
case_853;5,4,4,5,4,4,4,6,4,4,5,6,6,4,5,4,4,5,5,5
case_854;5,5,4,5,4,4,5,5,6,5,5,5,4,5,5,5,5,6,4,6
case_855;5,4,5,5,5,5,4,6,4,5,4,5,4,5,6,5,4,6,4,4
case_856;4,6,5,6,6,4,5,5,4,6,6,5,5,4,6,4,6,6,4,4
case_857;6,4,6,5,5,4,4,5,4,4,6,6,4,5,6,6,4,6,6,4
case_858;5,5,6,5,4,4,4,4,5,6,5,5,4,5,4,5,6,4,4,5
case_859;6,6,4,4,5,4,4,5,6,6,6,5,5,6,4,4,6,4,6,5
case_860;5,4,4,4,4,5,4,6,6,4,5,6,5,6,5,4,4,5,4,4
case_861;6,6,6,6,4,4,5,4,4,6,4,6,5,5,6,4,5,6,5,6
case_862;4,6,5,6,5,5,6,6,4,5,5,4,6,6,6,4,5,6,4,4
case_863;6,5,6,5,6,5,5,5,5,5,6,4,6,6,4,5,4,6,4,4
case_864;5,5,5,5,6,5,5,4,5,6,6,4,4,4,6,6,5,5,4,5
case_865;4,5,6,4,5,4,5,5,4,4,5,4,6,6,6,5,6,4,4,5
