trace_id;activity_ids
case_600;5,5,7,7,7,7,4,7,4,6,7,6,7,4,4,7,4,6,6,6
case_601;6,6,6,6,7,7,4,4,7,6,6,7,4,7,4,4,4,6,7,6
case_602;6,4,7,7,4,7,7,4,4,7,4,7,7,4,7,7,6,4,6,6
case_603;5,6,6,6,4,4,7,6,4,7,7,4,7,6,4,7,6,6,6,4
case_604;7,7,6,4,7,6,7,4,4,4,6,7,7,4,4,4,6,6,7,7
case_605;5,7,4,7,6,6,4,7,6,4,6,7,7,6,6,6,4,6,4,4
case_606;5,5,5,5,5,5,6,4,4,7,7,6,7,7,4,4,7,6,4,7
case_607;6,7,6,6,6,7,7,7,6,6,6,6,7,7,4,6,4,6,4,4
case_608;5,5,5,7,6,7,7,6,4,4,4,4,4,4,7,7,4,7,6,6
case_609;7,7,7,4,7,4,4,7,7,4,7,4,7,7,7,6,4,4,6,6
case_610;5,7,4,6,6,7,4,4,4,7,6,6,7,6,7,4,7,4,4,6
case_611;6,7,6,7,7,6,7,4,4,6,4,7,4,7,7,4,4,7,6,6
case_612;5,5,5,5,6,7,7,7,6,6,4,7,4,7,4,7,4,4,7,6
case_613;4,5,6,7,6,4,4,7,7,6,4,4,4,6,7,4,4,4,7,4
case_614;5,5,4,4,4,5,5,5,5,5,5,5,5,5,6,4,7,7,7,6
case_615;5,6,6,6,7,6,6,6,7,7,6,7,7,6,6,7,7,4,4,6
case_616;5,5,4,5,4,4,4,6,4,4,7,4,6,4,6,6,4,6,6,4
case_617;6,4,7,4,4,7,4,6,7,4,6,7,6,7,4,7,4,4,6,6
case_618;4,7,6,4,7,4,7,6,6,7,6,4,6,6,6,7,7,4,4,4
case_619;4,4,7,4,6,7,7,6,6,6,7,7,6,6,4,6,7,7,7,6
case_620;4,4,5,4,7,7,6,4,7,7,7,6,7,4,6,4,6,6,4,4
case_621;5,4,4,5,5,5,6,6,4,7,4,6,7,7,6,6,6,4,7,4
case_622;5,5,5,4,5,5,4,7,4,7,6,7,6,4,4,6,4,7,6,6
case_623;5,7,7,4,7,7,6,4,4,4,7,6,4,6,7,4,7,4,6,6
case_624;5,5,6,7,7,6,7,7,4,7,7,6,7,4,7,4,7,4,6,6
case_625;6,6,4,6,7,6,6,4,6,7,7,6,6,7,4,7,4,7,4,4
case_626;5,5,5,5,4,5,5,4,6,7,6,7,7,6,6,7,7,6,7,6
case_627;4,5,6,7,7,4,6,6,4,4,6,7,6,4,6,6,4,7,7,6
case_628;4,5,5,4,6,6,6,6,4,7,7,4,6,6,7,4,7,6,6,6
case_629;6,4,4,7,6,4,7,7,7,7,7,6,7,6,4,4,7,7,6,6
case_630;7,6,7,7,6,4,7,4,4,7,7,7,4,4,7,7,6,4,6,6
case_631;7,4,6,7,4,7,6,7,7,4,6,7,4,4,6,6,7,6,7,4
case_632;7,4,6,6,4,6,6,4,7,6,7,7,4,6,6,4,4,6,7,7
case_633;5,7,7,6,6,7,4,6,4,7,7,6,4,6,4,7,4,7,4,4
case_634;6,4,6,4,6,4,7,4,4,4,6,7,6,4,6,4,7,6,6,4
case_635;5,5,5,7,4,6,4,6,6,6,7,4,4,4,4,7,7,4,7,6
case_636;4,5,6,6,6,7,4,4,7,7,6,4,7,7,7,7,7,7,6,4
