trace_id;activity_ids
case_400;5,5,6,5,4,6,5,6,6,6,5,6,4,6,4,4,4,4,4,4
case_401;5,4,5,5,5,4,6,6,4,5,4,5,5,5,5,4,6,6,4,4
case_402;5,5,6,5,6,6,6,5,6,5,6,6,4,5,4,6,4,6,6,4
case_403;5,5,4,4,6,4,6,4,6,6,5,4,5,5,6,5,4,4,6,4
case_404;4,5,5,6,5,5,6,6,6,5,6,6,4,4,6,6,4,4,5,6
case_405;5,4,6,5,5,6,4,4,6,6,4,5,6,6,5,6,5,6,5,6
case_406;4,6,4,4,5,5,6,5,4,5,4,4,4,6,5,6,6,6,6,6
case_407;5,4,5,5,4,5,6,5,6,4,6,6,4,5,5,5,5,5,5,6
case_408;4,4,4,5,5,6,6,6,5,4,4,4,5,6,6,4,5,6,5,6
case_409;5,6,4,6,6,6,5,6,6,6,4,4,4,4,6,5,6,4,5,6
case_410;4,6,4,4,4,5,5,6,6,6,5,5,6,6,4,6,6,5,4,6
case_411;5,6,6,4,4,4,5,4,5,5,4,4,5,4,5,6,4,6,4,4
case_412;5,6,5,5,5,6,4,4,6,6,5,4,4,5,5,4,4,4,4,6
case_413;5,6,6,5,6,6,6,5,4,4,5,6,4,4,4,4,6,6,6,6
case_414;5,5,4,6,4,4,4,6,4,6,4,6,4,6,5,4,4,4,6,4
case_415;4,4,5,4,6,4,5,4,4,4,6,6,5,4,5,6,4,6,5,6
case_416;5,4,5,6,5,6,4,6,5,4,6,4,5,4,4,5,4,5,4,6
case_417;4,6,4,4,6,4,6,6,5,6,5,5,4,5,6,4,5,5,6,6
case_418;5,4,5,4,5,5,4,5,6,6,6,5,4,6,5,4,5,5,5,6
case_419;4,6,6,6,4,6,5,4,5,6,5,6,4,4,4,4,6,5,5,6
case_420;5,6,6,4,4,5,6,5,6,6,6,4,4,5,6,5,6,5,5,6
case_421;5,5,5,5,4,6,5,4,5,5,6,6,4,5,5,4,4,6,4,4
case_422;5,4,6,4,4,5,4,6,5,4,4,6,6,6,5,5,4,6,6,4
case_423;5,4,5,6,6,4,4,6,4,6,4,6,6,6,4,4,4,5,4,6
case_424;4,5,4,5,6,4,6,4,6,6,5,5,6,6,4,6,4,6,4,4
case_425;5,4,5,4,5,5,6,5,5,5,4,6,5,5,5,6,6,4,5,6
case_426;4,5,6,6,4,4,4,5,4,6,5,6,6,5,5,4,4,4,4,6
case_427;5,6,4,5,5,6,6,6,6,4,6,6,6,4,6,6,6,5,6,4
case_428;5,4,4,4,4,5,4,5,6,5,6,6,6,4,6,5,4,5,6,4
case_429;5,6,4,5,4,5,5,6,4,4,6,4,4,6,5,6,5,5,6,4
case_430;5,5,6,6,4,4,6,4,5,6,6,6,6,6,6,5,5,5,4,6
case_431;5,4,5,5,5,4,4,4,4,6,4,6,5,6,5,4,4,4,5,6
case_432;5,6,5,4,5,6,4,6,5,6,6,4,5,5,6,5,4,6,5,6
case_433;4,5,5,4,5,5,6,4,6,5,4,6,6,4,4,4,6,5,5,6
case_434;5,5,4,6,5,6,5,6,5,5,6,6,5,6,6,4,4,5,4,6
case_435;4,5,5,4,4,6,5,5,6,5,4,6,5,6,4,5,6,4,6,6
case_436;5,5,4,6,6,5,5,5,5,4,4,5,5,6,5,5,5,5,4,6
case_437;5,5,5,6,4,6,4,6,5,4,5,4,5,6,6,6,5,4,5,6
case_438;4,5,5,6,6,5,5,4,5,4,5,6,5,4,6,5,4,6,6,4
case_439;4,6,5,6,6,6,5,5,4,6,4,5,4,4,5,6,6,5,4,6
case_440;5,4,4,5,4,4,4,6,6,6,6,6,4,5,6,4,4,4,5,6
case_441;5,4,5,4,6,6,4,6,4,6,5,4,5,4,4,6,4,5,5,6
case_442;5,6,6,6,5,4,6,5,5,5,5,5,4,4,4,6,6,4,6,6
case_443;5,5,5,6,6,4,5,4,5,5,5,6,5,5,6,6,4,6,5,6
case_444;5,5,6,4,4,4,4,4,5,6,5,4,5,6,5,4,6,6,5,6
case_445;4,4,4,4,4,5,6,6,5,4,5,6,4,4,6,4,5,5,6,6
case_446;4,4,6,5,4,6,6,4,6,5,4,6,6,6,4,6,5,6,4,4
case_447;5,4,5,5,6,4,6,6,5,5,6,5,5,6,4,5,4,6,6,6
case_448;5,6,5,4,5,6,4,5,5,4,6,4,4,5,5,4,4,4,6,4
case_449;4,5,6,5,6,5,6,5,4,4,5,6,6,4,5,5,5,4,5,6
case_450;4,6,5,5,4,5,5,6,6,4,5,6,5,5,5,4,4,6,6,6
case_451;4,6,5,6,4,4,6,4,6,5,5,4,6,4,4,5,4,5,6,4
