case:concept:name,concept:name,time:timestamp
case_0,a,2025-02-24 19:28:11.082638
case_0,a,2025-02-24 19:33:11.082638
case_0,a,2025-02-24 19:38:11.082638
case_0,c,2025-02-24 19:43:11.082638
case_0,a,2025-02-24 19:48:11.082638
case_0,a,2025-02-24 19:53:11.082638
case_0,a,2025-02-24 19:58:11.082638
case_0,a,2025-02-24 20:03:11.082638
case_0,a,2025-02-24 20:08:11.082638
case_0,a,2025-02-24 20:13:11.082638
case_0,a,2025-02-24 20:18:11.082638
case_0,a,2025-02-24 20:23:11.082638
case_0,a,2025-02-24 20:28:11.082638
case_0,a,2025-02-24 20:33:11.082638
case_0,a,2025-02-24 20:38:11.082638
case_0,a,2025-02-24 20:43:11.082638
case_0,a,2025-02-24 20:48:11.082638
case_0,a,2025-02-24 20:53:11.082638
case_0,a,2025-02-24 20:58:11.082638
case_0,a,2025-02-24 21:03:11.082638
case_1,a,2025-02-24 19:28:11.082678
case_1,c,2025-02-24 19:33:11.082678
case_1,a,2025-02-24 19:38:11.082678
case_1,c,2025-02-24 19:43:11.082678
case_1,c,2025-02-24 19:48:11.082678
case_1,b,2025-02-24 19:53:11.082678
case_1,c,2025-02-24 19:58:11.082678
case_1,b,2025-02-24 20:03:11.082678
case_1,a,2025-02-24 20:08:11.082678
case_1,b,2025-02-24 20:13:11.082678
case_1,c,2025-02-24 20:18:11.082678
case_1,b,2025-02-24 20:23:11.082678
case_1,c,2025-02-24 20:28:11.082678
case_1,a,2025-02-24 20:33:11.082678
case_1,c,2025-02-24 20:38:11.082678
case_1,c,2025-02-24 20:43:11.082678
case_1,a,2025-02-24 20:48:11.082678
case_1,b,2025-02-24 20:53:11.082678
case_1,c,2025-02-24 20:58:11.082678
case_1,a,2025-02-24 21:03:11.082678
case_2,c,2025-02-24 19:28:11.082709
case_2,a,2025-02-24 19:33:11.082709
case_2,b,2025-02-24 19:38:11.082709
case_2,c,2025-02-24 19:43:11.082709
case_2,b,2025-02-24 19:48:11.082709
case_2,a,2025-02-24 19:53:11.082709
case_2,c,2025-02-24 19:58:11.082709
case_2,b,2025-02-24 20:03:11.082709
case_2,a,2025-02-24 20:08:11.082709
case_2,c,2025-02-24 20:13:11.082709
case_2,c,2025-02-24 20:18:11.082709
case_2,c,2025-02-24 20:23:11.082709
case_2,b,2025-02-24 20:28:11.082709
case_2,a,2025-02-24 20:33:11.082709
case_2,b,2025-02-24 20:38:11.082709
case_2,a,2025-02-24 20:43:11.082709
case_2,b,2025-02-24 20:48:11.082709
case_2,a,2025-02-24 20:53:11.082709
case_2,b,2025-02-24 20:58:11.082709
case_2,a,2025-02-24 21:03:11.082709
case_3,a,2025-02-24 19:28:11.082739
case_3,b,2025-02-24 19:33:11.082739
case_3,a,2025-02-24 19:38:11.082739
case_3,b,2025-02-24 19:43:11.082739
case_3,c,2025-02-24 19:48:11.082739
case_3,b,2025-02-24 19:53:11.082739
case_3,a,2025-02-24 19:58:11.082739
case_3,c,2025-02-24 20:03:11.082739
case_3,c,2025-02-24 20:08:11.082739
case_3,b,2025-02-24 20:13:11.082739
case_3,c,2025-02-24 20:18:11.082739
case_3,c,2025-02-24 20:23:11.082739
case_3,a,2025-02-24 20:28:11.082739
case_3,b,2025-02-24 20:33:11.082739
case_3,c,2025-02-24 20:38:11.082739
case_3,c,2025-02-24 20:43:11.082739
case_3,c,2025-02-24 20:48:11.082739
case_3,c,2025-02-24 20:53:11.082739
case_3,c,2025-02-24 20:58:11.082739
case_3,a,2025-02-24 21:03:11.082739
case_4,c,2025-02-24 19:28:11.082770
case_4,c,2025-02-24 19:33:11.082770
case_4,b,2025-02-24 19:38:11.082770
case_4,c,2025-02-24 19:43:11.082770
case_4,a,2025-02-24 19:48:11.082770
case_4,c,2025-02-24 19:53:11.082770
case_4,b,2025-02-24 19:58:11.082770
case_4,a,2025-02-24 20:03:11.082770
case_4,b,2025-02-24 20:08:11.082770
case_4,c,2025-02-24 20:13:11.082770
case_4,b,2025-02-24 20:18:11.082770
case_4,c,2025-02-24 20:23:11.082770
case_4,c,2025-02-24 20:28:11.082770
case_4,b,2025-02-24 20:33:11.082770
case_4,a,2025-02-24 20:38:11.082770
case_4,b,2025-02-24 20:43:11.082770
case_4,a,2025-02-24 20:48:11.082770
case_4,c,2025-02-24 20:53:11.082770
case_4,b,2025-02-24 20:58:11.082770
case_4,a,2025-02-24 21:03:11.082770
case_5,c,2025-02-24 19:28:11.082801
case_5,b,2025-02-24 19:33:11.082801
case_5,c,2025-02-24 19:38:11.082801
case_5,a,2025-02-24 19:43:11.082801
case_5,b,2025-02-24 19:48:11.082801
case_5,a,2025-02-24 19:53:11.082801
case_5,b,2025-02-24 19:58:11.082801
case_5,c,2025-02-24 20:03:11.082801
case_5,c,2025-02-24 20:08:11.082801
case_5,c,2025-02-24 20:13:11.082801
case_5,c,2025-02-24 20:18:11.082801
case_5,a,2025-02-24 20:23:11.082801
case_5,b,2025-02-24 20:28:11.082801
case_5,c,2025-02-24 20:33:11.082801
case_5,a,2025-02-24 20:38:11.082801
case_5,c,2025-02-24 20:43:11.082801
case_5,a,2025-02-24 20:48:11.082801
case_5,b,2025-02-24 20:53:11.082801
case_5,c,2025-02-24 20:58:11.082801
case_5,a,2025-02-24 21:03:11.082801
case_6,c,2025-02-24 19:28:11.082832
case_6,a,2025-02-24 19:33:11.082832
case_6,c,2025-02-24 19:38:11.082832
case_6,a,2025-02-24 19:43:11.082832
case_6,c,2025-02-24 19:48:11.082832
case_6,b,2025-02-24 19:53:11.082832
case_6,a,2025-02-24 19:58:11.082832
case_6,c,2025-02-24 20:03:11.082832
case_6,a,2025-02-24 20:08:11.082832
case_6,c,2025-02-24 20:13:11.082832
case_6,b,2025-02-24 20:18:11.082832
case_6,c,2025-02-24 20:23:11.082832
case_6,c,2025-02-24 20:28:11.082832
case_6,b,2025-02-24 20:33:11.082832
case_6,a,2025-02-24 20:38:11.082832
case_6,c,2025-02-24 20:43:11.082832
case_6,c,2025-02-24 20:48:11.082832
case_6,a,2025-02-24 20:53:11.082832
case_6,c,2025-02-24 20:58:11.082832
case_6,a,2025-02-24 21:03:11.082832
case_7,a,2025-02-24 19:28:11.082862
case_7,b,2025-02-24 19:33:11.082862
case_7,c,2025-02-24 19:38:11.082862
case_7,a,2025-02-24 19:43:11.082862
case_7,b,2025-02-24 19:48:11.082862
case_7,c,2025-02-24 19:53:11.082862
case_7,a,2025-02-24 19:58:11.082862
case_7,c,2025-02-24 20:03:11.082862
case_7,b,2025-02-24 20:08:11.082862
case_7,a,2025-02-24 20:13:11.082862
case_7,b,2025-02-24 20:18:11.082862
case_7,c,2025-02-24 20:23:11.082862
case_7,a,2025-02-24 20:28:11.082862
case_7,c,2025-02-24 20:33:11.082862
case_7,a,2025-02-24 20:38:11.082862
case_7,c,2025-02-24 20:43:11.082862
case_7,a,2025-02-24 20:48:11.082862
case_7,c,2025-02-24 20:53:11.082862
case_7,c,2025-02-24 20:58:11.082862
case_7,a,2025-02-24 21:03:11.082862
case_8,a,2025-02-24 19:28:11.082893
case_8,c,2025-02-24 19:33:11.082893
case_8,c,2025-02-24 19:38:11.082893
case_8,c,2025-02-24 19:43:11.082893
case_8,b,2025-02-24 19:48:11.082893
case_8,a,2025-02-24 19:53:11.082893
case_8,b,2025-02-24 19:58:11.082893
case_8,a,2025-02-24 20:03:11.082893
case_8,b,2025-02-24 20:08:11.082893
case_8,c,2025-02-24 20:13:11.082893
case_8,c,2025-02-24 20:18:11.082893
case_8,b,2025-02-24 20:23:11.082893
case_8,c,2025-02-24 20:28:11.082893
case_8,c,2025-02-24 20:33:11.082893
case_8,c,2025-02-24 20:38:11.082893
case_8,c,2025-02-24 20:43:11.082893
case_8,c,2025-02-24 20:48:11.082893
case_8,c,2025-02-24 20:53:11.082893
case_8,b,2025-02-24 20:58:11.082893
case_8,a,2025-02-24 21:03:11.082893
case_9,a,2025-02-24 19:28:11.082924
case_9,b,2025-02-24 19:33:11.082924
case_9,a,2025-02-24 19:38:11.082924
case_9,c,2025-02-24 19:43:11.082924
case_9,c,2025-02-24 19:48:11.082924
