trace_id;activity_ids
case_200;4,4,6,5,5,5,4,6,5,5,6,4,6,4,6,5,4,6,5,5
case_201;5,5,5,4,4,6,4,4,4,5,5,5,6,4,4,5,4,4,5,4
case_202;5,6,5,6,5,5,5,4,6,5,5,4,5,6,5,6,4,5,4,4
case_203;5,4,5,5,6,4,6,5,6,4,6,5,5,5,6,4,4,4,6,4
case_204;5,4,4,6,5,4,5,5,4,4,5,5,6,4,6,5,4,4,6,5
case_205;5,5,6,4,6,4,4,4,6,4,4,4,5,4,5,5,5,5,4,4
case_206;4,4,6,4,6,5,4,6,5,5,5,4,6,5,6,5,6,5,5,5
case_207;5,6,5,4,4,4,4,4,5,6,4,6,5,4,5,5,4,4,5,5
case_208;4,6,4,4,6,5,6,4,5,5,4,4,5,4,5,4,5,5,4,5
case_209;5,4,4,6,5,6,5,5,4,6,4,5,5,6,4,4,4,6,4,5
case_210;5,5,4,4,4,4,4,4,6,4,4,6,5,5,4,4,5,4,6,4
case_211;4,4,4,6,4,4,5,5,5,6,4,6,5,6,5,6,4,4,6,4
case_212;4,6,5,6,5,6,4,5,5,6,4,6,4,4,6,5,4,5,4,5
case_213;5,6,4,6,4,4,4,6,4,4,5,5,6,5,4,4,4,4,6,5
case_214;4,6,4,6,5,4,4,5,5,6,5,4,6,5,6,4,5,4,6,4
case_215;5,4,4,6,4,5,4,6,4,5,5,6,5,5,6,5,6,4,4,4
case_216;4,5,5,6,5,4,5,6,5,4,5,4,4,4,4,6,4,6,4,5
case_217;5,4,6,4,4,5,6,4,6,5,5,5,6,4,5,4,4,4,6,4
case_218;4,4,5,6,4,6,5,4,5,4,6,5,4,4,4,6,5,6,5,5
case_219;5,5,5,6,5,6,5,5,4,5,5,5,5,5,4,5,4,6,4,4
case_220;5,6,5,4,6,4,6,5,4,5,5,6,5,5,6,4,6,5,4,4
case_221;5,6,5,5,4,5,4,4,6,4,6,5,4,6,5,5,5,4,6,4
case_222;5,6,5,4,6,4,5,5,6,4,5,5,4,5,5,4,4,6,5,5
case_223;4,4,6,4,4,5,5,5,6,4,4,5,6,4,4,5,5,5,5,4
case_224;5,5,5,4,4,6,4,6,4,5,4,6,4,5,4,4,5,5,6,5
case_225;4,6,5,6,4,5,6,5,4,6,5,6,5,5,6,4,6,5,4,4
case_226;5,6,5,4,6,4,4,5,6,5,5,5,6,4,5,6,5,5,4,4
case_227;5,6,5,5,5,4,5,5,4,4,6,5,6,4,5,6,4,6,4,5
case_228;5,4,5,6,5,6,5,5,4,6,5,5,5,4,4,6,5,6,5,5
case_229;5,4,6,4,6,5,6,5,5,5,4,4,4,6,5,5,4,5,6,5
case_230;4,4,5,5,6,4,4,5,6,4,6,5,4,5,4,5,5,5,4,5
case_231;4,4,6,5,6,4,6,4,5,5,6,4,4,6,4,4,5,5,4,4
case_232;4,5,5,5,5,5,5,5,5,5,5,4,4,4,4,6,5,4,6,5
case_233;5,4,6,4,4,5,5,5,4,6,4,5,6,5,6,5,5,5,5,4
case_234;4,4,6,4,6,4,4,5,6,4,4,4,5,6,4,5,5,4,4,5
case_235;5,5,4,5,5,5,6,5,5,5,5,5,4,5,6,4,6,5,4,4
case_236;5,6,5,5,6,4,5,6,5,5,5,5,4,4,5,4,5,6,4,4
case_237;5,5,6,5,6,4,6,4,4,6,5,4,4,6,5,4,6,4,5,4
case_238;5,5,6,5,4,5,6,4,4,4,6,4,5,6,4,4,4,5,6,5
case_239;5,4,6,5,5,5,5,5,6,5,5,4,6,5,5,4,6,4,4,4
case_240;4,4,5,6,4,6,5,5,6,4,6,5,4,4,4,6,5,5,5,5
case_241;5,4,6,4,4,6,5,4,6,4,6,5,5,5,4,5,4,4,6,4
case_242;5,6,5,5,6,5,6,5,5,5,4,5,5,4,6,4,5,5,4,4
case_243;5,5,4,6,4,5,4,4,5,4,4,6,4,5,6,5,4,6,5,4
case_244;4,6,5,6,4,6,5,4,5,6,4,5,6,4,6,4,5,6,4,4
case_245;5,4,5,4,6,5,4,6,4,5,5,5,6,5,4,4,6,5,4,4
case_246;5,5,6,5,4,4,5,6,4,6,5,5,4,6,4,6,5,4,6,4
case_247;5,4,4,4,6,4,4,4,5,5,5,4,6,4,6,4,5,6,5,4
case_248;4,4,4,6,5,6,4,6,4,5,6,5,4,4,5,4,6,4,6,5
